makup_beauty;makup_beauty;hightec;gardening;movies;hightec;movies;movies;music_rock;sport_stuff;hightec;sport_stuff;books;both_toy;gardening;movies;hightec;music_pop;hightec;hightec;gardening;music_rock;sport_stuff;sport_stuff;hightec;makup_beauty;sport_stuff;hightec;boy_toy;sport_stuff;books;movies;hightec;sport_stuff;movies;both_toy;music_rock;hightec;hightec;music_rap;gardening;gardening;movies;music_rock;girl_toy;boy_toy;music_rock;books;hightec;hightec;makup_beauty;gardening;movies;music_rap;music_pop;music_rock;gardening;sport_stuff;music_rock;hightec;makup_beauty;hightec;both_toy;music_classic;hightec;movies;movies;music_pop;sport_stuff;sport_stuff;sport_stuff;boy_toy;sport_stuff;both_toy;hightec;girl_toy;girl_toy;music_pop;makup_beauty;music_rap;music_rock;hightec;gardening;music_pop;boy_toy;movies;girl_toy;boy_toy;music_rock;sport_stuff;books;music_rap;books;girl_toy;makup_beauty;movies;sport_stuff;makup_beauty;makup_beauty;makup_beauty
2,5;1,64154587483106;5;3,87032311124277;1,75;3,5;1,75;0,566837831431459;2,68377479709861;1,5;2,22657067432374;1,5;3,28029903829112;3,31232611430452;2,25;1,75;3,25842709851378;0,73037371352798;4,37232035648651;2,88407501666065;2,25;2;1,5;1,5;3,89066738443946;1,14749983704998;0,375886589288712;2,57925647524151;4,05337972149876;1,5;3;1,75;3,84127757877171;1,5;1,44644907323944;3,43885557793028;2;3,78887519835908;3,5;1,05188119134488;1,00092380470639;3,64913029137493;2,4524861089664;2,79630970954895;4,26135429798688;4,41000734614674;2,49157752818036;3,20029972828939;3,71713864650444;3,5;3,29806440989397;2,25;1,99056458473206;2,42801536220499;1,25;1,21671470357883;3,35952909447231;1,49884864524885;2,3065153459583;2,41400182685535;2,5;3,5;3;1,75;3,5;1,75;1,57799079552199;0;1,5;1,6905034900133;1,40001202952117;4,5;1,08397686481476;2,01938070078352;3,5;4,5;4,5;1,3646206319633;2,37867047143107;1,79565491843766;0,354322075843811;2,30681113493946;2,25;1,25;4,5;2,38837161724845;4,5;4,5;2;1,5;3;1,47560298744384;2,81404509898929;4,5;2,5;2,55152897026927;1,93810931357467;2,5;1,84102151488933;3,94295935376685
0,5;0,5;3,46005753356035;3,24841481039692;2,48007789649073;3,54027696817195;3,92372935727412;3,99991710763421;3;2,16571389286114;4;1,52813835932321;2,5;2;3,62576140958153;4,78158772121258;3,3512621011358;2,70052918312164;3,02493146994381;3,37565539981036;3,5;3,42365960377439;2;2,42717136229722;3,14272190450817;0,5;1,45955813045593;4,63020229974305;3,99918992910496;1,10915393294261;3,6672260761261;3,5;3,95100332747726;2,33405260896965;3,15160635446739;1,88451864332171;2,0232935333733;3,42627378666134;4,26572326350292;1,42488669716981;3,5;2,57255087447006;4,79393386225865;2,50141525943829;3,07967647634432;3,90530297342003;3;0,888840556144714;3,30592444273919;4;0,5;5;3,5;1,79787369016459;1,70080494880676;3,91305583431993;3,41911602020264;2,63906351273836;3;3,65857397143663;0,5;4,47694118389717;1,32053935527802;1,84699788356526;4;4,33533259496807;3,5;3,12631156953346;1,38450107648247;2;2;3,57131323151817;2,40909753898582;2,19011497497559;4,6026961503563;3,01750027109752;3,5;2,32091927528381;0,5;1,5;3;3,13340331247701;3,36598937137331;1,44126599675103;2,03362965583801;3,5;3,59815230108712;1,40919756889343;3;1,34342849829394;2,39202505321802;1,5;2,5;3,5;0,5;2,91086400528944;1,03517109436689;0,5;0,5;0,5
0,5;0,5;4,54480794330351;0,532981160345013;1,11248401604243;3,79110715575102;3,17376876304567;2,25;4,5;4,19171088337512;3,02387884819129;4,16113350780734;3;1,31057523880646;0,75;3,2480991020557;4,38320875884183;1,10827690554237;3,46320737361126;4;0,75;4,12075931724196;3,84546801207842;3,40241319239252;4,96266332546373;0,5;4;4,70153067526479;0,5;4;3;2,25;4;4;3,9923901809344;1,75;4,07693931510529;2,39502453804016;4,73521246655621;1,23181679948783;0,657719492912292;0,694061055869824;2,25;4,89454930410467;0,5;0,5;4,5;3;3,13242739352045;4;0,5;0,75;2,51998734474182;2,84396200712955;2,5;4,5;0,75;3,77254528867665;4,60970365424161;4,93072260913007;0,5;4,66706612690681;2,62628125661345;0,75;4,16064589897201;0,556745515697052;2,25;2,5;4;3,86313820204844;4,74447580973826;0,5;3,99088759766467;0,584918779360558;4;0,5;0,5;3,14993591054805;0,5;1,75817895809104;4,90293969069744;3,68867448004367;0,894741062258715;1,62946513138221;0,5;2,76635319100057;0,5;0,5;4,5;4,09271087548356;3;2,35812981396826;2,82754043435098;0,5;0,5;2,22601949038264;4;0,5;0,5;0,5
0,5;0,5;0,623891091264734;4,82669073847434;3,96731854228644;3,84522464584802;3,85605796582813;1,25345744087987;4,28455260642085;0;2,25;1,5;4,30187005051499;1,98854401567417;4,78550742277201;1,9695000955693;3,96458134705414;0,5;2,25;1,29838713062852;4,98143439459681;4;1,14466960082979;1,5;2,06063885826647;0,5;1,68879239013828;2,25;0,820479791527837;1,5;4,94100919595967;3,40595792997906;2,86634382832159;1,5;1,92603855576647;1,37871474138401;4;1,52704152000465;2,25;1,78244216054792;4,51959758508932;4,09901890163264;0,5506009503969;3,52114175004938;1,89374706982344;1,06196622669788;4;4,98321931808406;2,25;1,86043894290924;0,5;4,92880348345675;0,801167144580356;1,25;0,5;4;4,57707933503067;1,5;4,71182970689229;3,33765580218176;0,5;2,50956793758532;1,6704045402214;2,11525257961603;2,25;2,25;2,25;0,5;1,60967545239705;1,31819167515179;1,5;1,25;1,52380087763248;0,720296154832605;1,69439397342242;1,5;1,5824255471036;0,5;0,5;1,25;4,21397051364834;2,25;4,17323640462627;0,5;1,25;0,783367666547824;1,5;1,29436605856492;3,76769576629982;1,45574180151138;4,5;1,25;4,5;1,97360207232349;0,5;3,25161587505211;1,95522136378811;0,5;0,5;0,5
2,5;3,57206090659465;3,5;2,25;1,40973252822167;3,5;0,157999768853188;1,93629299077964;2,53925857485237;1,33557956495116;3,5;1,86014218156233;3;3;0,678458905861927;1,75;4,59928347710487;1,25;3,5;2,60529800905161;2,25;2,11992592602965;1,5;1,56271117532752;3,5;2,5;1,52845490282795;4,50466600316794;4,47849216613848;1,5;2,61518739658184;1,75;3,15174569243181;1,5;0,645671904087067;3,87846432061794;1,22834163728559;3,5;3,90678777634482;2;2,74052890075395;0,998459779423876;1,48847479489095;2;4,5;4,7925787115435;0,738376259803772;3;3,5;2,31499122982611;3,2452098537447;2,25;1,75;1,39231522399574;1,77709284600666;2;3,23200615715795;1,5;2;2,18863652469061;2,28876547947934;2,11078619449902;2,74845666100665;1,75;3,46325405988062;2,30002255449073;1,75;0,652456402778625;1,71037950492947;1,38887190818787;1,5;4,5;1,5;2,98452151705721;3,5;4,70574436323053;4,5;1,2166705225672;1,25529404694927;1,13853551640107;2;4,97956474962624;0,787750012840959;0;4,65485936759732;1,75;4,28837197846192;4,46681349187475;2;1,5;3,98576130624197;2,33896327267353;3,73083760949356;4,5;2,5;0,917050445879367;1,51532533788836;2,5;3,43538241108664;2,5
1,38835083664784;4,39017820358276;2,94367765586063;1,82989403946786;1,94832521395214;2,28178249685177;1,32113183141739;0,728919814214539;2,50605856138564;1,96455791032154;3,22088525547687;1,37343392491966;3;3,90802836418152;2,79772379379614;2,89512586593628;4,97197803620807;1,64136749931675;3,5;3,5;1,10844605444392;2;1,5;1,5;3,5;2,14684104919434;1,20589616066119;2,79611614057613;4,61130287852665;1,5;4,43526983261108;1,65506100654602;3,93815025684338;1,5;1,75;3,8106639561293;2,54689421390504;3,48643803596497;2,04531011685976;1,95015045951593;2,25;2,25;1,86772833711828;1,91241365620513;4,5;4,73045660961906;2,05848706562933;3,24959634302631;3,5;4,26490436879215;1,25990205689329;2,25;3,48968386650085;2;1,24823500274133;1,7220394949997;3,71607551058572;1,11277660499922;2;2,28321834899635;1,78441047668457;3,72804303734006;2,0314889606235;1,75;3,5;1,75;2,15083331365643;0,96707211503157;1,62815085827753;1,79329233653531;1,5;4,16112698761799;1,37027604336398;3;2,95840089067742;4,5;4,5;1,91151803937346;2,31741658054172;1,93867955028018;2,57758364899903;2,06233030327704;2,25;1,05412649645197;4,5;1,15108121519493;4,05533495035737;4,5;2;1,5;3,30599051681626;2;3;4,2724182113411;2,5;0;1,54492555910019;1,50356633751819;4,75171422958374;3,59981128415084
0,5;0,5;4,68449971437664;3,5;3,5;4;3,5;3,06834764316135;3,16033391894788;1,4801606724412;4,12073056917672;2;3,5884623940049;2;4,1088378774509;3,27187408240134;3,62595005362572;2,5;3,14959197498373;4;3,5;3;1,22540056705475;1,79067088607264;4;0,5;2;3,70309586669463;3,5198929791897;2,13971345086569;1,39359138831198;2,98261761665344;3,33056869745747;1,57648482014261;2,8052588872636;1,64665365994286;4,51240968704224;3,32268226161724;4;1,91812819424929;3,5;3,5;2,8010106086731;3,0632183668498;3,72671447076216;4,53147649765015;3;1,72187184762297;4,39067996916858;4;0,5;3,5;4,84052205869952;1,90181171284142;2,5;3;4,06465212444991;2,90759408097137;3;4,52075704257971;0,5;4;1,80167610608119;1,75;3,73681442008205;4,74221620231039;3,5;3,46385062600665;2,94718046390786;1,98453772020738;2,24434310628303;3,88004831498491;1,19066078690377;2;3,16724151380697;3,54319778436012;3,5;2,96887116691511;0,5;1,6470839519273;3,41026275298105;3,07237791273388;2,72481904492007;1,06162395889946;3,5;4,14162795671338;3,5;3,65276003799064;2,5703710869748;2,43171260293187;2,5;1,83525954784605;3,71590328622419;2,64715218544006;0,5;3,5;2;0,5;0,5;0
0,5;0,5;4;0,531835725778637;0,899851500988007;4;0,903340784787825;0,827594793787037;4,5;3,93662713046029;4,28744470946837;4;1,99961042404175;2,07536063183814;0,541532747699662;2,25;4;2,5;4;4,52033816721306;0,75;4,42458054815632;4;4,75621298875483;4;0,5;5;4,51764938492218;0,5;4;3;2,50592103041984;4;4;3,0460716572339;1,2421383649307;4,36484499385806;4;4;2,03762679781654;0,836047685628779;0,557122936266066;2,25;4,5;0,5;0,5;4,5;3;4,28363101244142;3,34683871844171;0,5;0,773190533171031;2,25;2,35885356523043;2,5;4,5;0,703836772685795;3,1444399356842;4,12012426979846;4;0,5;4;1,11534289764955;0,75;4,85350612637284;2,25;1,36271277506031;3,62678801623489;3,9508453490915;4,85533592191308;4,92128144946009;0,5;4,94873585642722;1,75;4;0,5;0,5;2,48555147996431;0,5;2;4,46916055095809;4;0,653410330486209;2,5;0,5;1,14750805992983;0,5;0,5;4,5;4;3;1,07765109747539;3;0,5;0,5;1,71114325766039;4;0,5;0,5;0,5
0,5;0,5;3,46313198025484;0,75;2,25;3,48736261971638;3,5966782726332;1,21113981898461;4,5;4,28603879887892;1,43210303783417;3,82766267043895;3;2,31584064001955;0;1,44981358756768;3,45248814972699;1,30707886270577;4,60204167086726;4;0,758736082706012;4,15732175445059;3,85903972520448;4,4646994869526;4,64736292308539;0,5;4;4;0,5;4,88962776860671;2,83355064915193;2,25;4;4,56814938577272;1,2257678670463;1,75;4,07013361252385;3,45441460609436;3,99022395768679;2;0,756375260537665;0,542866131776416;1,19731891155243;4,5;0,5;0,5;4,03415441513062;3;4,98948397207515;4,79210460735117;0,5;0,681026796428965;0,680661308430443;2,05735464629594;1,78237689509167;4,5;0,734431031269222;4;4,92584452681516;3,66491216079561;0,5;4,33295162922374;0,97789347147471;0,75;4;2,25;2,25;2,01633633441121;4,22851138898568;3,41239579413663;4,29119145930335;0,5;3,28745589884345;1,37745729176209;4,3676672556287;0,5;0,5;0,410617560148239;0,5;2,72856358612355;4,83967221660524;3,39069506451054;0,736011033987632;1,19751417692635;0,5;2,25;0,5;0,5;4,3730007416443;4;2,95476635310555;2;2,10784108941808;0,5;0,5;1,04472384557348;3,42362311967817;0,5;0,5;0,5
4,73148631385131;4,65234278591925;2,03602935096064;0,816837533990311;3;3,5;3;3;3;3,18331801527334;3,5;3,62991905212402;4;0,5;0,959356494927479;3;2,52478606417998;1,775337911572;3,65338170139742;2,65802407264709;0;3,20324617028388;3,11327889846325;4;3,24958043976202;4,5;3,9059785869466;3,5;0,797290999115115;4,44184373945084;3,35477172227333;3;3,5;4;3,51229337114482;0,5;3,20507407188416;3,5;3,32291284591095;3;0,565082848072052;0,986591981950492;3;3,06385732771077;1,5;0,625470311905011;2,84847444801055;4,36803892039137;4,81960631153528;3,14014654380276;4,13671814330701;0,576805524796623;3;3;2;3,26521056483742;0,75;4;3;3,5;4,5;3,5;0,5;0,75;4,14594063868091;0,393446385860443;2,14517560887391;1,0892015435217;4,44850961000123;4,19289667028603;4;0,75;4;0,5;3,5;1,48467157198334;1,67514926645679;2,01686571678932;4,5;3,65296274779968;3,47751427696902;4,47319047175031;0,69016216052238;2,52208092786469;0,720269580241418;3;1,74447143298782;0,98572209197363;3,3777617762693;4,46671054766826;5;2,26370819577189;3,94503015789438;1,95274571466853;3,20362734794617;3;4,79738674023998;4,5;4,57634596227498;4,5
0,5;0,5;4,5;1,25;3,91596939550525;4,88707259618075;4,28144470289417;3,62515447876656;3,68779858978828;4,61458079219543;4,5;4,66932380742828;3,77437999834045;0,5;0,533885031023009;4,88660349132801;4,5732974361504;3;4,5;4,5;1,56588756435825;4;4;4;4,5;0,5;4;4,84206127042047;1,5;4;2,32368383757942;4;4,13890802540766;4,64720493072979;5;0,5;4;4,55485704660176;4,68036067843454;2,5;1,28757612746562;1,25;3,36105750052308;4,23474764881411;0,75;1,5;4,08701249728306;3,49531086883289;4,63493200700494;4,5;0,5;1,25;3,32895251844495;2,05242440106926;3,89908781456719;3,54418513576695;1,25;3,97979166590599;4;4,5;0,5;4,68144252089851;0,5;0,84512640668318;4,5;3,57457306262784;4;3,89402494947148;4,58552610761743;3,59539430336812;4,85706367895802;1,5;4;0,5;4,5;0,75;0,756482199885176;3;0,5;2,5;4;4,5;1,25;3;1,74730947881346;3,20615602666799;0,75;1,72700537775038;4;3,35948545409343;1,85715055465698;2,63906531577886;3,12869023677366;0,507869171447991;0,5;3,0681579197143;4;0,5;0,5;0,5
3,95815095443192;3,5;1,75;0,909831343176696;2;1,23554396663585;2;1,28427268671071;4,5;0,510005740453492;1,75;1,06966741106923;4,5;2,25;1,75;2;1,75;0,5;1,75;1,75;1,4169917266895;4,5;1,65710149666159;1,25;0,741667776248263;3,5;0,989363968372345;2,09794960943887;2,55874034904816;1,25;4,88099709520163;1,24047388613246;1,75;1,22764621615766;2;3,21368878437844;4,32507985240085;1,75;2,36337068530888;1,25;1,75;1,75;2;4,5;2,48670020256503;0,79790312321759;4,09385797991131;4,22754641586335;1,43003186789808;1,86307466722237;3,02321346244924;2,80233262051006;2,36122169129607;1,98474132082646;0,5;4,5;2,75275401130913;0,91858286104099;4,68148167276824;1,75;3,5;1,75;1,91506794999124;4,82690323555232;2,65477703588772;1,64483410615699;1,80900866482826;0,5;1,25;1,25;1,03278663197196;1,9557835799436;1,25;1,94876378632559;1,84272366009779;2,43313310967439;3;0,5;2,0943463626757;0,85885770565777;4,93230126515604;2,24796071683427;1,07710854014247;0,5;2,02939209366655;2;3;2,25;4,5;1,25;4,5;1,04305113854029;4,5;3;3,5;1,49456763663076;1,25;3,2656347613156;3,5;3,5
4,72976303100586;3,5;1,75;0,866067829479495;2,70642399787903;2,94648467514035;1,75080887263213;1,14124024386575;4,5;1,80980265140533;2,17264794310213;1,25;4,5;2,25;2,06241541451887;2;1,75;0,5;2,71952471519798;2,8650004434702;0;4,47676398720442;1,25;1,36486539680737;1,75;2,2593094200172;1,69922654898801;1,27099681751383;1,26073740178754;1,25;4,61062828666094;2;1,03307212681187;1,25;2;2,25;4,69152941354156;2,86051509266743;1,75;1,82224050970852;2,60140426391801;1,75;2;4,5;3;2,73160507633891;4,35450612723572;4,81127991425399;1,75;1,75;3,0900442414405;1,36932635307312;1,42750632782816;1,54957337796203;0,5;4,5;2,39101289463742;1,25;4,5;1,98532941657367;4,2510827613301;1,75;2,25;4,74290947604129;1,75;2;1,96258288573594;0,5;1,25;1,296203715399;0;0,565261899524025;1,25;2,26244922157491;1,75;3,0602850928252;3;0,5;3,41253106361839;1,03536465882108;2,81771421432495;0,600291247991981;1,75;0,5;1,85131746709874;2;3,31298581571923;1,25017846596901;4,5;0,835339582215687;4,67924621174077;1,10559300245046;4,5;2,93481979935189;3,5;2;0,895601820617729;4,75260094867675;3,8296200194534;4,65163087223267
4,69979460383756;3,5;1,25;0,5;1,85034847205987;1,37592226982858;1,5;0;0,729175362377044;3;1,25;3,32599623935576;2;2,47798030473198;0,5;1,70516386660988;1,05430131850499;0,5;1,06199165739212;1,25;0,5;0,75;2,12065578816489;3,39046219335425;1,25;2,61489426978626;2,80205555018133;1,25;1,25;3,13100206625229;2,45290570773785;1,79309593829936;1,25;3,71283004512676;1,00850286102318;3;0,75;1,25;0,767993387425315;1,25;0,5;0,5;1,45198130607605;0,75;4,07413820134203;1,46174322416156;0,75;2;1,27394411166848;1,70943009956248;3,5;0,5;1,5;1,25;0,5;0,5864084081661;0,5;3;0,614822180296677;1,70820679432163;3,5;1,25;2,94286752070434;0,5;1,86714545375069;1,44195789864378;1,88468426786581;0,5;2,16337864667335;3,98704406990998;3,76219797134399;1,0211216763226;2,71233436219037;3;1,34070472714524;3,67378830909729;4;0,5;3,5;1,25;0,901210909896163;1,25;0;0,5;1,25;1,0049644089327;3,77690930235056;1,61993832007048;0,75;3,35913634456654;1,18088052895892;1,25;1,70188868045807;4,56227752266558;3,5;2,56211614608765;3;3,5;3,5;3,5
2,5;1,94941634961842;3,99685197276848;3,66835497048141;1,75;3,5;1,11655951576147;1,75;2;1,1128096492555;2,19476819280291;1,5;3,78101253406192;3,93410188049735;2,25;1,58112940615096;3,5;1,25;4,35038166369795;3,5;2,04450464248657;2;1,63168033614367;1,5;4,96919291558172;2,5;1,41077945679928;4,85437035134731;4,80082655269691;1,83806138524695;3,42605623669273;1,75;4,01157737849819;1,5;2,52008873085495;3;1,54318953982703;3,5;3,39785773325612;2;2,22289650990763;2,25;1,37179258389948;2,46724248373287;4,5;4,5;2;3,1827510302806;2,65776484210871;3,97981335873707;2,5;1,19254445037457;2,19965503467231;0,503056406974792;1,26892536821259;2;1,44225774795853;1,5;1,80901489444497;2,18517385571505;3,04065776431964;2,99013020237448;3;2,4624405107286;2,59825865486556;2,58265280098778;1,75;1,25;1,5;1,33339136901004;2,22349762916565;4,81654044418435;1,59722014870365;3;3,5;2,99964284896851;3,31501245498657;1,48660260438295;2,89810109459707;2;1,78897174018853;3,5;2,25;1,25105583097369;4,5;1,45001238209662;4,16283757200597;4,39689150005434;2,12628310505593;1,97176670374897;3;2,98059207572629;2,01579172630598;4,5;2,47599671803228;1,75;1,5;2,5;2,33853056809797;3,62534802762109
0,5;0,5;2,25;4,90290138586559;2,25;2,25;2,25;0,994065007424944;4;1,5;2,25;1,78734927195467;4,5;1,25;4,5;2,25;2,25;0,5;2,25;2,25;4,5;4;1,76811379369726;1,7024241186224;0,842610481820353;0,5;1,5;2,25;0,501313593704865;2,98868775367737;4,63388497598184;3,80326168462786;2,25;1,5;3,23562323056889;0,960669409698187;4,11742986604452;2,34980193495276;3,66796897173299;1,25;4,26882720285506;4,5;2,25;4;1,57893563787403;1,25;4;5;2,25;1,49841482727715;0,5;4,57764354002552;2,25;0;0,5;4,88884882623742;4,67496184989575;1,2949733633059;4,5126846197586;2,25;0,5;2,25;1,00598031934629;3,5;1,80612471876951;2,25;3,41474670959392;0,5;1,5;1,04195706408562;1,63378114562192;1,25;0;1,89399485005717;1,40624679271423;1,5;1,18522483351884;0,5;0,5;1,25;4,05471277006656;3,87485160626231;4,9748057783464;0,5;1,59767058030594;2,25;1,5;1,30824324572843;4,14771423821697;1,83669736182163;4,24957509490176;1,25;4,52954179725123;0,852669775485992;0,5;2,1396427154541;1,5;0,5;0,5;0,5
4,85832372999672;4,40118531435783;3;0,5;1,75;0,852910876274109;0,973031914081905;2,69777646576882;3,90361512494442;3,5;2,07980398744336;3,13616745413103;3;0,957222124308917;0,5;1,75;2,32829987552403;2,65551521706186;2,47665458008491;3;0,5;3,5;3,38806580583941;3,5;3,9094172101046;4,5;3,31789928037575;2,11020972771114;0,5;3,70045140651076;3;1,38227380573855;3;3,30271233725488;1,90274944780522;1,79646122455597;3,09287571907043;3,76377117995348;2,51989391190926;1,18240214892775;0,5;0,5;1,75;3,95657627282505;0,5;0,5;3,5;3,60798507118969;2,39946619067316;3,06827861213511;4,5;0,5;0,0215386524796486;3,31712864260987;2,5;3,5;0,5;3,04315419590248;3,60348773002625;3;5;3,6020060244957;1,88669806387587;1,25;3;1,75;2,66696867587369;3,24698955111531;3,08315052934138;3,94219371720319;3,5;0,5;3,5962452942488;1,25;3;0,5;0,5;1,36130446352125;4,5;4,74581670761108;3,89352143178392;2,62891503266474;0,5;3,98411345481873;0,5;0,912197238957601;0,5;0,5;3,5;3,37563692190481;1,25099664751952;3;4,88990926742554;0,5;4,94052234987753;2,10775706479687;3,48202243656014;4,5;4,37346226366864;4,5
4,32911554273642;4,79202150171251;3,37196498102134;0,658472890108113;3;0,0727290064096451;3,4010599839506;3;3,73116932703702;3,37710311001963;4,91401767730713;3,09218100276412;4;0,5;0,526148992137122;2,24074554443359;3,5;2,16772090791153;3,5;3,12531526765102;0,534403689454498;3,42168038032096;3,38171315193176;3,20491044791644;3,5;4,64362042892893;3,06204417443929;2,30197401964198;0,75;4,94479611885957;4,55292146259589;2,69997540242038;3,5;4,27792057640754;3;0,5;3;3,08432407867365;4,18353946748354;3,51187214605132;0,544652999399534;0,949577152729034;3,12160041049197;4,95252704620361;1,68300095092645;0,542648643740755;3;4;3,5;4,19000275022816;4,5;0,75;2,83106983398603;3;2,65851803666843;3;0,910384832141169;4;2,37206816673279;1,97427296638489;4,5;3,5;0,5;0,75;4,67506590237611;3,76844787121212;2,68428007917678;2;3,29053057650595;4,99854172673009;4;0,75;4;0,5;4,57935293185495;1,19338464745944;1,83974518200371;2;4,5;3;3;3,5;0,75;1,86691560264068;0,75;3;1,82666567751517;0,574957466952017;3;2,7377405166626;4,37207462609376;3,86330828157408;4;1,5;4,5;3,6822624206543;3,94241826000736;4,06987444314634;4,8660056469338;4,5
0,5;0,5;1,25;0,5;1,47087490301154;1,25;1,32269554926208;1,5;1,25;3;1,25;3,2551573474217;2,81768095671091;3,35741160780071;0,5;1,5;1,25;1,078518224451;1,13546127320056;1,83863307947229;0,5;1,25;2,97592857525494;3;2,69308662414551;0,5;2,53511639616225;0,995225219985109;4;3,79266286631704;2,29053191528215;1,0722872796805;1,64313483687264;3;1,5;3;0,78053835419963;1,29528832435608;1,15544692946386;1,53602747085319;0,5;0,5;1,5;1,46897138630458;1,25;4,6853966599728;1,25;2;0,9217736594946;1,25;0,5;0,5;1,21641217601318;1,25;1,25;1,04632212107364;0,5;2,6460112503944;1,41255132500667;1,25;0,5;1,23693659889369;3;0,5;1,25;1,5;1,93140854636738;1,51482559624818;3,84134404074463;2,22881174563841;3;4,66460937618493;3;2,67247620535664;1,25;0,637844163290152;1,36487284063588;1,84657520095193;0,5;1,25;0,0719076693058014;1,33914996373428;0,5;1,61026048660278;4;1,80361612830479;0,645192403879572;4,8074860963074;1,92523277407756;3;2,38230905466821;1,25;2,23660387994563;1,25;0,5;1,75559832470287;3;0,5;0,5;0,5
0,5;0,5;4;0,75;1,4548682682006;4;0,396157711744308;0,621454997743226;4,5;4;3,67335066416923;4,55663722267218;3,81926927986521;1,53735999252524;0,910561660030187;2,43294306585237;4,55670822018604;2,03644730431794;4,60868835449219;3,5696561422989;0,75;4,97966405003316;4;4,49960918701236;3,69416748671521;0,5;3,29082774384451;3,68737233741552;0,5;4;3,98238579462393;2,15891068343022;4;4;2,96531693985002;2,05572663599426;4,77909747314597;4;3,86254073347083;2,0382851273931;0,579465129216884;0,75;2,25;4,5;0,5;0,5;4,40293511953342;3,55690947247525;4;3,2692309703069;0,5;0,957625263118011;2,54706883430481;2;2,41615100084625;4,5;0,75;4;4,5;4;0,5;4;1,59678584900535;0,75;3,92620019844091;2,25;2,25;2,1915368834471;4,27161408181843;4;4,20508623123169;1,5;4,18062334003887;1,75;4;0,5;0,5;2,5;0,5;2;4,83606244057234;4,79572212500299;0,75;2,5;0,5;1,60928159002647;0,5;0,5;4,49140391149158;4;1,90273225307465;2;3,13511133433092;0,5;0,5;2,25;4;0,5;0,5;0,5
0,5;0,5;4;0,853088194203138;0,505452710672027;4;3,80781563572018;3,52099432052159;4,94906483169136;1,51862943172455;3,39126957133006;4;3,27078099607992;1,75;0,75;3,9309241771698;4,75699891138682;2,5;4;3,89394354303085;0,75;4,5;4;4;4,1186953555414;0,5;4,45252339982079;3,62801929406264;0,5;3,73233483858981;3;0,604268486427268;4,87660632090485;3,28720600543879;2,64825503907551;1,75;4,5;4;4,70132090509931;2;0,990667419038092;0,75;2,03254296189758;4,5;0,5;0,5;4,5;3,34612535934249;4;4,6005774427208;0,5;0,518470393269542;2,25;2,91347833905065;2,5;4,18938398882252;0,75;4;4,5;4;0,5;4;1,75;0,75;2,49452376365662;2,25;2,57268491483884;3,17598962326347;3,10672347625099;4,64091809915421;4;0,5;4,41391429650314;1,75;3,71050317711686;0,5;0,5;3,05593497308713;0,5;2,58351812492289;4,5;3,96579381402852;0,798503671213288;2,5;0,5;1,12844027980624;0,5;0,5;4,5;3,08508692313223;2,30492348703785;2;3;0,5;0,5;2,25;4;0,5;0,5;0,5
0,5;0,5;4;0,799880128726307;2,25;4,37461471155966;0;2,25;4,5;4;3,38535251579497;4;2,04506425468487;1,86983538110267;0,75;1,55933970890908;4,34381526584915;2,5;3,62719046260565;4,4167742729187;0,708625835929357;4,62061700160644;3,43071184793055;4,10362481004727;4;0,5;4;3,50817847741217;0,5;4;3;3,09736572536517;4;4,83670407526042;2,25;0,797400854899269;4,60528045548372;3,85463428497314;4;2,57212058341695;0,75;0,950792578491751;3,57194803774913;4,5;0,5;0,5;4,5;2,9792037275523;4;4;0,5;0,533761671294347;1,45991957185786;1,57144530609783;2,75764449814225;4,36099140036897;0,820206190375707;4;4,34354114036241;4;0,5;4;1,33770118925613;0,75;5;1,31909536142791;2,25;2,88196726650091;4;4,02970694798497;4;0;4,69837896604947;1,75;5;0,5;0,5;2,5;0,5;2,46492143136678;4,5;3,25392830849342;0,75;2,48014015400789;0,5;0,851433722233136;0;0,5;4,77243653208596;3,59451461890457;3;2,91860551569546;3;0,5;0,5;2,25;4,56448885033116;0,5;0,5;0,5
0,5;0,5;3,00909762084908;2,29480358925406;2,273231381212;3,23954633448252;3,5;3,04630532909478;2,54469965609941;2;4;2;3,7533690872385;2,90745381540966;3,83006305891558;4,31821795148692;4;2,5;4;5;3,5;4,90507507324219;1,21437489623873;2;4,12802094739304;0,5;2,28940471601179;4;3,39206620556864;2,25966872054137;2,5;3,5;3,48637267224787;2;3,5;2,08511576852068;3;3,96658343214848;4;1,5;4,53961837875639;3,5;4,69065960202862;3,8281001457144;3,85263986180194;3,5;2,43050186542352;2,5;4,33527521385591;4,54561128539295;0,5;2,06435776830854;3,5;1,16141064193165;2,5;3;2,0116081237793;1,94384660615765;2,65827252653347;4;0,5;3,40966429207924;1,73044028632829;1,75;4;2,77636816016229;2,06006796893667;1,56073611395468;2;2;2;3,86521360737514;1,5238925025444;1,22360888040793;4,54595327377319;3,97786506962863;3,27632346669041;2,68740790322768;0,5;1,5;3;4;3,70461037368728;2,5;3,29907495682085;3,5;3,98117493650931;3,5;3,46809887886047;2;3,95743804795548;1,27739430185286;2,5;3,5;0,5;3,9071709019631;2,220967916409;0,5;0,5;0,5
