boy_toy;boy_toy;music_classic;boy_toy;sport_stuff;music_rap;sport_stuff;books;books;hightec;hightec;books;music_pop;movies;music_pop;hightec;makup_beauty;music_rap;makup_beauty;gardening;movies;makup_beauty;gardening;movies;boy_toy;hightec;sport_stuff;music_rap;music_pop;makup_beauty;sport_stuff;music_rock;music_rap;sport_stuff;books;hightec;hightec;books;sport_stuff;books;books;music_pop;music_pop;sport_stuff;hightec;sport_stuff;hightec;movies;hightec;hightec
0;0;0;0;0;0;0;0;4,13288886618469;0;0;0;0;0;0;3,45548415184021;0;1,68566730766821;0;0;0;0;0;1,11539682751307;0;0;0;0;0;0;0;4,32042008746435;0;0,958698324141418;0;0;0;0;0;0;0;0;0;1,46840388535913;0;0,752874081839283;0;0;0;0
0;1,87223211367253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,8868795828367;0,5;0;0;0;0;0;0;0;0,651192664704841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;2,55357718467712;3,3984359742135;0;0;0;0;0;0;0;0;0;0;3,48090434074402;0;1,74228494183267;1,93623987209808;0;0;0;0;0;0;0;4,58761673587729;0;0;0;1,49538122187153;1,90947580337524;0;0;0;0;0;0;0;0;4,09934392715774
0;0;0;0;0;0;3,6971749275444;0;0;0;0;0;0;0;3,36993588384704;0;0;0;0;0;2,67901686307928;0;0;0;0;0;0;0;0;0;0;0;0;3,63909989112946;4,58936723488819;0;0;0;0;0;0;0;0;0;2,00431499351017;0;0;0;0;2,53621373909349
0;1,42494061609029;2,18744178637277;0;0;0;0;0;0;3,066081541854;3,1329376900722;0;0;0;0;0;0;0;0;0;0,658848791922838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,41020414648121;0;0;0;0;0,5;0;1,89766853484217;0;0;2,42987849955907;0;0;1,29915397954134
0;0;0;0;0;0;0;0;0;0;0;0;0;1,46058917045593;0;0;0;0;0;0;0;0;0;1,2415328341264;0;0;0;2,31927404614132;0;0;0;3,86533190024334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0,509422385836682;0;0;0;0;0;0;0;0;0;0;0;0;4,60053819771881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,25697244203508;0;3,30841910387781;0;3,68566773910339;4,15652449017229;3,44813198617107;0;0;0;0;0;0;0;0;0;0;0;0
0,5;0;0;0;0;0;3,16193212017507;0;0;0;3,44180689074183;0;1,01657243353155;0;0;0;0;0;4,6208585182302;0;0;4,81249919012771;0;0;0;0;0;0;0;0;0;3,60794516867397;0;0;0;3,30394270331782;0;0;0;0;0;0;2,93936430427216;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3,07983974138267;0;3,7313948006981;0;0;0;0;0;0;0;0;0;0;0;2,63536304404743;0;0;3,16102386273491;0;1,72988483110903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,31301318775537;0;0;0
0;0,5;0;0;0;0;3,45126558954421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,80608940124512;0;0;0;0;0;0;0;0;0;0;0;0;2,41475978140475;0;0;0
4,07370523087387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,12090429203627;0;0;0;0;0;0;2,56143879890442;0;0;0;0;1,70148383672418;0;0;0;2,36174664104439;4,67516861561461;0;3,72421887411001;0;0;0;1,87511143781017;0;0;0;1,33008300435268;3,10656046173841;0;3,0288892332599;0
0,5;0;0;0,5;0;0;0;1,62261872767593;0;1,68859219551086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;3,80020496519292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;3,2535567838948;0;3,93099099301314;1,15145118448485;0;0;0;0;0;0;0;0;0;0;0;0;1,99090734635988;0;0;0;0;0;0;0;0;0;0;0;0,789237038134242;0;1,70299018114013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,90755780944953
0,587645946344196;0;0;0;0;0;0;0;4,2671633894868;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;4,76382541656494;0,948475229995546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,19950356110907;0;0
0;2,28952264785767;0;0;0;0;0;2,75402555836086;2,42178763841362;0;0;2,92871460641209;0;2,11691972013419;0;0;2,59397350139635;0;0;0;0;0;0;2,42269200082994;4,81082053380591;2,80482139941529;0;2,64668156283287;0;0;2,96072959899902;0;0;0;0;0;0;0;0;0;3,26175649802282;0;0;0;0;1,80150825707312;0;0;0;0
0;0;0;0;3,54810818124009;0;0;0;0;0;0;4,50625718175725;0;3,04897258758963;0;0;0;0;0;0;2,36941387149012;0;0;0;0;0;0;0;0;4,10555493929682;0;0;0;0;0;2,81099963738164;0;0;0;0;3,65885942087456;0;0;0;0;3,84800217433274;0;2,04224947655678;0;0
0;0;0;0;0;0;0;0;3,98685653646796;0;0;0;3,69043833934257;0;0;2,6963095649594;0;0;0;0;0;0;0;0;0;0;0;0;0;4,95623235728416;0;0;4,70964527130127;3,14238527656644;0;0;0;3,76648190373857;3,5556871404665;0;0;0;0;0;0;3,1525451364706;0;0;0;0
1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,98322913608664;4,83125546566735;0;0;0;0;0;0;0;0;0;0;3,65483108565902;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8825654582505;3,39178226859857;3,91868548463969;0;0;0;0,819188177585602;0
0;0;1,32722030036488;0;0;1,73981463909149;0;0;0;3,716673035974;0;0;0;0;0;0;0;0;2,07264237528324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,24259502312289;2,71922263815963;0;0;0;0;3,07216205590971;0;1,78359082424249;1,30073480182362;0;0;0;0;0;3,51649103058339
0,5;0;0;0;0;0;1,23561310768127;0;0;0;0;0;0;0;0;0;0;0;0;0;2,9630280821412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,74997091293335;0;3,0953299049732;0;0;0;1,24307870864868;0;0;0;4,50631620153148;0;0;4,75317501824031
0,689532652119888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,41100318795582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1,60558364102877;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0,5;1,44589255538112;0,5;0;0;4,51688962919493;0;0;0;0;0;0;0;1,54935795187455;0;0;0;0;0;1,92584766071562;0;0;0;4,08552723102529;0;4,44181155620227;0;0;0;0;0;1,63146508095389;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0,665276659729554;0;3,46582146755691;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,51572704315186;0;4,32087836289819;0;3,08252074713005;0;0;0;0;0;3,83291912078857;0;0;0
0;0;0;0;0;0;0;0;0;0;2,93689212945145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,35163367881981;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;2,94029109130627;0
0;0;0;0,5;3,83737384287518;0;4,02389921854432;0;0;0;0;0;0;0;0;0;0;0;0;0,718267652074931;0;0,5;0,823734088718767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,09221904961961;0
0;0;0;0;0;0;0;0;0;0;0;0;1,43512409573194;0;0;0;0;0;0;0;0;0;0;0;0;3,96053703639681;0;0;0;0;0;0;0;0;0;4,68537331264716;0;2,1392128794171;0;0;0;0;0;0;0;0;0;0;0;0
0;0,972168475609351;0;0;3,91957529677058;0;0;0;0;0;0;0;1,17136680435919;0;0;0;0;0;0;0;0;0;0;3,72019776223237;0;5;0;0;0;0;0;0;0;3,04366606010295;4,78465736181692;0;0;0;4,10681796125454;0;0;0;0;0;0;0;0;2,87229442637055;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,811198752984031;0;0;0;0;0;4,20188514851121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,545478378443736;0,704506906543163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,34009227079344;0;0;0;0;0;4,87345695303448;0;0;0;0;3,24573635740473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3,0135528962191;0;0;0;0;0;0;0;0;0;0;0;4,51728895563506;0;0;0;0;0;0;0;0;0;3,17565755554273;1,915689283477;0;0;0;0;2,95655340000827;0;0;0;0;4,25931549072266;2,08324328255059;0;0;0;0;0;0;0;0;0;3,6217748884213;0;0
0;0;0;0;0;3,34639708062;0;0;0;0;3,20833068769813;0;3,1802430507635;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;4,08450349750207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,91885955301992;0;0;0;0;0;0;0;0;0;0;0;1,46082104368174;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2,78865307140567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,62634516722818;1,8987013305997;0;4,6527888112016;0;3,4194791384132;0;0;0;0;0;0;0;0;0;3,12111637979798;0;3,08687983946264;0
0;3,54501432950842;4,63259478734461;0;0;0;0;0;0;0;0,508625173945271;0;0;0;0,5;0;0;0,67699691032851;0;0;0;0;2,05617686526672;1,96712976925407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,88730923151006;0;0;1,2449361487501;0;1,52929604053497
0;0;0;0;3,40588330915472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;4,06773303685139;0;0;0;0;0,5;0;0;1,04503518251937;2,93786053868842;0;0;1,92607569694519;0;0;0;0;0;0;0;0;0;0;0;1,23862341010879;0
0;0;0;0;0;0;0;0;0;0;4,98354742302724;0;0;0;0;0;0;0;0;2,40801149858535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68832969665527;0;0;0;0;0;1,59952290151246;0;0;2,42066988880777;0;0;0;0;0;3,1127375215817
0;0;0,643368306869347;0,5;0;0;0;0;0;0;0;0;3,16717342574483;0;0;0;0;0;0;0,775851736206492;0;0;0,924197718698623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,87791850598432;0;1,6868986048209;0;0
0;0;0;0;0;0;0;0;0;0;0;3,85270933706905;0;0;0;0;0;0;0;0;0;0;0;2,55383900765043;0;4,19414494149114;0;0;0;0;1,71387124061584;0;0;0;0;2,12099735165061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,86235411598457;0;0;0;0;2,65712771781586;0;0;4,39195462753622;0;3,85827910474421;0;0;0
0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,62175754859194;0;0;0,741171811586792;1,20110472184657;0;0;0;0;2,31769141057399;0;0;0;0;0;0;3,40759944189694;0;0;0;0;0;0;0;0;0;0;0;0;0;3,8728035915982
3,27327897878051;3,58891215947872;0;0;0;0;0;3,68491732780119;0;0;0;0;0;0;0;0;0;1,91610556464461;0,5;0;0;0;0;3,25386546144908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,37188694550278;0;1,16289590958641;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,60533870877947;0;0;4,43308386226794;0;0;0;0;0;0;0;0;0;0;4,74810234678355;0;0;0;0;0;0;3,73476054320799;0;0;0;3,64423460170824;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3,15963321046887;4,72555641770622;0;0;0;0;0;0;0,5;0;0;0,55598095923475;0;0;0;4,81314276802034;0;0;0;0;0;0;0;0;1,74230074882507;0;0;0;0;0;0;0;0;0;0;4,05407709211767;0;0;0;0;0;0
0,684372007846832;0;0;0;0;0;0;0;0;0;0;0;0;1,2457344030243;0;0;0;0;0;0;0;0;2,23126100875962;0,304659456014633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9210836118651;0;0;0;0;0,790814026161476;2,4587744420668;0;0;0;0;0
3,22476716070658;0;0;0;0;0;0;0;0;0;1,76160907745361;0;0;2,11677184566705;0;0;0,5;0,773932218551636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,06302416793212;2,98413850459463;0;0;0;0;0;0;0;3,96146105647155
0;0;0;0;0;0;0;0;0;0;4,29555547577122;0;0;0;0;4,84801102748514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,48712950408791;3,54068882741997;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;1,37825495022268;3,81120791929365;0;0;0;3,29623742741357;4,65782543954338;0,574619646451725;0;4,95728550150864;0;0;0;0;3,60341295441772;0;1,64733966749503;0;0;0;0;0;0;0;3,14957286983243;0;0;0;0;0;2,14241456985474;0;0;0;0;0;0;0
0;3,37943715945791;0;0;0;0;0;2,23700141906738;3,89659292013226;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;1,00750759430579;0;0;0;0;0;0;0;3,4177576226265;0;0;0;0;2,11389547079517;0;0;0;0;0;0;0;0;4,45100961320615;0
0;0;0;0;0;1,07867793183712;0;0;0;4,03064076650452;0;0;0;0;1,02396090236677;0;0;0;0;0;0;0;2,53179635132281;0;0;0;0;0;0;0;0;2,58524111685587;0;0;0;0;0;3,12814188102639;0;2,2826693771792;0;0;0;0;0;0;0;3,13731383073019;0;0
0;0;2,23393951413871;0;1,71536640902765;0;0;4,41345651979253;0;0;0;0;0;0;0;0;0;1,16868761375951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,87293122796013;4,23666616773078;0;0;0;1,46004859612326;0;0;0,5;0;0;1,41292512878446;0;0;0;0;0
0;0;0;0;3,46704760588102;0;0;3,41825103759766;3,45412187252851;0;0;3,83414327624912;0;0;0;0;0;0;0;0;4,91707547284527;0;0;0;1,83694172968946;0;0;2,66010750255552;0;0;0;3,54187545298686;0;0;0;0;0;2,30230114436816;0;1,58576047420502;0;0;3,24151504749503;0;0;0;0;0;0;4,99334115348446
0;0;0;0;1,81537340479687;2,06632089614868;0;0;0;0;0;0;0;0;0;1,38095622597307;0;0;0;4,52104554815267;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;4,79857130758398;0;0;0;0;1,47075280219817;1,26436140912788;0;0;3,73196209488994;1,86977434158325
0;1,24836067820357;0;0;0;0;0;0;0;0;4,38627830119165;3,89694225969582;2,72459211141085;0;0;0;0;0;0;0;0;0;1,16838619493339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6289477644623;0;0;0;0;0;4,63516200596241;0;0;0
0;0;0;4,32550194036472;0;0;0;0;0;0;0;0;0;0;1,60066735446484;0;0;0;0;0;0;0;2,78202968243604;0;4,84432958850839;0;0;0;1,44895093396723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,30401132735611;0;0;4,74192953423687;0;0;0
0;0;0;0;1,23262628225266;0;0;0;0;0;0;0;1,82592565465063;0;0;0;0;0;2,02339356021182;0;2,26845149917922;0;1,04165611418041;0;0;4,93748838079045;0;0;0;0;0;0;2,13343221747011;1,05715258887836;0;0;0;2,43959474563599;0;0;0;0;0;0;0;0;0;0;4,32351060366421;2,07660398449591
0,961201961832681;0;0;0;3,19501531133196;0;0;0;0;0;0;0;0;0;0;4,67705319573966;0;0;0;0;0;0;0;0;0;0;0;3,89068841556585;0;0;0;0;0;0;3,34496231113792;0;0;0;0;0;0;0;0;0;0;0;0;1,38567471504211;0;0
0;0;0;0;0;0,500017157057308;0;4,46691836810993;4,18585657756117;0;0;0;0;0;0;0,828845428456015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;1,772884373913;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;3,51088189357467;0;0;0,5;0;0;0;1,14561029088013;0;0;0;0;0;4,05659407426445;0;0;0;0;0;0;0;0;0;0;0;3,33091298878701;0;0;0;0;0;0;0;0;0;0;0
3,08023297790449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0,758826248002623;0;0;0;0;0;0,658223444902442;0;0;0;0,730873035374504;0;0;0;0;0;0;0;0;0;0;1,62524631741701;0;0;0
0;0;0;0;0;0;1,70079194414466;0;1,50686118542536;0;0;0;0;0;0;0;0;0;0;3,01871981798612;0;0;0;0;0;0;2,3013023600454;1,4317377402595;1,97393918037415;0;0;0;1,40798732424527;0;0;0;0;2,97130133349975;0;0;3,3374004062905;0;0;2,83131349823964;0;0;0;0;0;4,88803512690963
0;3,72379539428456;0;0;0;0;0;0;2,51621747016907;0;0;4,56802284092085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,896079700857438;0,5;0;0;0;0;0,604196804624142;0;0;0;0;0;0;4,86807340517085;0;0;0;0;0;0;0;0;0
0;0;0;0;0;2,91616553110823;3,98970103263855;0;0;0;0;0;0;3,02442505491172;0;0;0;0;0;0;4,04359764654357;1,5;1,24092129070355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,95283519614154;0;0;0;0;0;0;0;4,77148742497502;0;0;0;4,43186584554234
0,5;0;0;0;0;0;0;0;3,42015454611748;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;3,78187804333022;1,79242384433746;0;0;0;0;4,07788608692488;0;0;0;0;0;0;0;0;0;0;0;5;3,36440721636843;0;0;0;0;0
0;0;0;0;0;1,29116450193858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,22949541184562;1,65530807392453;0,5;0,5;1,75152040540777;0;0;0;0;0,892367165485568;0;0;0;0;0;0;0;1,861084761499;3,8790186133138;0;0;0;0;0
0;0;0;3,97313512301684;0;1,54444228324315;0;0;0;0;0;0;0;0;2,34739766472364;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,66953613174592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1,76669737825482;0;0;0;0;0;0;0;0;2,73052431723593;0;3,94955057508757;0;1,79042838597224;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,27283299540767;0
0;0;0;0,763833830023107;0;0;0;4,97153453620688;0;0;0;0;0;0;2,22825296280359;0;4,55136203419015;0;0;0;0;0;0;0;0;0;0;0;0;0;4,00912311347626;0;0;0;0;0;0;0;3,60552010527138;0;0;0;0;0;0;0;4,34902544801544;0;0;0
0;0;0;0;0;2,47792271081261;0;0;0;0;0;0;0;0;0;0;0;0;0;0,529224582030077;2,09772922103187;0;0;0;0;0;0;0;0;0;0;3,61430575214993;2,09255518396038;0;0;2,99517345800771;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,151716184873;0;3,33764372968005;0;0;0;0;0;2,4883123200798;0;0;0;0;0;0;0;0;0;0;1,96619620591691;0;0;0;0;0;0;0
0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,29199127074889;0;0;0;0;0;0;3,57037929332367;0;0;0;0;0;0;0;0;0;3,13007590599827;1,60316026425136;3,09574587601039;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,12733339337974;0;0;0;0;3,63135026378154;0;0;3,81346742194773;2,94823726124514;0;0;3,08166521512049;1,94174754619598;0;0;0;3,51456381171689;0;0;0;0;0;0
0;0;0;0;0;0;0;2,65675668681821;0;0;0;0;0;0;0;0;0;1,93177362947342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,46471183070201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3149658987834;0;2,18633743756746
0;0;0;0;3,45685428681637;0,236606106162071;0;0;0;0;0;2,26127232250817;2,2570526517262;0;0;0;0,5;0;0;0,90951385833766;3,45865205696721;0;0;0;0;0;0;0;3,14398574829102;0;0;0;0;0;0;0;0;0;0;0;0;2,1713579269924;0;0;4,7281398920939;0;0;3,96313840381947;4,07401035310422;0
0;0;0;0;0;0;4,42460153877018;0;3,82020993429246;0;0;0;0;0;0;0;0;2,34385294855752;0;0,687967248581335;0;0,5;0;0;0;0;0;0;0;0;0;0;2,97517795300818;0;0;0;0;0;0;0;0;0;0;0;4,82504433990691;0;0;0;0;0
0;0;0;0;1,87108390073808;0;0;0;3,95339794454789;3,86919521999974;0;0;0;0;0;0;2,76912863867782;0;1,29495776039313;2,18851566314697;0;0;3,76223391423106;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1,96816776831083;0;2,65943734099131;0;0;0;0;0;0;0;0;0
3,97137178293028;0;0;0;0;0;3,43967342376709;0;2,31980729103088;0;0;3,4718986626118;0;0;0;0;0,5;1,283472138589;0,5;0;0;0;0;0;0;0;0;0;0;0;0;3,10308312396662;0;1,282554345337;0;0;3,16881528132074;0;0;0;0;2,30909362589433;0;2,67794674061143;0;0;0;3,69187512374105;0;0
0;0;0;0,958944522523761;0;1,90389803373436;1,48192438901492;4,45973956839169;0;0;0;0;0;0;0;0;0;0;4,59434847375115;0;0;0;0;0;3,3004457950592;0;0;0;0,5;4,62422801257308;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0
0;0;4,06836403630132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,26417207717896;0;0;0;0;0;0;0;0;0,5;0;0;0;1,01543269982349;1,61566834040716;0;0;0;0;0;0;0;0;0;0;0;0;2,07356619209683;0;0;0
1,81069637081153;0;0;0;1,01504040649861;0;0;0;4,9618899444872;0;0;0;0;2,20706759007045;0;0;0;0;0,5;0;0;0,5;4,44714219842439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,739909094637218;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,23242357570325;0;0;0;0;3,88732055010615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,88547012856485;0;0;0;0;0;0;0;0
0,5;0;0;0;0;1,20514732422547;0;0;0;0;2,51144387038026;3,77910018282901;0;0;3,79889045180701;0;0;0;0;0;0;0;0,5;0;0;0;0;4,62196245771924;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1828926732684;0;3,33076262210066;0;0;0;0;0;0
0,5;0;0,673111085860576;0;0;0;0;1,21937212544464;0;0;0;0;0;0;0;0;4,78247582390088;0;0;0;0;4,80852371817852;0,5;2,91080372473728;0,5;0;0;0;0;4,2759195907395;0;0;0;0;3,05714741258749;0;3,90018135770232;0;0;0;0;1,78841116269511;2,08649689847906;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,13274891308171;0;0;0;0;4,90956830978394;4,26954352961366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,51096110768195;0;0;0;4,33451522762632;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2,94591865127251;0;0;0;1,62782586069211;0;2,21200892245956;3,70794704822262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,99342723935536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,5;0;1,50312195322622;0;0;0;0;0;0;0;2,54301703839703;0;0;2,67225772779074;0;0;4,2847484621614;0;0;0;0;0;0;1,44041842196156;0;2,08119155656602;0;0;0;0;0;3,21516531203648;0;0;0;0;3,91687035370472;0;0;2,66189816857776;0;0;0;3,21200483115949;2,12689750647494;0;0;0;0;0
0;0;0;0;1,13916630024983;1,46421375193829;0;0;0;3,08641582079531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,29937931895256;0;0;0;0;1,66358366546388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,8357331826518;0
0;0;0;0,5;0;0;0;3,88105096243371;0;0;0;0;0;0,617021579117059;1,5693076199709;0;0;0;0;0,5;0;4,0251439632965;0;0;0;0;0;0;0;4,16413495511009;0;0;0;0;0;0;3,42704732689403;0;0;4,9450190551323;4,74725871148857;0;0;3,27453992621719;0;3,56247731417533;3,71458774419249;0;2,00958370510935;0
0;0;0;3,94984003759448;2,09675364619901;0;2,11334483936119;0;0;0;0;0;0;0;3,85953327261821;0;0;0;0;0;0;0;0;3,05990737120617;0;0;0;1,75835388561634;0;0;2,33980794220223;0;0;0;0;3,37516429199612;0;0;0;0;0;3,01537259389431;0;0;0;0;0;2,61010988783562;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,24400203453563;0;0;0;0;0;0;0;0;0;3,81237833239715;0;0;0;4,27413640323753;0;0;0;0;4,0865797996521;0;0;0;0;0
0;0;0;0;0;0;0;2,23046889632496;0;0;0;0;0;0;0;0;0;2,60768303163707;0,5;0,710691881464185;0;0,5;0;0;0;0;0;0;0;0;3,169808135447;0;0;0;3,06129819483557;0;4,36650963470643;0;4,56613243909838;0;3,94563156829478;0;0;0;0;0;0;0;0;0
0;0;3,21365466816987;0;1,89073466551059;1,85072135196567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,47711320662737;0;0;0;4,55078068028706;0;0;0;0;0;4,50119761168081;0;0;0;0;0;0;0;2,65902081465303;0
0,5;0;0,694986328806256;0;0;0;0;0;0;0;0;0;0;3,96669879880114;0;0;0;0;0;0;0;0;0;0;0;0;0;1,92626327691891;2,93951625280991;0;0;0;0;0;0;0;4,18722575120033;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,65381637199494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,25036723318061;0;0;0;0
0;0,5;0;0;0;0;0;0;0;2,31931906208364;0;0;3,00420126738222;0;0;0;0;0;0;0;0;0;0;0;0;0;3,41677816185019;0;0;0;0;3,92027901854379;0;0;0;0;0;0;3,0801704344713;0;0;0;0;0;0;0;0;0;0;0
4,66130219477289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,81484821430168;1,30882714540177;0;0;0;0;0;0;0;0;0;0;1,35494332032043;0;0;0;0;1,69369210195434;0;0;0;0;0;0;0;0;0;0;3,3859654373424
0;0;0;0;0;0;0;0;0;3,32526153061784;0;0;0;0;3,92611785415845;4,63402434700822;0;0;0;0;0;0;0;0;0;0;1,35245135349801;0;0;0;0;0;0;0;0;0;4,83229816604047;0;0;0;0;1,74444183741903;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;3,3714707337187;0;0;0;0;0;0;0;0;0,970116613884511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
