movies;sport_stuff;gardening;music_pop;music_rock;movies;boy_toy;sport_stuff;music_rap;boy_toy;movies;music_rock;movies;music_pop;movies
1,75;1,5;1,89786703926412;1,25;2;2,87779717421057;4,57300261201942;1,04655842531778;2;4,5;1,75;2;1,75;1,25;1,75
2,25;1,64793869976324;4,5;0,5;4;2,25;1,25;1,5;1,25;1,25;3,82228259780551;4;2,25;0,5;2,25
1,5;3;0,5;0,5;0,75;1,5;1,25;3,9308282220414;1,25;1,25;1,31684862743916;0,959896505558815;1,5;0,5;1,5
1,51291615213869;3,50861990941159;0,5;2,55364274212794;3,35550264891028;1,75;0,5;3,5;3,07205084435272;0,5;1,75;3,62894258444614;1,75;1,49194347229411;1,75
3,5;0;3,79794935313889;3,40988802835806;3;3,5;3,5;2;1,5;3,5;3,5;3,61144326702293;3,5;3,11969106743098;3,5
0,683346975447306;4;0,75;2,5;4,5;2,25;0,5;4;2;0,5;2,25;4,5;2,25;2,5;2,25
3;4;0,75;2;3,37600339640677;3;0,75;3,84767742867008;3;0,75;3;3,87059556034887;3;2;3,12566048983748
2;1,25;0,66179650447415;0,5;4,5;2;2,14370037598708;1,1126720414556;1,25;2,25;2;4,95218263610833;2;0,5;1,34606066362283
2,25;4;0,75;2,5;4,5;2,25;0,5;3,02683907841651;2;0,5;2,25;4,23536021319933;2,25;2,5;2,25
0,640856117308539;4;0,590741452104757;1,88590356655694;4,44274663340428;2,25;0,5;4;2;0,5;2,96972348399913;4,5;2,25;2,5;2,25
0;4,78475668923219;0,872133406285259;2,5;4,5;2,77675323294324;0,5;4;2;0,5;2,25;4,01773633203364;2,25;2,5;3,78481092130989
2,10125393844268;3,5;0,5;1,6018111834311;3,5;1,75;0,5;3,86803103651294;3;0,5;1,75;3,60523227164765;1,75;2,5;1,75
1,76997880347538;1,49566110246613;4,5;0,5;4;3,78956493702231;1,20941851530663;1,89245796524568;0,575642645859924;1,25;0,695179164409637;4;2,25;0,5;2,25
3,31332512633564;3,67550539970398;0,506549744869838;2;3;3;0,75;4,03786712746968;3,57727143335029;0,724325369915145;3;2,99807149777099;2,51289953222168;1,15332331701802;3
3,48103541810114;4;1,20544406548396;2,36037111578526;4;3,26612349798257;1,61589554772521;4;2,55944246079747;1,5;4;4;4;3,51795984502787;4,74950450181472
1,42156555197275;1,5;2,25;1,25;1,3014830650303;1,41672380148281;4,5;1,98482282226198;2;4,27623333096329;1,75;2,51957441005836;1,75;1,25;1,75
0,59922844171524;3;0,5;0,5;0,75;1,5;1,25;2,99719548225403;0,619572699125657;1,25;1,13454986369915;0,799259459972037;1,95720695515964;0,5;1,5
1,5;3,87885093688965;0,5;0,5;0,75;1,09431007555421;1,91051013437589;2,37434999010263;1,63768100977767;1,25;1,5;0,515543814290102;1,5;0,5;1,15559651244227
1,75;1,5;1,7071031332016;0,676554572152232;2;1,42589540566592;4,5;1,87570192379677;2;4,5;1,01604685048389;2,40304945474633;1,75;1,03151273984998;1,02388938633906
3,2646590798463;2;4,76080037223212;2,5;2,76267022861292;3,5;3,5;1,26785063743591;1,5;3,73393249173366;3,5;2,96147267006406;3,5;3,94240319074243;3,5
3,5;2;2,92455792427063;3,44998183541465;2,91259370134799;3,48956835898085;3,47329336519972;2;1,5;3,5;3,5;3;4,46637332600838;2,5;3,5
2,25;4;0,707927312333103;3,99161800043267;4,6583160016026;3,02315349412298;0,5;4,96842709741016;2;0,5;3,80818972704382;4,5;1,31007071668751;2,5;2,25
2,25;4;0,775220369582633;3,84677886024433;4,5;2,25;0,5;4;2,55110303105372;0,5;2,25;4,5;2,25;2,5;3,76356835093515
1,75;3,17247050217002;0,5;2,5;3,5;2,41827018601739;0,5;3,5;1,68977236966126;0,5;1,75;3,33777141571045;1,75;2,5;1,88906877901827
3,78857982824025;3,04803774973752;0,75;2,5;4,23611350321961;2,25;0,5;4;2;0,5;2,5933712670083;4,5;2,25;2,5;2,25
2;1,25;2,20527496338136;0,5;4,5;2,9473982481041;0;1,25;1,53957814771662;2,25;0;4,5;1,36148273868555;0,5;1,57537279211701
3;4;0,75;2;3;3;0,849741803412206;4;3;0,75;3;3;3,2132019611137;2;2,30894340775392
2,25;4;0;3,04509195175259;4,573253782733;2,40455414187375;0,5;4;2;0,5;2,25;2,20273733139038;2,25;2,5;2,25
3;3,94963188047969;0,75;1,36319086065664;3;3;0,75;4;1,4669508934021;0,75;3;3;3;2;3
2;0;1,75;0,5;4,6314661333484;2;2,25;1,25;0,610011652861727;2,25;1,12852453073884;4,62692168104785;2;0,5;1,93294902841232
4;4;0,992846611883885;3;4,08859648978738;4,5321793349144;1,50919081201274;4;2,5;1,5;3,67760275429003;4;4;2,12117333715836;4,31261680895119
1,7868013381958;2;3,5;2,5;3;3,5;3,5;2;1,5;3,5;3,5;3;3,5;3,10334028774097;4,01229793299562
2,25;3,87339763570269;0,633988869671705;2,5;4,2235898753738;2,25;0,5;4;2;0,5;2,25;4,5;2,25;2,5;2,25
2,25;4;0,75;3,08146204104715;4,5;2,25;0,5;3,4772902952867;2,10573638468317;0,5;2,25;2,63007092475891;2,25;2,5;2,25
3,78427743761999;4;1,25;3;4;4;1,5;4;2,57415705899436;1,5;4,73355967725327;4,97107713761324;4;3;4
2,25;1,54225599092536;4,5;0,5;4;2,25;1,25;1,478903434928;1,25;1,25;1,42146146480062;4;1,89985872311511;0,5;3,30367720117964
4;4,16949368695239;1,25;2,57451266729017;4;4;1,42502337481129;4;2,5;1,5;4,7991961556483;3,59003928051798;4,44452772915574;2,3424641892046;3,89590271417792
2,25;4;0,68331719687363;2,5;4,5;2,27401492152084;0,5;4,54205749069436;1,66257118371435;0,5;1,43854148077711;4,07202419269459;2,25;2,5;2,25
1,5;2,32538183421147;0,5;1,25;1,8426843466436;1,46777188777924;4;3;0,781051493613539;3,80922017563564;1,5;1,06346902929408;1,5;1,8314329366346;1,5
2,58901327899146;1,5;2,25;1,25;1,8832835074902;1,75;4,31574000293191;1,5;2,43628702565855;2,34336256980896;0,738798789325542;2;1,75;1,71919247145727;1,75
0,899826242541813;3,5;0,5;3,723850759549;3,5;1,75;0,5;3,5;3;0,5;1,68266020490912;3,5;1,75;1,85410670510219;1,75
2,25;3,42868827210213;0,720103199230555;3,40877815820686;4,87567043065823;2,23634016035886;0,5;4;2;0,5;2,25;4,5;2,25;2,5;1,68905814652753
1,04588509632549;1,5;2,25;1,25;2;1,75;4,5;1,5;1,94502850107151;4,5;1,75;2;1,75;1,25;2,59260160782961
4;4,97247508353203;1,25;3;4;4;1,48166929859746;3,21639177399519;2,5;1,5;4;4;4;3;4,50685449107869
2,25;4;0,65597778798825;2,78188572208485;4,54832514726944;2,25;0,5;4,86792898917009;2;0,5;2,25;4,5;2,25;2,5;3,26277369436006
1,5;3;0,5;1,25;1,25;1,13422252337179;4;3;0,792375439914118;4;1,58567447102893;1,25;1,24892921803935;1,1146054671214;1,50828079670122
3,5;2;3,5;2,61737511847977;3;3,5;3,5;2;1,5;3,89742950252138;3,5;2,57060352180647;3,5;2,5;3,5
2,25;4;0,761950659221946;3,97699162269802;4,5;2,15305733827551;0,5;4,31158384089898;2,391626005709;0,5;2,25;4,5;2,25;1,10414666966728;3,93360589604527
3,71238128664549;1,5;4,5;0,5;4;0,841537376093463;1,25;1,5;1,25;1,25;1,88185317459603;4;2,25;0,5;0,593137915988051
2,25;4;0,75;3,7526316152665;4,5;2,25;0,5;4,89263381897129;2,06921646048744;0,5;2,25;4,5;3,13814573136072;3,75849757984211;2,00595387304479
2,79389706384106;1,98873504856077;1,82818889982448;1,25;2,81757818992137;1,62124570814019;4,76851808408672;1,5;2;4,62903031363572;2,28384872120053;2;1,28374303331773;1,25;2,77396324149983
1,9192703566138;3,82266811925111;0,5;0,5;0,75;1,90817638063253;1,25;2,41232133024015;1,25;1,69125648364018;1,5;0,75;1,5;0,5;1,5
2,05227700856155;1,5;4,5;0,5;4,73168387903445;2,25;1,25;1,3128765785661;1,25;1,10798124904185;1,18916104020977;4;3,99399244179669;0,5;2,25
2,29170777522573;0;2,105309460594;0,5;4,5;1,09984115422696;3,86811643530061;1,49633037228898;1,25;3,12489452614677;2,35902125451668;4,95196728080137;2;0,5;2
1,5;2,7114427707677;0,5;1,25;1,25;1,5;4;3;1,25;4;1,75747964333625;1,25;1,5;2,90604472160339;1,5
1,75;1,5;2,25;1,25;2;1,19924920015002;4,5;1,5;2;4,87186509783932;1,68799391374364;2;1,75;1,25;1,4424429484375
1,75;3,5;0,5;2,5;3,5;1,75;0,5;3,13864927745361;3;0,5;0,526352461439721;3,68236421546078;1,75;1,43060362778166;1,75
2,92976160344191;0,538347163022658;0,828436781572381;0,5;4,87279291864149;2;2,25;1,25;1,25;2,25;2;4,5;2;0,5;2
4,82554279026833;2;4,87454966310158;2,5;3;3,5;3,5;2;1,66229375482644;3,31917409799955;3,5;3,21524644513393;3,5;1,33971116102287;3,5
1,75;1,75016346096534;2,31867004945812;1,25;2,93401741981506;1,75;4,5;1,5;2;4,72895608643487;0,996993310748131;2;1,75;1,25;1,75
2,97812205016526;4;0,97786302607407;1,31526855347458;4,5;2,25;0,5;4;2;0,5;2,48775635822106;4,5;2,25;2,5;2,25
1,75;3,5;0,5;2,5;3,63212805736443;1,24711521190922;0,5;3,5;3;0,5;1,75;3,51515996247305;1,75;3,18631365671117;1,75
3,10730970609342;1,34881982409806;3,5;2,5;3,13567629602536;3,5;3,01137812203326;2;1,5;3,5;3,5;3,82961451068037;3,48883348120788;2,5;4,58655060761913
3,5;2;3,5;2,5;3;3,5;3,5;2;1,0392533810992;3,79766644947122;4,84706783294678;3,09495637337442;3,5;2,23925785498659;3,5
2,7360463567246;1,5;4,5;0,5;4;2,25;1,25;1,29755988777501;1,25;1,25;2,25;3,37486851605348;0,510625741915137;0,5;2,25
3;4;0,602061940637446;2;2,0224622842029;3;0,75;4;2,98301408578782;0,75;3;3;3,16190226243897;2;3
0,50181379844519;3,5;0,5;2,5;3,5;1,75;0,5;3,5;1,11003938136158;0,5;0,195894166827202;3,5;1,75;2,5;2,2257385115259
4,35249372867518;2,27556096449288;3,5;2,5;2,82964683176468;3,5;3,52378102416349;2;1,18382649504758;3,5;3,5;3,48241633432098;3,5;2,5;3,5
1,5;3;0,5;1,25;1,25;1,78364797764628;3,43725881093985;3;1,9838885187562;3,08272746488579;1,5;0,632628418566952;1,50143363163873;1,75342063594303;1,5
1,75;1,5;1,3177754154046;0,96617461576414;2;1,75;4,72764991816489;1,50325934100117;2,16139429861745;4,00644878903704;1,75;2;1,3614819617297;1,97218739519463;2,23770756774475
2,71670574728246;1,5;4,5;0,5;3,82508290876871;2,25;1,25;1,5;0;0,882374911979947;2,25;4;2,25;0,5;2,25
0;3;0,5;1,9758807676732;1,25;1,5;4;3;1,25;4;1,20035703070478;1,36031457589023;1,50693913852188;1,02104654303801;1,5
1,47039025811031;4;0,75;3,29553231936671;4,5;3,72165947347957;0,5;4;2;0,5;2,25;4,03085978516883;2,25;2,5;2,25
2;1,25;1,75;0,5;4,46299496081797;2;1,59912418834824;1,1362180640624;1,25;2,25;1,35315920987779;4,5;2,41053741304695;0,5;2
1,75;3,5;0,5;2,5;3,5;1,75;0,5;3,5;3,95475883733237;0,5;1,75;3,5;1,75;1,67198289822414;1,86498956655384
3,98878290596827;4,78815694422841;0,813785493373871;2,5;4,5;2,25;0,5;3,81190646663863;2,59088632911019;0,5;2,25;4,5;2,25;2,5;2,25
1,38262533856678;1,9124735751713;4,5;0,5;4;0,554235542683972;1,25;1,31211665240681;1,25;1,25;2,25;4,63608213217747;2,25;0,5;3,4649938728963
1,70092514050236;4;0,75;1,27615595156148;4,5;2,25;0,5;4;2;0,5;3,03864682048496;4,5;3,83643216329461;2,29416780327175;2,25
0,904802282762156;3,5;0,5;2,5;3,67237440062332;1,26422894176293;0,5;3,11743335058793;3;0,5;1,75;3,97060536684962;0,807383530450698;3,22493918623074;1,01360535808541
4,79039321224689;2;3,5;3,52878983296863;3;3,5;3,5;2;1,5;3,5;3,5;3;4,61990115121934;2,43204536355661;3,5
1,75;1,64297033643488;1,16190621776595;1,25;2,66763547233661;1,75;4,5;1,5;2,8192997378387;4,5;1,75;1,63482176728305;2,35972091246383;1,25;0,596079543044828
4,50553908921105;4;1,61627700348211;3;4;4;1,5;4,29455353566192;2,5;1,32893534671931;3,8880689688437;4,18255278709463;4;3,91248023133375;4
3,5;2,18439878112841;4,94907790140672;1,38908850838853;2,92256526505694;3,5;3,5;2,58414258881665;1,5;3,5;3,5;3;3,5;2,5;2,17989786117333
3,5;2;2,36955076287014;3,43058705023983;3;3,75550257542892;3,5;2,32132822802352;1,5;3,41513644597267;2,99079926125277;3;4,09520066068284;2,5;3,5
3,55865279285174;4;0,75;1,92171815266913;3;3,08374024233024;0,956786655335122;3,87347640510345;3;0,75;2,67069874455719;2,19670224189758;3;2;3
1,75;1,5;0,823468594031161;1,44995723033788;1,34129875821122;1,75;4,5;1,92079983182289;2,32195157991813;4,5;2,63077415112908;2;1,75;1,25;2,55449839101848
1,75;1,5;3,83402490615845;1,73173056856344;2,60686676465295;1,75;4,5;1,5;2;4,5;1,75;1,57977787618515;1,5500780393137;1,25;0,55787572127668
2,65222167114365;0,201647788286209;1,75;0,5;4,118321965038;2;2,25;0,922128665923201;1,25;2,25;2,3486163194052;4,5;2,15598828026838;0,5;1,5369590886575
1,75;1,35954165568554;2,25;1,25;1,63124670769612;1,75;4,5;1,5;1,68741164015951;4,41578462180485;1,75;2;0,87950668967306;1,41805666727855;1,75
3,5;2;3,5;3,81657651337636;2,9326014336816;3,5;3,5;2,27121133137085;1,5;3,5;3,38017973228366;3;3,5;3,63810512220399;3,5
2,90949996393616;1,49108755588531;0,5;1,33038283341116;3,45680866737701;1,75;0,5;3,5;3;0,5;1,75;1,0115624666214;0,879944668561194;1,84813186938322;1,75
0,528796765501051;3,28326045548695;0,66836576916667;2,5;4,0442221937907;0,511379351844722;0,5;3,98925392748288;2;0,5;2,25;4,966347114633;1,68688398538478;2,5;2,25
1,5;3;0,5;1,25;1,25;1,5;4;3;1,25;4,82849996342719;1,5;1,78823708639864;1,5;1,25;1,31713613742829
1,75;3,5;0,5;1,10206072828828;3,5;1,28504647048425;0,5;3,79411160889739;3;0;1,85619272890323;3,5;1,75;2,5;0,975957715174164
3,55986315550276;4;0,75;1,73712253232353;3;3;0,75;4;3;0,678508113687163;3;3;3;2;3
3,5;2,30181715139272;2,99790031323112;2,5;3;3,5;3,5;2;1,02131938050562;3,77622954490419;3,5;3;3,45622542195778;2,5;3,5
1,5;3;0,5;1,25;1,25;1,19077895171511;4;2,90558941890746;1,25;4;1,5;1,25;1,5;1,25;1,5
1,75;3,5;0,5;1,61197016602939;3,81369664418218;1,75;0,5;3,5;3;0,5;1,75;3,56138669585874;1,75;2,5;1,75
1,75;3,5;0,5;2,5;3,5;2,44424379823927;0,5;3,99800945026707;3;0,5;0,573283701237889;3,5;2,61252255696455;2,5;1,75
3,05573902561131;3,45939801468486;1,25;3;4;4;1,5;4;2,01429832447986;1,5;3,97842931606734;4,67801802217868;4,74672621104248;3;4
3;4;0,587977116502811;2,31638537222351;3;3,18721666521729;0,743193674247336;4;3;0,691764885416145;3,07418132902783;2,52591668932043;3;2;3
0,63100370887248;3,70771602108503;0,5;2,5;3,97190157509032;1,75;0,5;3,89560632542502;3;0,5;1,75;3,5;2,92261041068594;2,5;1,75
2,25;4;0,820478971963971;2,5;4,5;2,25;0,5;4;2;0,5;3,8268712737257;4,5;2,20220467830179;2,5;1,378142903735
1,75;2,26933288574219;0,5;2,5;3,13893607404965;1,75;0,5;3,5;4,26666473376875;0,5;1,75;3,5;2,64670627477891;2,14641867165753;1,75
1,5918700697794;1,49689102172852;4,05663769322291;0,5;3,65755102069003;2,25;1,85175109601195;1,5;1,27075184288935;1,25;2,25;4,90856001987521;2,25;0,5;2,25
2,25;1,07195803200452;4,27282316064128;0,5;4,45456726264887;2,25;1,25;1,5;1,25;1,02985162755002;3,29344910303757;3,31731343269348;2,25;0,5;2,07635559308173
0,728027321970103;1,5;2,25;0,721854713150232;2;1,75;4,12541345512747;1,5;1,68631399547975;4,5;2,06160678205155;2;1,75;1,70119435652215;1,75
2,1363498229237;4;0,610961621911713;2,5;5;1,74642038892322;0,5;4;1,3303800049845;0,5;2,25;4,5;2,36311145981919;2,5;2,25
1,60630795667242;1,03024851066538;1,29620226439843;0,5;4,5;2;2,25;1,25;0,640921979276893;3,53290164914583;2;4,5;2,03614029057144;0,5;2
0,978110246350109;4,74976006231725;0,75;2,5;4,5;2,25;0,5;3,42730300800284;2,14305803512365;0,5;3,24517497850823;4,21877698796744;2,25;2,5;2,25
3;3,34687065163016;0,75;2;3;3;0,75;4;2,68030946360915;0,75;3;3;2,38425353652996;2;3
2,25;4;0,75;2,5;4,5;2,25;0,5;4;1,09452062011441;0,5;2,68461543143942;4,05500196900917;2,49794709449538;2,5;2,25
1,75;3,5;0,5;2,92058394193676;3,5;1,75;0,5;3,5;3;0,5;1,75;3,38795141614412;1,19133528074777;2,5;2,14609128103875
1,75;3,5;0,5;2,5;3,5;2,26436686515808;0,5;3,5;2,85892465610938;0,5;1,75;3,10251748473501;1,75;2,5;1,75
1,75;3,5;0,5;2,5;3,13953077147693;1,24887832777988;0,5;3,5;3;0,5;1,75;3,5;1,75;2,5;1,75
3,5;2;3,5;2,53250206100405;2,61724478966428;3,5;3,93389999490879;2;1,5;3,5;3,5;2,3539805339435;3,5;1,76192921016455;3,5
2,06991070232816;1,91074961280019;3,5;2,5;3,46754934055151;3,5;3,10912037739024;2,9733256427447;1,5;3,5;3,5;2,45952944851459;4,04668303674398;3,43251158270636;4,3019095995938
1,5;2,97444197022097;0,5;1,17892690756308;1,25;1,5;4;3;1,25;4;0,243903279304504;1,25;1,79353884318543;1,65972069122816;1,7770145362136
1,75;3,57364246508742;0,5;2,5;3,5;1,96654862396724;0,5;3,5;3;0,5;3,43387913703918;3,16983909121241;2,78649035319057;3,87735624698799;1,75
1,5807572666466;3;0,5;0,5;0,764805188525843;1,5;1,25;2,81555109229663;1,25;1,25;1,55832119917419;0,75;1,5;0,5;1,5
2,25;1,5;4,5;0,5;3,11863146914105;2,25;1,25;1,73908339661503;1,25;1,25;1,35379452461088;4;2,25;0,5;2,25
3,83127083737928;4;0,75;2,5;4,81946692514208;3,22823967376176;0,5;4;1,32551196325827;0,5;2,25;4,5;2,21460801000456;2,68405665209706;2,25
1,75;1,5;2,25;1,60768512385324;2;1,75;4,01267056819642;1,5;2;4,5;2,00856991950822;2;0,684837698556873;1,25;1,75
1,75;1,5;2,25;1,25;2,21930984091913;1,75;4,5;1,3161218521726;2;4,77538297221781;2,23050924634119;2,54535142031747;1,75;1,25;1,56158947944641
1,75;1,91028064904282;1,61551115993201;0,815570685460964;2;1,75;4,72178867958569;1,24096443934411;1,81180281695528;4,5;2,9988826701878;2;0,726771384583214;1,25;1,75
2;1,25;1,75;0,5;4,59253414701323;2;2,03382015299696;1,25;0,816695174349796;2,4943646774601;2;4,70210172175528;2;0,5;1,55343946840309
2,25;4;0,876680626010839;2,5;4,5;1,79135904102184;0,5;4;1,95907821644055;0,5;2,25;4,5;1,99569408152983;2,5;2,25
1,49511362216208;3;0,5;0,998544412431561;1,25;1,5;3,76924021391628;3,70359420776367;1,25;4,45699701246666;1,5;1,25;1,5;1,25;1,5
0,686032562137597;3,5;0,5;4,73152923583984;3,5;2,83719246570822;0,5;3,72515795367079;4,62434577179344;0,5;1,75;3,5;1,75;2,5;1,75
4,24766646569952;4;1,48074907994864;3,62098046467685;2,80074334144592;3,21901585916943;1,5;3,0716441115698;2,55144686976049;1,5;4;4,20949028302426;4;3;4,08910463242284
1,83702596595372;3;0,5;0,5;0,75;1,47587771456497;1,25;3,26488426200342;1,25;1,25;1,5;0,75;1,5;0,5;1,91645031418486
1,5;3;0,5;0,696226152217121;1,25;1,5;4,2662286838825;3;1,25;4;1,5;1,25;2,08975791931152;1,57339930444648;1,5
3;4;0,55916940679735;2;3;3;0,616816914461934;4;3;0,60651299292525;3;3,1944656936426;3,13205644634182;2,13089200627566;2,16060512334137
1,78298106826049;0,541510262778732;1,75;0,5;4,5;2;2,25;1,25;1,25;3,31716131503562;2;4,5;1,12140174495122;0,5;2
3,5;2;3,5;2,65867843137061;2,4178601216608;3,5;3,5;2,35974128421384;1,84535646338265;3,57439977469593;4,06382370324052;3;3,5;2,39380383277023;3,5
4,63175336626906;4;1,25;3;4;4,20250067915884;1,5;4,60034587308781;2,5;1,24717107100746;4;4,4272229417354;4;3,29501512613847;4
1,5;2,76083410566712;0,5;1,25;1,39590932586971;1,5;4,06773628064791;3;1,25;4,77553659573921;1,5;1,25;1,5;0,636934530519384;1,5
2;1,25;1,75;0,5;4,5;2;2,25;1,74376937385824;1,25;0;2,99563516210561;4,5;2;0,5;2,72976849867486
3,5;2;3,5;2,5;3;3,97532724401696;3,5;2;1,5;3,5;3,5;3;3,5;2,5;3,5
1,75;3,5;0,5;3,68484344830962;3,5;0,89077445067967;0,5;3,25654310465629;3;0,5;1,75;3,53668744840505;1,75;2,5;2,81137388027803
1,5;2,7930937617985;0,5;1,25;1,59443191000932;1,5;4;2,11058844910496;1,25;3,26517023251633;1,39753131540377;1,06250444336911;1,83531028257465;1,25;1,5
1,75;3,5;0,5;2,5;3,88951230049133;0,889821606404065;0,5;3,17648517581471;3,85750097914483;0,5;1,75;3,08782435864574;1,37300994590531;2,5;1,75
2;1,25;1,75;0,5;4,5;2;2,25;1,25;1,25;2,21074956595467;1,03189013434196;2,19851779937744;2;0,5;2
1,75;3,5;0,5;1,58604243052473;3,5;0,50043215812204;0,5;3,83681899208427;3;0,5;1,75;3,5;1,75;2,5;1,75
1,75;1,5;2,70534148914988;1,25;2;1,75;4,95342136684499;1,00787188392499;2;4,3153952925072;1,75;1,97722545404789;0,906648887045052;1,25;1,75
2,79325640587753;3,28147405305946;0,5;2,5;3,56524990851304;1,75;0,5;3,5;1,48761568986234;0,5;2,01564838435298;3,5;1,75;3,44369835566902;2,25496740231987
1,75;1,5;3,97752837835696;1,25;2;1,75;4,76838625770453;1,61906976514453;2;4,24256521847219;2,80388239482599;1,52852305794532;1,75;1,25;1,75
2;1,62516942532974;1,20179718462834;0,5;4,89261299739248;1,73224796202604;2,25;1,49128727102246;1,25;2,25;2;4,79066900200707;2;0,5;2
2,2847406302042;1,071928037364;2,25;1,89905843879052;1,6170802426604;1,75;4,6262745319988;1,58367438594982;2;4,00547504425049;1,75;2;1,75;1,98677384852747;0,843265389252112
1,75;3,43314622409323;0,5;3,3502568627476;3,5;1,75;0,5;3,45866297719007;3;0,5;1,75;3,18007481758486;2,19672315553609;3,8245691805261;1,75
3;4;0,75;1,2445655056483;3;3;0,842793703704511;4;2,71017929944684;0,762180730124088;3;3;3;2,70911652674392;2,03015564849142
2,25;3,52772622580068;0,75;2,20774929188553;4,5;1,01990911947559;0,5;4;1,77590633871774;0,5;3,01749169780756;4,5;2,25;3,19238329315203;2,25
1,5;3;0,5;1,25;1,25;1,42172429450868;3,01955366134644;3,70466996343093;1,5174062117084;3,93321018802617;1,27373553778684;1,463417583361;1,5;1,25;1,93615484700359
3,5;2;3,5;1,40987803107588;3;2,72689914703369;3,5;2;1,5;3,5;2,21574589340749;3;2,30207007066443;2,5;2,85501155669569
3,5;2;3,5;2,5;3;3,5;3,5;1,61476357216703;1,5;3,5;4,4960459254198;3;3,62651025998709;2,8972960966161;3,5
1,5;3;0,5;1,25;1,25;1,5;4;3;1,72670409489735;4;1,84755286334434;1,25;1,36521130770688;1,25;1,61397806397359
1,04391184963468;3,5;0,5;2,5;3,46479643902965;0,866306565872536;0,5;3,5;3;0,5;1,75;3,5838565237745;1,04760356459189;2,5;1,1861077776114
0,753007144319363;3,5;0,5;1,11775890417293;3,2516643736752;1,12066556914741;0,5;3,5;4,10075306291727;0,5;2,21784142112259;3,5;1,75;2,5;1,75
2,98938270098967;1,5;4,04531976862127;0,5;4;2,25;1,25;1,31167356405019;2,90422487258911;1,39818765427833;2,25;4;2,25;0,5;2,25
2,28324705631623;4,05584786136441;0,547227214578179;1,60883937711308;4,5;2,25;0,5;4;2;0,5;1,81412051539594;4,5;2,25;2,5;2,25
2,25;1,5;4,31338611399447;0,5;4;0,82327363073047;1,25;1,5;1,25;1,25;2,25;4,53565747828021;2,25;0,5;2,25
1,73155709669532;2,78826167657425;0,5;1,19591763019372;1,48572218464023;1,5;4;3;1,139634329425;4;1,5;1,25;0;1,25;1,5
2,25;4;0,75;2,5;4,5;2,25;0,5;4;2;0,5;2,25;4,5;2,25;3,29282190804035;3,35850129595888
3,5;2,18827457315674;4,45328195274495;1,99105747974993;3;3,5;3,5;2;1,5;3,5;4,54930988864475;3;3,5;2,51560489857365;3,5
1,5;2,37953388522357;0,5;0,5;0,75;1,85937298548379;1,55473269222059;3;1,25;1,25;1,52300755377999;0,75;1,77081744455305;0,5;1,5
2,16146103835733;3,5;0,5;2,5;3,86739346984187;0,671133535993813;1,5;3,49415917019088;2,28988248542411;0,5;0,676168581320051;3,5;1,75;3,16644774571361;1,87598940118961
3;3,76757154556344;0,75;1,89185751643584;3;3;0,75;4;3,5608409343105;0,75;3,85342876140654;3,9884802270627;3;2;3,19158024862017
0,837650211452344;3,36809697764371;0,5;2,5;3,5;1,75;0,5;3,5;3,5836284750065;0,5;1,75;3,5;2,20952679668997;1,58524415762408;1,75
1,75;3,97376830688388;0,5;4,86343479156494;3,41617654469617;1,75;0,5;3,5;3,84332871437073;0,5;1,67040621520505;3,92404974388147;1,75;2,10483849472592;1,75
1,75;3,5;0,5;3,02026062366565;3,5;1,24378156370659;0,5;3,5;3;0,5;1,75;3,54171189411623;1,85256179089312;2,5;1,75
1,75;1,5;2,71645991258158;1,122117045858;2,5011526725726;1,75;4,5;1,5;2,17657992857349;4,21471043872401;1,75;2;2,91836736556998;1,60403218427861;1,75
2,25;4;0,75;2,5;4,5;2,25;0,5;4;1,81123054027557;0,5;2,25;4,5;2,25;2,5;2,25
1,75;3,92894012198268;0,5;2,5;3,9924846063333;1,75;0,5;3,5;4,39062408143218;0,5;1,75;3,5;1,57725510773121;2,5;1,75
2,32598618805687;4;0,75;2;2,18497268957317;2,6657578324274;0,75;4;3;0,75;3;3,87410018773475;3;2;3
2,25;1,5;4,7313273701497;0,5;4;2,25;1,53648673348897;1,5;1,60105622937021;1,25;2,25;4;2,25;0,5;2,25
3;3,40074500273948;0,75;2;3,43840765953064;3;0,75;3,08845715321994;3;0,914206235163941;3,5886330947227;2,40602521524114;2,41769265682329;2;2,48831022367268
2,25;4;0,75;2,5;4,5;2,25;0,5;4;1,35557230019736;0,5;2,25;4,5;2,25;2,92024707794189;1,26176166849293
3,99075962812209;1,5;4,5;0,5;3,26276948594617;2,17310537196375;1,25;1,5;0,93847562556084;1,25;3,32918563174512;4;2,63550774480007;0,5;0,837357987341172
2,25;4;0,75;2,58842310849038;4,15119790944792;1,67802195375693;0,5;3,04115813693086;2;0,5;2,25;4,07857107328184;2,25;3,68350712428033;2,25
1,75;3,5;0,5;2,5;3,5;1,75;0,5;3,76504971541699;3;0,5;0,559598053367621;3,39285720530565;1,75;2,5;1,16910926982253
2,02602411062737;3,00199463125411;0,75;2;3;2,05017309451949;0,831646939428359;4;3;0,798195020900199;3;2,69170664003664;3;2;2,10150290937233
2;1,25;1,75;0,5;3,5301718711853;1,92344186218616;2,25;1,25;1,25;2,90868406715276;2,86435762507113;4,5;2,34250733225723;0,5;2
1,67510101114172;3,44126712458267;0,5;2,5;3,86482393595615;1,75;0,5;3,5;3;0,5;1,75;3,5;1,75;2,5;1,75
