girl_toy;music_rap;movies;makup_beauty;boy_toy;hightec;music_rap;sport_stuff;sport_stuff;gardening;music_rock;both_toy;girl_toy;sport_stuff;hightec;hightec;sport_stuff;music_pop;boy_toy;books;music_pop;hightec;girl_toy;music_rap;music_rock;girl_toy;sport_stuff;music_rap;sport_stuff;music_rap
1,59135792292252;3,76912008587696;3,14633291454349;4,9542870311785;0,76002247620375;4,36420597991171;3,73425170394324;4,65762884153874;1,57434797286987;0,618932840469728;3,10582294925387;0;1,65298267577448;0;2,87313813337737;2,2645330514128;0;2,20704288836897;0;3,26241561130733;0;2,2181177680465;1,68714186767449;2,6378401306634;0;0;4,39102836856201;0;3,09402437698749;3,3409348080591
0;2,72097789716021;2,59967182325184;4,50115970266106;0,685025994286419;0;0;4,40540813161312;4,94425195825484;0,933508289946946;2,11388348793326;0;0;4,2074735207518;4,28941726418651;0;4,89932653116962;1,6200886964798;0,58178227910855;3,07791216581963;0;2,14651877719281;1,84720818179064;2,92830396673097;3,87892404751802;0;4,78750173830777;0;4,5060816004435;3,32416329128862
0;1,02764541191405;2,15078989469949;0,5;0;4,81244102856724;2,10293913032065;3,88422875333774;4,32799530029297;0,804408521067541;4,94247786046121;0;0,5;4,46275915273594;4,23608843760383;4,03942371953252;4,52089309692383;0;0,5;2,43993453795087;2,6869237533244;4,43855893399499;0,5;1,47698071528086;4,84209642924466;0;0;0;3,09167735096611;1,48436297312582
0,5;0;0,885467864054007;0,5;0;4,86547634837473;1,83215235398717;3,15375493567146;4,10613378840784;0,637332688149685;4,01388899330697;1,4863627951063;0,5;2,88121438026428;3,67809750730083;0;3,59614548301145;1,04096715387002;0,5;2,20450126668648;3,7999792098999;0;0,5;2,52976046015032;0;0,5;4,71929004775327;1,72088807761711;4,2252254486084;0
4,58416567444064;0;1,54763876113465;0;1,99043851228917;1,4167369254477;0;4,30217027664185;3,47182901830963;0;0;2,17820077025248;4,67699442230025;3,81264338633634;0,505115337905062;0;2,71463281973947;0,5;1,40974831949442;2,13834321086218;1,5;0,896478149293213;3,00637908932119;1,70874824989994;0,882127477034054;4,87160247837734;2,39877771325353;0;2,43260319644241;1,12875299231557
2,22463904052257;0,591278709048069;1,11544208420228;0;0;0,645185142823115;1,89406677796229;1,3228365177395;0;2,18027836558422;0;0;2,68762888698263;1,37227945559299;0;1,51383270277355;1,72488110220287;0,5;1,41874948605837;4,66759680987689;0;0;2,03162473348511;1,0995229497084;4,39132559177993;0;1,46754361361616;1,19097504261461;0;1,05940085791955
0;1,2869773936863;1,82060560459299;0;0;2,47381997456486;2,53231117852605;2,57855105400085;1,24187158571643;2,13234167063252;2,28692819238032;4,65151309967041;4,9907431602478;1,04922678091062;2,09179004286034;3,8735046190552;1,08004668265583;0,912806193070862;4,4320859822594;0;0,537969610671499;0;0;2,21552333664872;1,86204231849967;4,35463223483163;1,7954828700961;1,00881001353674;0;2,38379200798636
0,5;1,73306471143526;2,84108495751446;4,05001692383085;0,5;2,97371898729993;3,44820372315506;0;0;0,5;3,17885341596736;0,000125604681670666;0,5;3,07667677201176;3,79584005279273;2,48563369106764;4,19281911849976;0;0;1,69282234492377;0;3,80713965921064;0,5;4,66857400707369;3,05854924025878;0,5;3,41018271446228;2,22886478399339;3,73425531235256;0
3,8056797370341;0,818262100219727;4,39185431617864;0,5;0;4,00717210769653;0;0;0;0;0;2,10538044902747;3,75100409321068;0;3,46688302069292;3,84241845591106;1,96074031896924;4,20179557800293;0;2,87856125831604;2,0185098918241;0;3,86837819305639;0;3,316716740521;3,35206157590824;0;1,5076728344465;1,45198982975073;1,1454406292855
3,45992049549703;0;0;0;3,55080128114242;3,52628391539971;0;2,99521579593197;0;4,09936146256484;2,27373807983181;1,54092060986018;3,17263490668155;1,83314092123562;4,20141808651454;2,22178077697754;1,7116162091082;0;3,95330279551135;0;0;4,96023348623898;3,44565347509722;1,65556930548305;3,86702580650664;3,75386821048049;0;1,0690792798996;0;1,13498774363426
0;2,09765745052027;3,59600496292114;0;1,71463367143396;4,74840919289198;0;3,33687726330798;0;1,82775104387093;3,14349538094527;0,5;0,933397051148767;0;4,34959262905158;4,81144147310939;3,01462729182775;2,07435521300619;1,94168405790892;3,22829602622813;2,94188430390408;0;0;0;0;0,804898977279663;3,71160985469427;2,053191674898;4,46043723889647;2,57913316207898
1,11154738073775;0,775186293886596;0;0,5;3,27739829117311;0;0;3,47012668637099;0;0;0;0;0;0;0;1,18360834577289;0;1,51332297735537;4,02113272204117;2,67369207445238;0,242976740002632;0;0,941966502434558;0,920209867376932;0,929051108625276;1,02253856441124;1,15304970741272;1,87767192552689;0;0,23635858297348
3,62878534273654;1,78346713668828;4,23362163372041;0,5;0;0;1,68585717011516;0;1,48112713940494;2,88827299647418;0;0,153739750385284;3,0728585305963;0;0;4,84909797918475;2,18802809211799;0;0;2,08765408726766;2,76595621684844;0;0;0;3,35262409940019;1,7160896062851;2,39564750687948;1,37086704064667;0;0
2,26531193976538;0;1,37635376880707;0;2,74747854063636;1,70372832459571;0;0;0;1,98649767343257;4,55021409716001;1,34994402101726;2,42270159182265;1,72802830288561;1,72196206763478;0,509157299995422;0,61092925123448;0,5;2,39045012155103;4,97242360607368;0;1,66060085648699;2,60858502174196;1,32380744247875;4,18547539747575;2,8111414214648;0,842559982716367;0,906860001807501;1,39169418969736;0
4,22397856005653;1,74389811919252;1,77909644124056;0;1,23486091626569;0;1,35637376823294;3,72384691238403;2,42053582818272;0,5;0,783927627738532;2,063477476157;3,49146898765651;2,18196728554646;1,95533506057939;0;0;0,5;0;2,80163598610164;0,5;0;4,80344295501709;1,46242643029542;0;3,70333779356598;0;1,94127838753223;0;0,562469580472666
4,07910525290254;0;0;3,52594065666199;1,87772249075478;0;0;2,94402030526848;0;0,5;0,708150951288711;3,1934198258414;0;0;0;0;0;0,5;1,3083911576813;2,08840784667451;0,5;0;0;1,58170785968271;0;3,53052125430225;0;1,33456375162795;4,5198860168457;0
0,940912875086494;0;4,13724597223906;0;1,1282642442399;4,6021526882435;2,93547162177762;0;3,98498385445447;1,96489457085957;0;0,5;0,935189763752366;4,84871006011963;4,48129070665747;0;0;0,116563312709332;2,74938035011292;2,81086498816072;3,9436249211168;0;0,952614684799972;2,32586422205244;3,67992178009819;0,878768265247345;3,211919373;0;4,59104389119476;2,56505119873446
0,5;2,54653661583855;2,4941132068634;4,90171579592941;0;3,42430853843689;0;3,23872001340553;0;0,5;3,17629051496102;0;0,5;3,93850651427103;3,90665347217892;2,71978252321472;3,11861208738695;3,66813527684106;0;0;0;2,39566811565108;0,5;2,74153029999767;3,22135472727071;0,5;3,80343713648777;2,37778650288367;3,930933639375;3,07173796280834
0;1,38372334902348;0;3,31435010736545;2,80596327702793;2,10668952116123;0;0,707804801504968;1,31289036214021;0,714853222814786;4,86791533365283;0;0;0,560827936539812;1,37022815755113;1,3633314624258;0,686116361611577;0,5;0,719083303687667;0;0,5;0;3,32488854943071;1,41536192452319;4,27516721201836;3,20178979132408;0,802020135476263;0;0;0
0;0;3,21007529376544;0;3,47283769514078;0;0;1,22463519043505;0,906737685203552;2,96923051074577;2,26864116744541;1,73479242843333;3,78713857977983;1,1655146424498;4,46037523982133;3,51817168692042;2,33778095959582;2,32706809043884;3,67836622320039;0;1,57496765655231;3,42702302729107;3,85632200113326;0;2,83011002039076;0;1,36702835576936;1,27006488399117;0;1,25763241353334
3,52113744687342;1,9986121077084;2,60070299617979;2,64659115888485;2,2851857744554;0;0;1,71923915586399;0;2,15894700873594;4,4625980297395;3,51679749927334;0;1,30332976849905;2,96791887283325;0,884128093719482;0;0,5;3,57544973659117;4,97242952509431;0,5;0,742474799855833;0;1,6684919247257;4,32592094006293;0;1,21969320309334;0,623871009621709;1,48876231279632;1,73412591392832
0;1,44224874509603;0;0;0,5;3,11552696028516;0;3,22965630247707;4,35258831333024;0;0;1,07129074380328;0;4,72333337726227;3,76788401918853;3,1744478401609;4,56438089048694;3,69296154924341;0,5;3,60259325970085;1,81297726361685;0;0;1,00426626205444;4,52576996596799;0,5;5;0;3,83280912173577;2,63357273658438
0,5;0;1,26420114713917;0,5;0,5;3,30533349248829;1,51284095855096;4,19100861586212;3,17740804803437;0;4,50993552781173;0,960493734786517;0,5;0;4,28226939741628;3,7636109584773;3,28649576580454;0;0;0;0;3,72566801436509;0;1,76185433602047;4,70433115619436;0,5;0;2,22836727054248;3,49759347760007;0
4,23438167572021;2,92605567068144;2,12966399762298;0;4,00733121252029;0;0;0;1,10366562246516;0;2,60254171379029;2,33818255939436;4,01721937815529;1,14034908737072;0;4,8462636106863;1,49469570046975;1,56388692700485;0;0;0,539075096388848;2,79389798165946;4,05051062677545;0;0;4,29997484027407;1,91668851436893;2,98994452133307;0,539720356464386;0
0,59973079413163;2,56955226537285;4,14355969668532;0;1,91594210728814;0;0;0;0;1,36386778618389;4,46115704414489;0,5;0;3,12177910940804;0;0;3,27917488956786;2,56542844817295;1,49257063865662;3,14819794481071;0;0;0,577918769362345;2,9274525642395;4,33845663505535;0,886299036623118;0;2,51089029363864;0;0
5;1,93568088250965;0,709679342903979;0;4,51410896401578;4,01131517999401;1,35684529894816;0;2,34940028190613;2,90356791643592;0;0;4,53693297763212;1,61226783628215;0;0;1,45961212993581;0,84366012427195;0;2,51697821846091;0,550033826404267;4,57623003589745;4,78639031471051;0;2,12266721442466;4,41335741822298;1,66652356258897;1,78773832321167;0;0
0,5;2,42964450150246;0;0,5;0,5;0;2,65175504314329;0;0;0,839252710342407;4,46118834449965;2,09079374237489;0,5;3,27986565152177;0;0;3,57163055547123;2,27915255691817;0;2,3566255569458;0;0;0;0;4,25360250112303;0,5;0;0;4,04618453979492;2,21051183771832
1,33008047953717;1,90321312677265;1,38242417708152;0;1,67431331503872;2,51287963591184;1,03643936199902;1,09962768531387;1,95392560817018;0;4,75766281213503;1,49963399884274;1,45007712368391;0,431002229452133;0;2,25864386558533;1,3032081100639;0,5;0,835127415990051;4,43862912125822;0,5;1,08224103463918;1,5613967378444;1,98002586955206;4,68795967102051;0;1,70080177052915;0;1,08722448348999;2,89627122879028
0;1,0114480024257;0;0,5;3,27743224579721;4,45868696992224;1,48578931646691;0;1,64930841822611;3,9632478779942;0;2,19167867824048;0;2,23564380651137;3,30761566586216;3,20413383292227;1,38241922221259;2,54899846787983;0;2,75797695375885;1,11347634397143;3,71218190095955;0;1,78655794113249;0;3,15209909582143;0;0;1,53384385655347;1,09590465626489
4,30256362971969;2,14168308821585;0;2,43230916021034;4,55481888239962;0;2,84570693969727;1,75915207143834;0;0;0;0;4,49498057015938;1,9898960920935;0;3,9623091439541;1,94001827665605;0,582837708565797;0;3,76405112620632;0;4,20783169810094;4,82336992482812;1,02332422604008;1,34081940927581;4,17439298060462;1,86295247444089;1,5844389817605;1,27105299954817;2,71246459507964
0;0;1,12532090494657;0;4,7590366707924;0;0;1,4362236589362;1,63939039066406;3,17733400998513;0;0;0;0;0;3,1831485709097;1,60193356853069;1,33022499844908;4,97076846099029;2,18774730441521;0,581066690655922;2,96304238213368;4,87342709250442;0,825656414031982;1,26180314471098;0;1,14490698238132;1,23040432773084;0;1,39877707995417
0;2,83718518579248;3,92784713438146;0;1,45133670906133;4,60780668612933;0;4,37821072683586;4,88000864157454;1,90298149916482;3,54917532789948;0,5;0,560812793700403;4,69316760436314;4,47923932805622;4,79031944274902;4,37061677843827;0;0;2,92183496007781;2,64706127189429;4,33423805298947;0,829107258389288;2,22128754445412;0;1,83079648017883;4,28375335935678;0;3,49700349592464;0
0,8241849028618;0;4,43991655271496;0,5;1,73641201236118;0;0;3,51200355706364;4,02920233413074;0;0;0,5;0;3,78844444304167;0;4,75706375798074;0;2,79213878549269;1,50132926809663;3,9464250625793;2,31406828775726;4,74778043560115;0,72162564016023;2,73099874413153;4,31365443641024;0;4,75362919445784;0;2,50781106948853;2,43583324711576
0,533851311325026;2,0745733031419;3,32199800402019;0,5;1,63177760766436;0;2,92746082503696;3,77282244841234;0;0;0;0,5;0;4,70825885781472;4,61034059524536;4,93096393203873;3,09085424807428;3,74488912045252;0;2,18257691160896;3,5227492430819;0;0,869052057093499;0;0;0,65171572503248;4,96662622502382;2,36243898810932;0;2,56648464434151
1,76604555955438;1,31156320302354;0;0;0;0;0,873676700924373;0;0;0;4,49740150454333;0;1,92541965931906;0;1,6432054765258;1,31822921443648;1,60798584651574;0;0;4,99189805984497;0,5;0;1,30584597648394;0;3,51168462285385;0;1,09982882724136;0;1,32139363946458;0
0;0;3,27043458412887;5;0;3,31477737426758;3,73638671531174;0;4,16829424219592;0,744760982573387;2,03164563608898;0;1,73419719502991;4,7460252771834;3,0126588945336;3,00488778203953;3,95409652448916;2,06100811579312;0;4,69476682492288;1,33936574698396;2,90615512333166;0;1,78738057613373;3,62830378191001;1,70185988009994;0;2,27291452431721;0;3,93904042243958
1,97765296137782;2,84645105751532;2,79838615134283;0;0;2,76251247746987;2,58015443504795;3,07834035068673;0;0;2,41022716761112;0,5;0;3,38287314324774;2,02849048144579;2,52193848161117;0;0;0,901538544987113;4,9694811394296;0;3,86303685831979;0,0417593903839588;0;2,29801756716241;1,81156863170283;3,49397847451921;0;3,25795840390863;2,85429015143509
1,76031766401619;0;2,66658482638494;4,52153973911029;0,629740387494555;0;3,95626062618394;0;3,31876456100436;0;2,60950132953445;0,5;1,84544315926984;0;2,25075420842075;0;3,00524837058282;2,58844839855491;0;3,35638880729675;2,8862236691109;3,87918878992982;1,6848429854423;0;3,29141255807663;1,85256146306757;4,04258443556846;2,14082413918377;3,633804800284;3,01404166455103
4,92810410118108;2,71044273195343;1,60796569083257;1,26837801200728;4,51987766731525;0;2,43428778648376;1,61393231275209;1,5046530270505;2,12891170807598;1,23786418802937;2,81760579571948;0;0;0;2,71437900593243;0;0,507505476474762;0;2,58064060405858;1,70468277470427;2,79548423727764;0;0;2,21847957522538;4,49207229655798;1,32415922979087;0;0;2,44915568523535
0,684664416678559;2,9267106898719;0;0,5;0;0;2,86284543148374;3,02640105040111;0;1,60416113776349;4,47053576049885;0,5;0,582872700450417;4,81938871080959;4,28892082548184;0;4,65209346527797;3,15420352348788;1,0602905177792;3,17473169564024;0;4,72321875753031;1,92107045650482;2,24497922381618;4,70449194577732;0;0;0;4,74731165810829;0,790981650352478
3,84888128091063;0;1,59494732254881;4,62677602452542;0;0;0,926130837493637;1,59847986213792;0;0;4,94325574717636;1,21984617399045;3,17531593850596;1,21341326330482;1,48307490627425;1,11292341938844;0;0,5;0,943465525490914;0;0,5;3,0234739780426;0;1,99602493690142;4,09059563469635;3,18853418398115;0;1,20909964396111;1,74984399543602;0
0,56882244049051;2,96660178246284;0;0;1,80808458328624;4,13480095478464;2,43115912723875;4,0890040397644;4,20831918716431;1,55473755442292;4,84536028366785;0,5;0;2,28747749328613;4,11164165246842;0;0;4,3951678276062;1,11745452187837;3,3696922042266;2,64372004691685;4,88820494706193;0,739888434875705;2,99527091532725;4,31042081830577;0;4,56704784909591;2,81492923191512;0;0
0;2,55868777146502;0,867716141216325;2,88355803437697;4,64583177522096;0;1,45456125887789;1,67903189998075;1,89791524126097;2,594963551776;2,91392326444104;2,25537094299466;4,22364581898956;0;3,345756131851;3,68653592266447;0;1,15163280519267;4,75961770292354;2,36612892150879;0;2,90533845075655;0;1,28141830967805;2,44681736056079;4,8459314954681;1,33539599940898;0;0;1,68156912488936
0,5;0;1,31358220256566;0,5;0,5;4,53087052867323;0;3,36646128369796;4,75115406687891;0,885175657637965;4,87665915204057;1,5448855725326;0,5;4,95686043424386;4,84512927562237;0;0;2,31151876333706;0,5;2,33464901164856;0;4,9801510861051;0,5;0;4,56694163501586;0;3,26501672447893;0;4,61213932168304;1,86626595764713
1,59183066598691;0;0;0;3,01078544650729;1,6340065790033;0;0;2,94186351119627;0,5;2,04875874519348;2,7219596303636;0;0;1,15555212165022;1,00736869708978;0;1,16515710654909;3,66534782325167;0;0,506921517898758;0;0;0;1,12738205032767;0;0;1,18874791715701;3,69330578935021;2,00691246986389
3,22180837496268;1,6025232652214;3,67167217501983;0,5;3,79022517837129;0;0;0;1,56940240066936;0;3,50063174939744;1,55052973355657;3,18929004669189;0;3,95485364690183;3,53682193464452;1,95603615741992;2,09401404629183;0;0;2,66740121956328;3,57243765824122;3,77962967975979;1,07076985066327;0;0;2,73840827855207;1,28268635193011;1,62559670984074;1,88670418918445
0,5;1,26570103888665;1,390813291022;0;0,5;2,28249620286864;2,3335897686582;0;3,1345666335591;0;3,40120426304694;0;0,5;3,71786495797237;2,85569629671783;0;0;3,58454481679227;0,5;0;2,59443089486772;0;0;4,31137435106159;0;0,5;3,66522099667472;0;3,98403315571325;4,96259422225998
0,5;1,80638888050168;3,41234985385665;0,5;0,5;3,79671756028976;1,16937861878862;3,3599441248737;3,25976048422035;0;4,34584583591011;0;0,5;3,13821842155336;3,92307638140539;0;3,61762544727774;0;0,5;2,04377028441232;3,08914346857422;3,91631674766541;0,5;2,48171337483531;4,77349987196433;0,5;4,08640031846538;0;0;0
0;0;2,53069505143477;4,77670825821194;0,5;0;1,31671981528249;0;1,32635009288788;0,5;3,44776816780109;1,35729467885443;0,5;0;3,57258576879864;0;4,30041170120239;3,8488274672296;0;4,8063461518876;0;0;0,5;0;0;0,5;3,04421713298383;0;3,41649455922493;0,690580904483795
0;0;0;4,50890514697363;0,5;0;3,14115965466069;4,98342657089233;3,45560325470548;0;0;1,08902793242085;0;4,41436624526978;3,44818997383118;0;3,06432837949336;1,62784435629279;1,5;1,49400551826414;0;0;0,5;4,0789750065091;2,61414957046509;0;3,26067390305021;3,09089448772878;3,4804287732022;1,45430850982666
0,5;3,60763980383409;1,06286816860683;4,66909525388344;0,5;2,9003576929217;1,52398263314924;1,93067646026611;0;0,5;0;1,48968033724915;0,5;3,26008834282872;2,44248712269705;2,56626022633457;0;3,83315658142472;0,5;0;4,59000873565674;2,769845290468;0;0;3,93974264475505;0;0;3,52749909205711;3,19171479958655;4,34447429484896
0,66632888101336;0;3,93538516710297;0,5;2,47697901725769;4,87516569759472;0;0;4,69428308014492;0,540258639278011;5;0,5;0,890117527400198;0;0;4,83769478734475;3,7991704683747;0;1,33263143586583;0;2,63309820398367;4,73724105569406;0;2,71374251214496;3,21766599277857;0,785049115440365;3,7530354516362;0;3,95571987282285;2,35678465308472
0,5;2,06791500796932;0,518141886693492;4,95485022475703;0;3,45010332365059;0;4,72886180877686;3,12072853470255;0;3,45182766041338;1,50468760612639;0;0;3,69818897717548;0;3,28854566639687;3,65311169624329;0,5;4,59954697061309;3,51867028582779;3,86364025802521;0,5;1,83579761760114;3,98371834027754;0,5;3,20614144914138;2,82952546227236;0;0
0,5;3,9420235673627;0,80441871625577;4,83889259390481;0;3,60518248733374;1,95642610870135;3,93286981290806;0;0,5;3,87967584742218;1,02067550412411;0,5;3,97975894761261;3,5545170593795;2,356801942157;0;2,21039375719167;0;2,98564457893372;1,84083092212677;3,90161061286926;0;4,13835731853654;3,87039598769992;0,5;0;0;3,68357195411044;3,71346964440936
0;0;4,52706088243381;0,5;3,78481561075189;0;0;1,38615781831842;2,11602104320937;0;0;1,32752704620361;3,57828071647244;2,23459315299988;4,69151210211754;4,60142663661457;3,66075134277344;1,89349603554862;4,50439977645874;1,67598263624868;2,03072567611501;0;3,81603133716436;1,12120125215557;2,64000897232444;0;1,66683228251842;1,07689653387149;0;1,16732619291513
0,5;0;1,28042590817456;0,5;0;3,47458300854758;1,56560545999818;3,35893904713864;5;0;4,25729878305332;2,15233310505391;0;4,11938172724069;0;4,28257255967826;4,33982849121094;3,03612168228073;0;2,18442910545712;1,44048035144806;0;0;2,9313600957074;4,4453438862438;0,5;0;2,4943278196707;0;1,86303210950598
0,5;4,73989676858294;2,78373458831745;0;0,5;3,22745035832163;3,40140721313721;3,23365865146446;3,39990517748515;0;0;1,85575927810546;0,5;0;0;2,74917340313512;0;3,26895817847408;0,5;0;2,74319902283289;0;0,5;0;3,49451815685933;0;3,72850965276757;1,03861726636003;3,67332917296948;0
0,619085349663666;2,40018488112846;4,51387453079224;0;1,60861671604617;4,80816975878932;2,26242599788235;3,4822923878591;3,6043924058808;1,28329360149023;4,94656263475612;0,5;0,798931420454258;4,22381120045847;0;4,50074231275392;4,66669339857376;2,41163215153461;0;3,59577492791963;2,23524199530261;0;0;2,17961286622082;0;0,831960760211554;0;2,68032524393887;4,54560398289263;2,48333000786758
3,80389217650699;0;0;3,43939666843014;3,51872150507696;2,68762697521021;0;0,933196591182238;1,10883787116447;2,33092474789867;0;3,98428205260275;3,94660408792393;1,83919508188925;1,4137591409561;0;1,85468508273116;0,5;0;4,80527445385478;0,5;2,30717882318756;2,21274696207268;1,72062962768629;4,94505185724471;3,17292010652503;2,06585574150085;0,565943799012314;1,7309600830688;1,89047231333818
0,5;3,44631749505471;0;4,59873516280145;0;2,86216421931152;3,56080000594296;0;0;0,5;3,93141650870974;0,618486043353791;0,5;0;0;3,35629764262414;0;0;0;0;0;0;0,5;3,45152169207648;3,18044005389346;0,5;0;2,56621861530757;3,29381923624027;4,9392541665301
0,5;4,82363915248943;0;4,10511408704571;0,5;3,99992700200525;2,33133981438882;3,78040787055176;3,83205774185809;0,5;3,72015907555826;0;0;3,66122623284404;0;3,1535833949007;3,6935106938209;2,60704379836425;0;3,63068509410633;3,94165730333964;2,35532088501161;0;1,12636268138885;3,02956098319477;0;3,39626452624624;4,09302817987885;3,75604325614685;0
0,716633688526523;2,78695231573049;3,60034197503717;0,5;1,24243482073882;4,94121739731227;2,9024597564258;0;3,21487412425451;1,83340822431883;0;0;0;4,57741368169776;4,62685749383031;0;0;3,17317895739022;0;3,77925914608839;0;4,60667545982016;0,578996092117855;0;4,42723623357119;0;0;0;3,07540413833941;2,49073661095031
1,75524566543998;0;1,92191966735847;0;0;0;1,21361362152436;1,82209840129227;1,52848713869624;4,99712098063767;3,10504045528594;1,17688550761756;1,30181337394836;1,657950736423;2,29958727504108;0;1,48838775115478;0;1,73237371269258;4,75996330043299;0;3,34397840499878;2,54260301589966;1,1757570387217;4,31687971172709;2,70163798332214;0;0;1,31478757193069;0,769142072773139
0;0;1,24270304629705;0;0;3,97849624928948;2,35255221899252;4,13684390538225;3,35473311243334;0;4,05513780939166;1,90934353177871;0,5;0;5;4,64360798506234;0;2,07972557520481;0,5;2,28303113686062;0;3,83360147476196;0;2,79521273625792;0;0,5;3,87164406518994;1,39191865473609;4,43463556255895;2,08758574029784
1,64196598529816;0;2,84444368856235;0;0;0;0;4,73758935928345;4,63561344146729;0;0;0,5;0,967978298664093;3,41492672190765;4,88850713981712;2,57310316645219;4,23441511822604;0;0;0;0;4,42368101860568;1,55146565360551;2,21593476376307;3,04453364994588;0;0;2,4750270603574;4,36974294361181;1,31831169128418
0,5;3,44586040938546;2,26747196436276;4,1612276882684;0;3,33592344323915;3,70891822441896;3,88352646486998;0;0,5;3,43025238180079;0;0;3,28312864121195;2,978130396911;0;0;0;0,5;3,92955083350164;3,99424415826529;0;0,5;0;3,71954460103044;0,5;3,56074875852128;3,23973542556154;0;1,2854773384917
0;1,02754235036091;1,99499978171429;3,96924702123238;1,94669921065061;0,781277945163324;0;0;0;1,05448775787581;2,29339265823364;0;2,86493059567405;0;2,59503306755565;0;0,611880874546189;0,5;0;4,94153623466451;0;1,87426571635262;2,27598430694825;0;4,42497286313445;2,11660432262188;0,8621136447704;0,746365778495728;1,36299407482147;1,04065381714173
0,5;2,6200635068212;1,17344303739883;0,5;0;4,99313497543335;1,03257017677304;0;3,49473818693996;0,815280191514306;4,9321985244751;2,46389373599733;0;3,66014491704299;0;0;3,36983338667538;3,2529310995028;0;3,15752362793196;1,99737434182194;0;0,5;0;0;0;3,50206815381631;2,36162802361028;3,21048135785874;0
2,71945301011179;1,84698924601403;1,11474919319153;5;1,06109415230392;1,51052423520504;0;1,85607709472816;1,88705437089645;0;5;1,81870624787114;3,13475119747908;1,07350531410123;0;0;1,1080079160668;0,5;3,55773030689812;0;0;0,500304360874139;2,40296506881714;1,05425029157393;4,47863746643003;3,49398621055018;0,815851527413284;0;1,72152435044829;0
0;1,99695951142207;1,36780478030807;2,61677580029554;0;0,818018655207948;1,58272503646218;2,93278541366234;3,30021788892346;0;0,654926489645115;2,45546166899403;3,71393197901264;2,10905797412109;1,77755301458647;0,753430508195157;3,51671034354563;0;0;0;0;1,66949236392975;4,40947046941587;1,69341388912565;0,662379123811787;0;2,11853902699358;0;0;0,69887272487342
0,688343286514282;1,89151206118591;1,18020294149416;0;4,22350536250673;0;0;3,20147718545118;3,51252521924326;0,5;0,861179920314429;2,02141477168604;0,873130955907111;3,15330602096082;1,70083471769506;0,764903965995137;3,24561044724919;1,03185592500114;0;1,6374166405934;0,931394347889067;1,131089770529;0;0,739426973620163;0;0,939690518164863;2,51136660972208;1,43945470705603;2,32903638590548;0,825911834056448
4,77243199375106;0;1,44820653761188;2,3767294883728;0,92340928382399;1,31846546210277;1,79230084819361;0;3,88830142835542;0,5;0,691788408296084;0;0;3,35638910595159;1,73745738027499;1,14161506115534;2,87460947356867;0;1,82336800560512;2,34326182927157;0,5;1,8652265099181;3,34902059582482;1,65573344154085;0,962692998565125;0;2,79560259301011;0,797137795620196;2,91188774207229;0
4,02103544260423;0;1,27986478805542;0;0;4,16773361347976;2,91415209971096;1,87245447974301;1,76782776404537;1,47358461957126;2,90191772016786;0;4,331384814033;0;3,74439138907212;3,83190584966536;1,0282089938541;1,31998303361236;0;0;1,37523408693971;3,44932756687018;0;1,0149559602211;2,24396962544134;4,68195859793665;1,98797333612478;1,07391659918889;1,12452841602477;0
0,5;0;1,79152691364288;4,26076543343289;0,5;0;4,0446293200574;3,25019118620557;3,72961878251732;0,5;0;0,686391820985075;0;0;0;0;3,5313729106129;0;0,5;2,10831899433784;0;3,49343852768347;0,5;0;3,56510421054675;0;3,59985631080338;4,47109102619397;3,84729012653571;4,18859021886652
0;0;1,70819107802035;4,41218722072066;0;2,80881257206612;0;0;3,40823876830202;0,5;0;1,84051149680303;0,5;3,42978962204875;3,34921490743254;2,97882116910947;0;1,29536787294567;0;3,54067598029071;3,9655023957442;0;0;3,03356645350976;0;0;3,29043635227272;3,62839418399539;3,10175825427368;3,2769055302613
0;0;0;0,5;0;3,01365046762566;2,95155080033073;4,40292679676922;4,36810095113148;0;0;0,76849330648244;0;0;4,40199328931141;3,37600435334072;3,40339526925394;3,48386096278385;0,5;3,25044389686102;1,16492640972137;0;0,5;0;4,45667574249985;0,5;3,76045617124087;2,84831547737122;0;0,340748935937881
4,50539802271193;0,95353984388222;1,46828769262335;2,21466209097517;0;0;0;2,74255582352288;0;0,5;0;0;3,59496881374855;0;0,592966185227486;0;2,78870874028127;0;0,530518298517223;0,233675822615623;0;1,39891989803823;4,85905293275558;1,57680118786022;0;0;3,01541029709178;0,507313251495361;3,4685240357502;0,537817367370155
3,60149110555718;1,68161749056616;2,37234164372661;2,51964246878384;1,03384502443198;1,40067442315662;0,689340218291311;1,33480453506801;0,189248964190483;2,25548605469777;4,55507636561761;0;2,23487468912959;1,01742937672764;1,1621348139188;2,99957735766637;0,975485733931645;0,5;0,224284589290619;4,34529101818115;0,5;2,8977381409601;0,824217557907104;1,30829537487975;4,66779391358969;2,05986542536871;1,87754270242413;0;0;0,559163166237605
0,5;0;2,14367679466665;0;0,5;3,09972552540699;1,48858184762699;3,22630254562306;3,1572956713649;0;0;1,11482583084834;0;0;3,83930629111794;3,77645780601374;3,35315601264739;1,05408067770958;0,5;1,00590619445122;1,02939366364358;3,62627913040401;0;3,74467131809549;3,68216346096348;0;3,48595786094666;1,17533705950498;3,67004510372414;3,06795002616381
