hightec;makup_beauty;boy_toy;girl_toy;gardening;hightec;sport_stuff;gardening;music_pop;boy_toy;books;books;boy_toy;both_toy;music_pop;sport_stuff;boy_toy;sport_stuff;books;girl_toy;makup_beauty;hightec;books;both_toy;sport_stuff;hightec;movies;boy_toy;gardening;boy_toy
2,49325718613959;2,18334473119273;4,52865105472908;4,98740979376594;0;3,5;1,5;3,8312257974554;1,60829410055107;4,84280687283855;2,86062695778004;3;4,64606724476724;3,07524582328053;0,676243597257996;1,5;4,5;1,73584623669081;3;4,43950372349448;2,5;3,5;3;2,3106397056536;1,42555632834581;3,65492411267707;1,75;4,5;3,53754128447619;4,09901529787994
3,48375437617477;0;3,5;3,49830288556325;2,4990489359475;2,0578989982605;2;2,33619974988336;2,5;3,08236435245833;2,5;3,60393189480711;3,5;1,18628952474626;3,41455022730611;1,8470117137055;3,42253983133591;0;2,1677897028475;3,29207353167798;0,5;4;1,71877616910207;0,420900136232376;2;3,50599439186323;2,81427776618594;3,16258999293791;3,5;3,91815537676129
4,19053041850707;0,5;1,5;0,976616078976829;1,25;4,04882934412399;4;1,56958368400558;3;1,5;2,14768745943331;3;1,23664387000568;0,5;2,23214536916099;4;1,42402328384296;4,70543904775076;3;0,649882518988979;0,5;4,91078421841878;2,68078994875811;0,5;4,63146062643801;4,74186467274179;4;0;0,501665253658623;1,99171842075499
4;0,5;0,5;0,5;0,938896587322884;4,74129250167929;3,38355136773714;0,999986762413749;1,06225059417181;0,5;3;3,2840747783352;0,5;0,539841592311859;2,5;4,56374027745972;0,5;4;3,17436619343905;0,5;0,5;4,0204354398979;3,90334471031248;1,00678453781027;3,91791432859279;4,36508705903082;1,23159609512966;0,5;0,75;0,5
3;2,71361088752747;0;0,5;0,5;2,28961678421573;4,54287481307983;0,5;3,56424655884702;0,5;3;1,10856213984478;0,5;1,46440618413706;2,2820523028644;3,8967989366021;0,5;3,51021761983178;3,78968586157527;0;4,5;3,92254171051203;3;1,53932584404914;3,92832314871639;2,27141024091812;1,56349551677704;0,5;0,5;0,5
3,95614979926317;0,5;3,12506686762211;3,68166660083535;4,34559075643569;3,63651222672151;2,83489977467568;4,72644425589891;2,5;3,7841415516027;1,11194360680503;2,5;3,63657626399611;2;2,5;2;1,52927827835083;1,15895292635958;1,13032446668033;3,79170247250782;0,5;4;2,70778044299585;2;2;4;3,5;3,66314119410847;3,96313679961634;3,37109253945346
1,35911691188812;3,48801486635954;4,93690625016434;4,86713856871572;1,4058473675539;2,68194664254875;1,86296550224673;3,38285414240456;1,25;4,9476152388135;2,04527645001434;3;3,81856083869934;3,89060247870656;0,942178969710217;1,5;4,59908725768285;1,5;3;4,5;2,336414324742;3,5;2,04678546453211;3;1,88141127623683;2,55615711936548;1,75;4,5;3,80152557198961;3,34011554718018
3;4,64327620931122;0,5;0,5;0,5;2,89813175932417;3,5;0,5;1,19166988934934;0,5;3;1,24731990892781;0,5;1,51938931342186;2,5;3,98940739780171;0,5;3,12232595780973;2,90490695922864;0,5;4,76041778445263;3;3;1,25;3,04225761771307;2,24583160888675;1,75;0,5;0,5;0,5
4,5;0,5;1,94156400530672;0,816586766772245;0,524935660429735;4,72346406230864;3,19584274291992;1,03449098581192;3,68494807355336;1,39457049797968;3,65158167372066;3;1,67720186695326;0,5;3;4;1,82560575008392;4;3,9128781742942;0,767329120434508;0,5;2,73393940925598;3;0,5;4,87712522311002;5;3,75619588175611;1,43189037331934;1,25;1,53072160833083
2,18813788154541;2,0544970035553;0,5;0,5;0,5;3;3,5;0,5;1,15684056149649;0,5;1,84489298837487;4,74999211344402;0,5;0,549346270761148;3,65219665907891;3,89089215169237;0,5;3,32270026967055;3,2235576949192;0,5;4,5;3;4,73828950698408;1,70786662246467;3,59530267752488;3,53391356185727;1,75;0,5;0,5;0,5
2,25;0,5;0;1,99239395092819;4,5;2,25;1,8877076887934;4,56105619322558;0,5;1,25;4,5;4,49514372716432;1,25;1,07998834880068;0,5;1,73572480678558;1,49044020566644;1,90374227003369;4,6029087265967;1,63517956185861;0,5;1,34370832952843;4,0034003141352;1,25;1,72378392039043;3,84310499711107;2,25;0,937633812427521;4,39407532587372;0,611605885956253
4;0,5;0,5;0,5;0,929766362500268;4,31601703973302;4,26619052293999;0,928541663535192;3,37717678089495;0,5;3;3;0,5;1,75;2,5;4;0,5;3,50283831008842;3;0,5;0,5;3,92480622833819;3;2,34510972786001;4,80080030476712;4;3,19882345199585;0,5;0,644279431851711;0,5
2,12045836448669;4,5;1,690838098526;1,14225538640388;0,772798180580139;2,05484201295992;4;0,573574298561352;2;0,50770355086201;3,40495944507651;4,6795265477521;0,75;0,5;2,05201686874592;4,32500176100293;0,75;3,62847665167808;4;1,76442630531472;4,5;4,7524312277103;4,16367076205261;0,5;4,42134893658634;3,5;2,07038384958654;0,75;0,985468168736188;0,886057941655655
3;4,5;0,5;0,5;0,5;3,72852397883708;3,29929549167831;0,5;2,5;0,5;2,11618560418309;1,02892473341381;0,5;0,61352835857008;2,32944527795978;3,07628700373521;0,5;3,5807111666448;2,32573818290873;0,5;4,5;2,44523668289185;3;1,25;3,5;3,78746384465483;2,61404437414093;0,5;0,5;0,5
1,25;0,5;4,03162908554077;1,18919652429838;0,5;1,51436596411018;2,58692786683651;0,5;1,46381533889278;4,75259630463673;1,55156577031667;2;2,55843615531921;2,59493574714052;0,651979629021128;0,517393052577972;4,91666523828947;3;1,64010907460009;1,25;0,5;0,924878624465726;2;3,13685009867738;3;1,67422425661898;1,23842684935705;4;0,5;3,38428831100464
4,19944479279194;0,5;0,5;0,5;0,75;3,49264022824012;3,95951819419861;0,85212704835093;2,5;0,5;2,80673712343291;3;0,5;1,75;2,89605432045462;4,30091903233012;0,5;3,23493939276549;3,82221189132995;0,5;0,5;4;3;1,75;3,7868599783568;3,86784897971333;1,5745532596831;0,5;0,914920436411593;0,5
3,4504577435788;0,5;3,44015503462411;3,5;3,13223454269219;4;2;3,5;2,97754713798759;3,92711267197836;2,5;3,83090880225921;2,31027364730835;1,67512247463461;3,85867062809815;2;3,5;2;1,66223921937041;3,11016985732604;0,5;4,24931967968555;2,5;1,77314967791231;1,48952138726112;4;4,33537385768042;3,1890732176551;2,80048884954326;3,5
1,30546230813743;2,38950443658489;0,766380338122314;3;2,22085738588164;0,892601689273772;1,58601058814023;1,39580887504658;0,5;3,40560602206067;4,49695366876989;4,38982887910205;3,60788456262457;1,39859009366417;0,5;1,25;2,25;1,25;2,09011507034302;3;4,78985748849337;1,75;4,25144413916927;3,47688084024791;1,72062156988337;1,49167890427247;2;2,25;1,99057335871764;2,66002702464351
3,37934304884604;0,5;3,73963102313673;3,56700117260544;3,91211355520045;4;2;4,26881753572673;2,03313413217344;3,91630156148053;1,84391781307939;1,03320220766272;3,5;1,67439251145087;2,5;2;3,79120444217287;2;2,5;3,5;0,5;4,5958948135376;3,24407573195364;2;2,57350857722271;4,28886680923815;3,5;3,7336904675391;3,5;3,30017492934138
3,5;4,96506806973604;0,640417595692173;1,68499461174244;0,75;2,58909579161047;4;0,663765140885378;2;0,75;4;4,31625568928023;0,914399224759265;0,5;1,37382189388099;3,38657914865137;0,968848996548377;4,1505393195667;3,02582792287033;0;4,5;4,406826211329;3,06772413573588;0,5;3,60465879393958;3,5;3;0,75;0,707890723463097;0,75
4,31915861103645;0,5;1,27803211113346;0,816397832853905;0,599009015643508;4,47004522591366;4,54148878322052;1,25;2,15502592928476;1,67916185254192;2,72608796447799;1,58383870124817;1,5;0,5;3,96838664168882;4,30320655987747;1,5;4;2,55967119734719;0,712586731283267;0,5;4,75734692567836;3,58044594413622;0,5;4,23992973716926;4,84989166259766;3,32178286664271;1,24715973774305;1,32812555731653;1,2357529896478
2,67001108670142;3,37268948554993;0,5;0,5;0,5;3,21452891790053;3,5;0,5;3,60144101670079;0,5;4,95104749498472;4,33688893510815;0,5;1,25;2,13812509697775;3,02775861882966;0,5;3,30801144675725;3,37928238994408;0,5;4,46785853778378;2,40123880952654;3,52027119999764;0,619993795463812;3,5;3;1,75771079503825;0,5;0,5;0,5
0,128827884793282;4,5;0,695583525204837;0;0,804017995392912;2,16232791271169;3,28345216823903;0,72086746395606;2;0,75;4;3,70513252760523;0,982681805492696;0,5;2;4,10316562652588;0,959612975111051;3,89630058449521;3,4838394403848;1,5;4,2525212439953;2,41490480090254;4;0,5;3,46063549744926;4,97486062439851;3;0,75;0,694649739281577;0,721346006133289
2,21567492732577;2,40799007583782;3,27340929665296;3;2,27306202206438;2,96479368068501;0,935361907787324;1,75;1,5;0,639394220960976;4,1708641290529;4,5;1,74503681494158;1,70228207111359;0,5;0,863528108393554;2,25;1,25;4,85677069325781;3,77420222189939;3,5;1,75;4,86450584226498;0,935233982715399;1,96072235701639;1,79775643348694;2;0,748429101541838;2,16224127479933;3,5200906633493
3,70394592625273;4,6067058991672;0,952381147515206;1,5;0,902005547146316;4,85030466031763;4;0,908188282702206;1,75152941176273;0,609402890600917;4;4,27049524116819;0,749607236240808;0,5;1,91953405035638;4,41098397942771;0,75;4;4;1,91516556540279;4,13572151965262;2,13951944380045;3,21567036314666;0,5;3,87063927150827;3,84263410598162;3,2390550110671;0,862440123624373;0,528837755335885;0,596477911386861
2,59625716418785;3,49857830279441;2,25;3,87202289694549;2,30090091275093;1,7851788435528;1,25;2,28404550966064;0,5;1,33680538546145;3,37654900550842;4,91487935879961;1,51022721105731;3,17384778134238;0;1,92610156253264;3,70722069251687;1,73254214144896;5;3,89297811588877;3,5;2,37464713206265;4,43189355145762;1,48080733813383;0,732494529910616;2,54806050264652;1,33020252749799;0,48000830411911;0,579654561159971;2,02439608961548
1,94333958625793;4,29318673782665;0,5;0,5;0,5;3;3,98437699116039;0,5;2,06216722590018;0,5;3;4,42889521989454;0,5;0,990582168097879;2,5;3,5;0,5;3,5;2,59354708790479;0,5;4,72547561941923;1,27706849575043;3,35807220747605;1,39868022100938;3,86779314133702;3,4984402300317;1,75;0,5;0,5;0,5
3,93859217871846;1,4022278638567;4,5;4,0823073583107;3,17831492424011;3,5;1,20165338097217;2,25;0,972888282021921;4,5;3,57531081120265;2,01439964026883;4,06149700147169;2,56432795524597;1,25;1,64135236742038;4,31984006255858;1,86888377455477;3,86351027147077;4,09615237596266;2,5;3,5;3;2,71643026858402;1,35725860640279;3,5;1,75;4,34445519109464;2,68143939971924;4,5
3,5;2,12608027458191;4,84053001824791;4,58591075222283;1,52141198586738;3,92974465243972;1,22547650440851;1,49432816356156;1,25;4,5;2,23477151535208;1,44103872776031;4,72634626260323;3,57400427552592;1,29811073667282;1,5;4,23119550209082;1,40249099042383;3;4,5;3,03305309267391;3,52392267320488;3;3;1,77608791309227;3,22653456601619;2,57316513851898;4,04272345781453;1,18376020001423;4,17305333827299
3,96579725293713;4,82062763665832;0,5;0,5;0,5;3;3,11006374522581;0,5;2,73946702375052;0,5;1,69765521245899;3;0,5;1,72379487181259;1,75491081632437;3,08705351319492;0,5;3,76248240366694;1,34118524768445;0,5;4,5;3,36366912972353;3,26637189382053;1,25;3,96951689709421;2,72702080883413;1,11409514775225;0,5;0,5;0,5
3,45063478008408;0,5;0,60673818439559;1,03902392929374;4,56419122152226;3,78886590958054;1,75523820088955;4,3471091395929;0,5;2,00368571281433;4,5;4,59153691101425;0,796331233017301;1,25;0;1,36188691824762;1,47235984679887;2,61365532875061;4,76029937097817;1,5;0,5;2,38159566693082;4,10793876140748;1,17123052741924;1,5;1,36272979847283;2,85504507406384;1,21339777634172;4,98501821699786;1,99778215191224
1,5438205509185;3,41163504375687;1,54733185449025;4;0,5;0,961254481906656;3;0,5;0,5;1,25;1,50945540541292;2,76914379734972;0,979705903436852;3,14667649341127;0,5;3,13883653149886;1,14363845747134;0,600870668888092;2;4,99066167976272;3,5;1,25;1,45698741844715;3,15301967465925;3,61338797100512;1,25;1,5;1,25;0,5;1,25
3,36939468927188;0,5;1,25;1,04950882543321;4,27159408678841;0,990320008243583;1,5;4,68788415877516;0;1,25;4,86867719649741;4,5;1,09081663335246;1,25;0,5;1,24358358618039;1,85421934577367;1,5;4,6222174561686;1,5;0,5;2,25;4,97084052626548;0,905884094026817;1,62614542926948;1,55145193638813;2,25;1,25;4,5;0,714829729038677
0;4,86576666490443;0,795800158891734;3,59564733113891;1,96690956618027;2,53184359685138;1,32771775188284;1,75;0,5;2,5896497110788;4,77527332305908;4,01526110387187;3,7478852880876;3,27562541248073;0,5;1,25;3,93615572128266;1,37482431664822;4,5;3;3,5;0,76760266058501;4,5;2,42082998129578;1,97542256045873;1,75;2,87704909587142;2,25;2,14699150326056;0,568955623111201
3,5;4,00476419506816;0,52334977151982;1,5;0,846646671111997;3,68583833458174;4;0,977823487239808;1,39402493387182;0,75;1,48875856399536;4;0,75;0,5;2;3,46722316741943;0,75;4;4;1,5;4,83399839179311;3,16300763709611;4;0;3,8354549407959;2,44846833425037;2,56609229956106;0,612598519359063;0,727796679003069;0,699902021419211
1,6992961767592;0,5;1,07655057268057;0,384498745203018;4,97442930889057;2,73040661342927;1,9587876382092;4,89333267830933;0,5;0;4,55085187198168;4,49376996908978;1,57036375999451;1,85551234304696;0,5;1,5;1,25;1,81833432559778;4,44101640462923;1,5;0,5;0,947043488243149;4,5;0,749694230849712;1,09328036387138;2,81957988502438;2,25;1,03333858029607;4,88346434937951;1,59155330531837
3,22748305752291;0,5;3,5;3,41518295016847;4,56099860349717;4,61334479582186;2,68681101672669;3,76316632272823;3,46443640508896;3,5;2,5;2,5;3,49006088473371;2;2,5;2;3,34283423439732;1,63929450511932;1,31099688555626;3,5;0,5;4,07446029925461;2,5;2;2;4;4,67797524280752;3,7659159282995;3,5;3,92512206543475
3,1359274641778;0,5;0,920379584152428;1,5;4,70719360267147;2,810269059525;2,17390704154968;2,12319827079773;0,5;1,79247067183837;4,178543563084;4,21545325509061;0,627572738159249;0;0,5;1,18546485900879;1,25;1,4878074207752;4,5;1,72190012397333;0,5;0,654321312904358;4,55316709566543;0,919192113643136;1,31361528407485;2,25;1,67176775083494;1,25;4,14571766608661;0,775257154496041
3;4,17218619313658;0,5;0,5;0,5;3,12405214511047;3,54815098994791;0,5;1,10885565220791;0,5;4,29928624969874;4,59593264553506;0,5;0,916285649601503;2,11489851917834;3,38013605465188;0,5;3,48058129077804;1,17381614082205;0,5;4,5;2,81365530323873;1,26461045828863;0;3,5;3;1,17656805886727;0,5;0,5;0,5
2,56327182406712;2,82038709606062;5;4,18770534553924;2,25;3,78823517439339;1,02887047269795;2,25;1,25;4,51523376745881;3;3,47221187011907;4,83699281692365;2,25890692801164;1,44946858354354;1,5;4,72191234292552;1,74547703040087;0,118594512343407;4,64620725514656;2,5;2,67257834583175;3;2,17845502317811;1,6081343365871;3,5;1,75;4,5;3,73854347166537;4,96309933576877
2,94001123539173;1,53293572996414;4,1031930642683;4,65239062050934;2,25;3,5;1,9052606820619;0,8491127636978;0,522699252712866;4,23449974424881;3,94219345410457;3;3,71144938468933;3,32694861075233;0,630484636468107;1,5;4,08369971489706;1,5;3,56465636825406;2,02003741264343;1,62500353931682;2,59867721637649;2,90140904435022;3,93838788472972;1,5;2,80619478225708;1,93740439414978;4,30271163969427;0,883912931375165;4,94461253701924
4;0,5;3,84809666445856;3,11756246728709;3,15698712419578;3,4088688084897;2,69272746969607;4,4889725882043;2,33522704771498;4,19327259063721;1,26960898948349;2,5;3,17849091588449;1,25732778956058;2,5;1,2845129567592;3,5;3,1572425365448;2,5;3,5;0,5;4;3,36800161999092;2,22724111249076;2;4,30964858239035;3,61791930655852;3,27407047956906;4,09671020791713;3,11126126959513
1,31558736381847;0,5;4;1,75852765620618;0,5;1,54477081286943;3;0,5;0,952930973355161;3,73609209560607;2,00763434497995;1,89686500974785;4,4086087008047;3,98818319383458;1,19614017391398;3;4;3;1,11793529987335;1,71048943591793;0,5;1,07817060317759;1,56546356927858;3,38350368634961;3;1,25;1,49540654825764;4,51652348764079;0,5;4
3,7720730154645;1,88986156549764;4,0695163235392;4,28406733334254;1,18126563200786;3,5;1,21868474046638;3,16974573217786;1,6650091489614;4,56356113104315;0,0782211348414421;2,10619957656888;4,08477714522033;3,9473068322741;1,97796047082076;1,23963690979389;3,35541224479675;1,43286176278855;2,422523021698;4,42359852531161;2,5;3,5;3,36641353339255;3,49766162386987;1,95732974259058;4,28516886024045;1,75;4,82901274870569;0,501655542758133;4,85399711870309
4,00046330597273;4,90498470231192;0,527593904653375;1,33774955912388;0,75;4,59703571470316;4,88788604736328;0;1,23414915624734;0,75;3,96543066248551;4,95633721815252;0,853568618117631;0,5;1,79309950992144;4,06717354947104;0,732111883923463;4;4,75350967969443;1,5;4,14474078227987;3,5;3,2311852202896;0,5;4,49084169487042;3,0194122246557;2,31708267066492;0,718729241852988;0,627262552793726;0
4;0,5;0,5;0,5;0,859287230232399;4;4;0,656876220906561;2,5;0,5;3,63714361190796;2,64450818516524;0,5;2,58630854361053;2,5;3,40518757440391;0,5;4,42541708025402;3,03370985995685;0,5;0,5;4;3;1,75;4,17240207790043;3,80606960729047;2,25;0,5;0,75;0,5
4,1381369205835;0,5;1,96695667736556;0,77401515877527;1,25070499733589;4,5;4,75632171135224;1,75160358182695;3;0;3,04467632390776;2,2391344980519;1,67715237740295;0,5;2,73554738924631;3,46984025578473;1,16644633569124;4,15629983374677;3,08799958000332;0,871829320151279;0,5;4,38668100041648;3;0,5;3,59469259651131;4,58494671647667;4,02077432210593;1,59948225999227;1,25;1,03049799661641
1,06928277065478;0,5;1,25;1,15792953463175;4,98109269420667;3,26605564368239;2,73798322677612;4,98859564354112;0,5;1,53829793913211;4,19305580258046;4,65124650376441;1,25;1,28618082836558;0;1,44809390578796;1,25;1,5;4,71503311196111;1,105466191706;0,5;2,25;4,77565752425029;0,920509718088671;1,5;2,79726866972506;2,2791736103963;1,25;4,2047240129694;1,3423676925443
3,09417951763337;3,51660057879826;4,46870124268751;4,12018716899687;3,19975204169739;3,5;1,70873802514222;2,73897900909138;1,25;4,3008453302555;1,81445825099945;3;4,189836900304;3;1,80085549890104;1,47985926059999;4,60088910097298;1,0624638032459;3,99311607703246;4,5;2,5;2,37719439499881;2,41957213469761;3,60941513516447;1,56795906395091;4,15631802713327;1,77409319685497;4,5;2,25;4,5
3,60004782704639;0,5;3,5;3,5;3,5;4;2,57350842727977;4,20671893898711;2,5;3,20114495102369;2,91029615463237;3,31517593251317;3,5;3,61285829544067;3,67146674947416;1,49992765230123;3,34606749999619;1,68758224262278;2,46545384985649;3,5;0,5;4,73205444017986;1,41467802013023;2,42581084437008;2;4,12127964250803;3,5;3,5;4,6887958914455;3,5
4,77075204056257;0,5;1,59791040420532;3,9905204605267;4,11716058762612;4;2;3,5;3,8801346704737;3,74568796844486;2,5;2,5;3,5;1,89978060913262;2,5;1,09674183842574;3,58641713372731;2,47770187886325;2,96128905376479;3,5;0,5;4,63490465266393;2,5;1,93424178796552;2;4,71964815245925;3,5;3,5;4,05821483538403;3,46332928699596
3,41625930667681;0,5;0,5;0,5;0,72958460716977;4;3,73117172379567;0,898814197582572;3,17977917249304;1,5;3;3,56765619924648;0,5;2,21948315655789;2,5;4,66202648992745;0,5;4,12974609300948;2,19318256256784;1,5;0,5;4;3,86293560073848;2,23335389896918;4,80025530597207;3,61003401717638;2,08489813543153;0,5;0,970907707685096;0,5
4;0,5;0,5;0,5;0,75;4;3,25292927690452;0,830610709651658;2,5;0,5;2,26049783092947;3;0,5;2,90224914620735;3,80857077045765;4;0,5;3,8765291957541;3;0,5;0,5;1,18839883804321;2,04044717645293;2,85092560520904;4;4,95178139859428;2,0760428919811;0,5;0,753475714825781;0,5
3,25418655050648;0,5;1,56502548002872;1,57952807917238;4,25981247344046;1,26118597074467;1,5;4,76772337256359;0,5;1,25;4,5;4,5;0,898172011085866;1,80299178618146;0,5;1,02174282726913;1,25;0;4,18307738945963;1,85137236530491;0,5;2,72448028192133;4,44878204700015;1,50448097754478;1,5;3,44927791713238;2,25;0,319259881973267;4,45046887334924;1,25
4,71018757843887;0,5;0,5;0,5;0,75;3,20583971971918;3,89477791771981;0,75;3,54343773123968;0,5;3;3;0,5;1,75;2,38167751551684;3,76174527535296;0,5;4,37234490428695;2,54568483519633;0,5;0,5;3,70653829290836;2,47472335513435;2,23980814485802;4,14197041426877;4;0,887901384098409;0,5;0,93407789568141;0,5
1,25;2,28405976295471;1,27454747738063;4;0,5;1,94473707675934;3,65812826233829;0,5;0,5;1,44832569847271;2;2,05663777564496;1,34548409951175;3;0;3,8364656399174;1,66905222491783;3,80406033238585;2,56343626976013;3,97026586484642;4,02480714257099;0,910212462726148;2,65245188477098;2,13665476075218;2,42059015315985;0,531291299281312;1,19695442505039;1,25;0,5;1,92978117821262
1,84474837779999;4,8857015952867;0,5;0,5;0,5;3;3,10291299787486;0,5;2,5;0,5;3;1,5679001233391;0,5;1,25;3,7534150633744;3,09490880234861;1,5;3,5;2,55055812073432;0,5;4,05718065940644;3;3,47473346557223;1,25;3,5;2,1901004073164;2,89749337658169;0,5;0,5;0,5
4;0,5;0,5;0,5;0,531404533903769;4,942980088267;4;0,841392493500091;2,5;0,5;2,36641347239093;3;0,5;1,75;1,84264703692992;4,528631814536;0,5;3,35374127903662;3;0,5;0,5;4,27061317268322;3,01315931091698;2,36080685903356;3,69712522285857;3,03722390999888;3,15941686749431;0,5;0,608984881131437;0,5
3,5;2,06213081630977;4,20516439303996;4,5;1,73949769802368;2,60283467807008;1,22937972481799;2,61735123797197;1,25;4,42089367491235;3,72304081916809;3,90618743929369;4,93280872559771;3,6946045922556;1,52890120401462;0;4,5;1,81429517726148;3,11387834191037;4,33685422425012;2,5;3,42838031771983;2,60221608011155;2,66101838492836;1,5;3,5;2,47766817965436;4,9278516098521;0,891357281893193;4,5
4;0,5;0,5;0,5;0,75;4,04054909247931;4;0,75;2,5;0;3;3,34234007510466;0,5;1,75;2,17484128203934;4;1,5;3,35277101227677;3,50776556390699;0,5;0,5;4,80626086322882;2,97666829590531;1,67774483220547;3,77312856017292;4,04799470540508;2,25138880161168;0,5;0,724378513276753;0,5
1,20521780997758;3,5;1,96759635092113;3,54652486301331;0,5;1,05421018207176;2,03266263847829;0,5;0,5;0,526909166959538;1,28392727500011;1,23956370830516;1,8131995807929;3;0,5;3;1,25;2,02111811564356;2,56469319926793;4;2,37643051147461;1,66238628032728;1,53364151368553;3,55190668513622;3;1,05721198607106;1,59826834667393;1,16742546817634;0,5;1,25
2,16511285778373;3,5;3,71398500782158;2,34613290352101;1,75;1,79648130098194;1,25;2,02161407588125;0;2,25;2,29194259643555;4,50945094763741;2,95949231691635;0,589536602883384;0,5;1,25;2,25;0,923726325120649;4,70197215336467;3,66221719871378;3,5;2,59076170441264;4,84350195845752;2,56037138265575;1,42339876011172;2,24671792984009;1,90078724962696;3,40820121155502;1,63309725822559;2,25
1,81388408146514;0,5;1,25;1,91456954177216;4,5;2,25;1,79059025216409;4,5;0,5;1,25;4,94159291449077;2,08875179290771;1,25;1,42092991104393;0,5;1,5;1,25;1,45883069907261;4,5;1,5;0,5;2,74455911095466;4,5;0,785225356596161;1,53688269832026;2,01830888074744;0;1,25;4,5;0,759714562799649
3;4,43246843360014;0,5;0;0,5;3;3,5;0,5;1,50590003119125;0,5;3;4,56270197013519;0,5;1,33418025790443;2,63558028807658;3,5;0,5;3,5;3,25346621044607;0,5;4,84480584545285;3,26394812076536;2,20361317005177;0;3,36197977017703;3,97077074831853;2,87313810031542;0,5;0,5;0,5
3,54339868600639;0,5;3,5;3,5;4,93388419315865;4,81297818935149;2,03913993902464;2,11376624326863;2,5;3,25515865453293;2,54816962198735;3,30935153519239;3,5;2,6687905321218;3,89872439759724;2;3,86961196589731;2,71273684501648;2,5;3,69403836070282;1,5;3,57415403731826;2,5;2;2,32717963742427;3,55217160403364;3,61447358131409;3,74909256619825;4,38236784999369;3,5
2,69083274933083;4,9160516014863;0,5;0,5;0,5;3,54922991783788;3,1277099298908;0,5;1,94260606725822;0,5;3;1,82178086639465;0,5;0,825667342322724;3,53863039684418;3,74753821722583;0,5;3,5;4,048743724823;0;4,5;2,82363590263931;3,42592606247679;1,25;3,83257996655655;3;1,75;0,5;0,5;0
3,06317209455332;0,5;0,5;0,5;0,72756342623735;4,02471906925771;3,76929987164647;0,679487433833763;2,5;0,5;3,38096375362061;3;0,5;1,215602435272;2,5;3,48338343877503;0,5;4,47433187974353;3,14678057895358;0,5;0,5;4,34522235921827;3,51713999803976;1,75;4;4,05790739369481;3,81507746820109;0,5;0,811641643201765;0,5
3,29632493401706;0,5;0,5;0,5;0,807980715440577;4,64205502422622;4,92734661043032;0,86101470881189;2,5;0,5;2,80900882222178;3;0,5;1,07811088421294;2,58653882033496;3,68273330884182;0,5;3,2476434513217;2,66240744882375;0,5;0,5;4,534670996263;3,51154807373488;2,73034739494324;4;4,21601867675781;3,85866141196278;0,5;0,75;0,5
0,943702578544617;0,5;4,39711738629132;1,64226616297023;0,5;1,41129132309523;3;0,5;0,859773394353582;4;1,90504606389676;1,4517012492063;3,2537721387361;3,39825598401868;1,94632860154208;3,80420184135437;4;3;1,49438043147995;1,29436095119191;0,5;2,27626466751099;2,41479416909385;3,52909170162356;2,51848749561165;1,45797556636761;1,28790141981463;3,5551782187797;0,5;3,3035907085536
4,59178775762757;4,54360785453748;0,74934507918048;1,01083054952828;0,768653575688905;3,11354613304138;4;0,898766907816179;1,86585032939911;0,747962163876725;4;3,06079124568998;0,686145402577773;0,5;1,00826749764768;4;0,78274282290728;4,94715091583652;2,36628818511963;1,5;4,22573612408048;2,15193380795044;4;0,5;3,05309105201303;4,11603345634231;2,97859991573663;0,75;0,970935385195043;0,702297706949663
4,9073985092842;1,23169797949106;4,74317912745438;4,5;3,75047332758572;3,98753050155357;1,94741509153853;3,08048220471501;0,566657193268955;4,99964669533057;3,6067969517814;3;4,8097922978037;2,2233803170842;1,34238751784078;1,5;4,5;1,5;3,12118658568765;4,13088989962399;3,11603821726331;3,65782081599246;3,34891022338947;2,93061430423083;1,5;3,05460893132473;1,75;4,28058853991357;0,535709967620536;4,06165991633276
4,5;0,5;1,09931966620466;0,508870292226258;1,25;4,5;4;0;3;1,99447271739807;3,2603798877729;2,3587267083855;1,5;0,5;3,73147449257387;3,12233237555359;1,92561235089116;4,54652383623017;3,83300427805307;0,75;0,5;4,88106391480242;3,41245877529143;0,5;3,51689837710787;4,5;3,82993846797847;1,08576294038713;1,78819285160312;1,5
4;0,5;3,42047653879061;3,5;3,5;4,10738227009186;1,34668054261556;3,5;2,5;3,94922891117131;3,3079157612789;1,24814182065806;3,5;1,72347701188339;2,5;2,42078347849696;3,07213891906298;2,46918987830597;2,5;3,86350350587792;0,5;4;1,0123643004393;2;2,21078254338856;3,03140541819455;3,5;3,26036992727796;4,03407973192357;3,5
3,88163400761859;1,68242499217504;4,33002333451529;4,17662927470013;2,29617762565613;2,71810306874947;1,1050004675542;2,25;1,25;4,5;2,80205688662923;3;4,5;3;1,81221487550634;1,59089650567197;5;1,5;2,94232207580578;4,37480518518705;3,51843103138657;2,77316162538396;3;3;1,30573160634643;4,05220199332209;1,75;4,5;1,20257823062249;4,15782874504003
0,753261553474358;4,48889780044556;1,25;3,85198839141614;0,5;1,57725814337714;3,0879416908547;0,5;0,5;0,536082245659121;2,27667359415287;2,75365972518921;0,90472677811269;3;0,5;3;0,501022131182729;2,02415977885209;1,9651290834719;4,22771579922536;3,5;0,287485003471375;1,9082305431366;3,23060311527485;2,85507629851581;1,57188216949435;1,34993066794701;1,26748708531609;0,5;1,66599416018743
