movies;music_classic;music_rap;makup_beauty;hightec;books;makup_beauty;books;books;hightec;gardening;both_toy;movies;both_toy;girl_toy;hightec;music_pop;makup_beauty;makup_beauty;boy_toy;boy_toy;boy_toy;movies;sport_stuff;hightec;gardening;movies;hightec;music_pop;music_rap;music_classic;hightec;music_rap;music_rock;music_rap;music_pop;movies;movies;hightec;boy_toy
0;0;0;0;0;4,71464310759429;0,5;4,71007382343992;0;0;0;0,638719565765336;0;1,12307311576934;1,95925359379465;0;0;0,5;0,5;0,882901901790361;0,729168216338925;1,41237851041946;1,10375667065557;0;0;4,87404494587055;0;0;0;0;2,69165849685669;1,499618841335;0,830177072356537;4,70151373450715;1,96211823516624;0,5;1,00296327634853;1,78930831388072;0;0
3,8744944570933;0,798010824154136;2,35804845036848;0;0;2,84000198395923;0,5;0;2,12984490394592;4,13339817017941;0,683518318079188;0;3,72361293282528;0;0;0;3,4595413531454;0;0,5;1,53025054537237;0;0;0;4,17447662353516;4,47597746573201;1,25505381997444;0;4,972398185624;2,5502464028775;2,32776312079642;0,941460442469204;0;2,94778473719386;0;2,40362746985798;0;0;4,00178592326203;4,70119926738609;1,9738500886475
2,65923902446369;2,54155777676104;0;0;4,08035918375494;3,96151946948912;3,07419296264378;0;3,71300580525445;4,13692187291427;0;2,39335230383712;0;0;4,3647291508339;4,00557549577466;0,79629255542359;2,72343802452087;2,40439319610596;0;4,00980161317149;4,24933311541068;0;1,15138831881405;0;2,02697227873233;0;2,40325376130792;1,06601068427135;0;1,75067085784426;3,84607065135896;2,82149450938287;0;0;1,73992789245207;2,59748644246603;0;0;4,29183631264224
1,59838032796904;0,540491866898021;1,524049426673;0,5;3,56404017310778;0;0;0;0;0;0;2,11333801532785;3,50149207259598;0;0;5;3,47158089767749;0;0;0,5;0;0;0;0;0;0;3,44167701967139;0;1,15358574555888;2,83527308042872;0,545928197701428;0;1,17691853091909;4,69374457080557;1,91631957465611;3,08782195257387;1,42524194717407;2,93907459077382;4,47689770603408;0,5
0;0;4,96842213159819;0;3,74377273290594;0;4,33487517821364;0;0;0;0;0;1,68299438673211;0;0,5;3,35294340520769;3,80675508259179;4,57826912476601;4,78820274061905;0,5;0,5;0,5;0;0;0;0,5;2,27918794647753;0;0;4,48374303220014;1,93624788496469;3,41637828267011;3,77675853612682;3,54687867478788;1,975924270682;3,27045234351906;2,77181745798877;0;0;0,5
3,83683571514526;0;0;1,5;4,57106596397751;0;0;3,42835699181462;0;3,8331817709064;0,957046021454523;2,30217981338501;0;1,1124516940268;0,5;4,48776514618088;3,5579654330192;0;0,5;0,5;1,5;0,5;0;0;3,60628722170661;0;0,838763351942768;4,00898271194146;3,31362318992615;2,79196486519275;0;4,74323078046703;1,31459552343683;0;0;0;0;0;0;0
1,22243451523708;0;0;0;0;2,60369687415832;0;4,54826245622163;4,63217988220611;3,02541303634644;0;0;0,864614622837219;0,338171869516373;0;0;0;4,06968933393699;0;0;0,5;0;0;3,85189259324777;2,04763726426644;0;0;0;0;0;0;2,27150979743875;0;4,64371681213379;0;0;1,63555662270428;0;0;0,5
0;1,54547454209322;0;4,6575020978495;0;2,13735855051193;0;0;0;2,09113454818726;0;0;0,978315850709712;0,724785329645865;0;2,71372448686218;0;0;0;0;0;0,5;0;0;3,70232236092087;0,5;0;3,72018688438469;3,11354827653316;0;0;2,65952804808483;4,92163438160049;0;1,20191550823018;1,44780510777971;0;2,0892531869883;0;1,5
0;3,24178514827126;1,66654768361084;0;0;4,89368301345673;0,5;0;4,61798061272967;0;4,78784322961599;1,44361808637326;0,763322644756791;0;1,32436902603338;3,78790220189276;0,5;0;0;1,23818188986656;0;0;1,00062683457538;1,81309735774994;3,19862165288004;4,83423614501953;0;2,49259895598171;0,5;1,88097417465456;0;0;1,28494938988469;4,27391481399536;2,82762408256531;0;3,30238418621122;4,28405904769897;0;0
0;1,33947073474502;0;3,24952955695313;0;3,35332566655861;0;0;2,06648682899144;3,14051747322083;0;2,21963185547834;1,25955206563675;3,84310712751146;0;0;0;0;0;0;4,50275555229874;0;2,42435529871115;1,1227234746901;0;3,16770714063556;0;0;0;0;0;2,67791709847651;1,62401984754206;0;0;0;3,12118101119995;0,0781009122729301;3,2004337310791;4,3269807013343
0;0,833303725502129;0;0;4,78868527514333;0;0;3,88308038417393;0;3,93781778911958;0;0;2,75921926822477;0;0;0;0;0;0,5;3,9848943725158;0;0;0;1,56929070342765;3,12710191408503;0;0;0;0;0;1,45251024745056;0;0;3,91520929336548;0;0;0;3,51567533030905;4,60159998368546;3,88152276299965
4,62608812825106;0,864661676979001;2,12125345977082;0,5;4,12336309446179;0;0,5;0;0;0;0;0;3,47940521523329;0,5;0,646074644590763;0;2,14690570633249;0,5;0;1,32660782119567;0;1,61918732739016;4,03185694899031;0;4,7237440611812;0;3,23140213369923;0;2,08158718518987;0;0;4,94948515573027;0;3,32089766036761;0;3,76041626930237;4,8343533844847;3,81392632648997;4,65913178103936;1,49733302392873
0,521804050785398;0;1,29978806911958;2,26986409363796;0,435622900724411;0;0;2,3085189267567;3,49670628807354;0;3,54186913140205;0;2,59612387446506;0;0;4,76204682689255;0;3,70201944313106;0,711120128631592;0;0;0;0;1,4514104297624;3,13479938410912;0;2,56805165254886;3,76833997982011;2,59558725357056;1,519571728315;0;0;0;1,07402482073476;0;0;0,372669875621796;0;3,58971773674233;0
2,4958875523861;0;0;0;2,62245297554063;3,0265941619873;4,11344909393855;0;1,99063198128279;2,16065804854066;0,5;1,2420950176856;0;0;0;2,73144507408142;3,26863713621564;4,08846826808921;5;0,5;0;0,5;1,65739920463292;0;3,08088104663458;0;0;0;0;0;0;0;3,90810568207321;0;4,5771411562232;3,41727593281179;0;2,58743536476392;2,41155089736523;0,5
0;0;0;0;0;4,39161682128906;2,04995807914527;4,18537194709544;2,27689719200134;1,29836866855545;0;0;0;1,22229911653432;2,60165792638513;1,54652673986113;0;0;0;0;0;0;2,20874873325636;0;0;0;0;0;0;1,30677709509934;0;1,36219830711475;0,708326041698456;3,50795364379883;0,801854170999422;0,5;0;0;2,99221205711365;0
2,69622121527615;1,78051604879113;2,03004522110803;0;0;2,62560543307364;0;2,47302798064101;4,54468421058016;2,00236626993975;0,5;0;0;0;0;2,56782233275837;0;0;0;0,5;0,5;0,5;2,69771529068133;3,6286278356;0;1,5;0;0;3,49376598908276;1,86700338351866;0;3,54478246604315;1,16069577083024;0;0;0;0;0;0;0,5
1,86156102240158;1,00579024642044;0;4,66775971402775;0;0;0;0;1,88694095839138;0,513145744800568;0,5;1,72175320155069;0,869717959719579;1,0071299064472;0,5;2,75874956453161;2,74815746198788;0;0;0;0,5;0;2,20084482720161;3,635523491835;0;0;0;0;2,82900302197272;4,16792116275426;0,601438265806734;2,89738368750428;0;0;2,44881873086505;0;2,96129940611371;2,47649987855763;0;0
0;0,636742448265079;1,07119612492211;0;0;0;0;0;0;2,70479488372803;0,572818363119298;1,2357698868661;0;2,77490264679068;0;2,63813543319702;1,77490461840057;0;0,5;0,5;0;0;0;0;0;0;3,25084757397456;0;0;1,47954261232146;0;3,04669981079488;2,73276445070876;0;0;3,32592990730234;0;1,09323006709722;0;0
3,31225716081087;0;2,39009677031548;0;3,329073536363;0;0;0;0;4,65111076163645;0;0;1,0944679128446;0;0;0;2,7323544382734;0,5;0;0;0,5;0,5;0;4,77617673099794;0;0;1,70378623423343;0;0;1,44356642963531;0;3,55516068104429;2,74591337691337;4,24287822574511;0;0;2,337810754776;2,55591683883961;0;0
0;0,501140559791187;2,09009288302161;3,33798146247864;2,02890474443739;0;4,79732838496441;0;3,35763214265817;3,2707223972635;0;0;0;0;0,5;0;0;4,73769860981856;4,08231220956999;0;0;0;0;0;3,02127283579729;0;0;3,60571762807934;2,21985592004836;0;0;1,28114283084869;0;3,66055772856835;0;1,61161785787512;0,95039220734052;0;0;0
0;1,74982200970399;0;0;0;3,06454039135228;3,73360500518866;1,46063482761383;0;4,55937464328454;0,552648264706437;2,77923154830933;1,07627129511734;0;0;0;1,78728594085541;0;3,98102825227241;4,12828753289221;4,78543039541013;4,68529671555632;0;1,47443515969181;4,01182647888168;3,38901305659162;0;3,04999032944906;0;2,56370833216408;1,43031700860258;0;2,97634991350414;1,91508364068115;1,05714791736433;0;1,32688042583264;0;4,11560373712126;0
0;0;0;2,62473840807785;1,05623960494995;3,6500876227627;3,07001030774322;0;3,98891664295873;0;3,28900420120405;2,09322819676866;0;0;4,07665292037495;2,0183070865545;0;0;0;0;4,63101596507757;0;0;1,37542117590803;3,2296867720921;0;1,97134774200215;0;0;0;0;3,48489611292486;2,92513543736429;1,22335622190654;0;0;0;1,40436859214882;0;5
3,29362959754357;0,81480805939753;0;0;4,72362413803284;4,75858088757777;4,33695712282181;3,06609680972346;0;0;0;0,5;3,94243113600762;0;1,3272122299891;0;0;4,9759074509963;0;0;0,937628549261777;0;0;3,23252007376054;0;0;2,97157096862793;2,58120793596898;2,61434259433967;2,5448405232955;0,602577162954294;0;3,62082785443441;0;0;2,49240570119228;2,51686851331818;2,89151088003605;3,87449391972017;0,60846746717974
0;0;0;0;0;0;0;0;3,01510792878229;0;0;0;0;1,55099519949918;0,5;0;3,58163240998128;0;0;0;0,5;0,5;0;3,37319916597251;0;0;0;0;3,26397182339056;0;0;0;0;3,42749223132967;0;0;1,35385847643663;0;0;0,5
2,7567636215858;0,957042795585954;1,61183681274384;0;4,68121343556848;0;0;0;3,35124945640564;3,98180849523368;0,582610311490768;2,43304133415222;0;0,733343592953563;0,5;3,54341108004721;2,91938598357112;0;0,5;0;0;0;0;0;0;0;0;0;0;2,21848027464863;0;0;0;4,76988697052002;0;0;0;0;0;0,5
1,43859432192454;0,5;0;0,5;0,768857628697929;0,536323726177216;0,5;0;0;1,48904033074576;0,5;0;1,31355377627236;3,50872482988458;0;1,98476413985936;0;0;0,5;0;4,94572840255952;0;0;2,3616635177106;1,16815193820193;0,5;0;0;1,34467734412508;0;0,5;0;0;0;0;0;0;1,29480660347957;0;4,13896159694482
2,76917408512401;0;0;0;0;3,99027230543563;0;0;3,54787026464374;0;0;0;1,16049409711756;0,614599475690443;0,5;0;2,14307523246066;0;4,38772265258605;0,5;0,5;0,5;1,11726287385321;0;2,3512614324462;0;1,37565505103006;3,66253996717862;0;0;0;0;2,46617199548808;3,43926139662008;0;2,98704481124878;2,66114716472158;0;3,87532777705944;0,5
0;0;0;0;0;0;0,5;3,31703303815659;1,90251229372924;0;2,09378132461281;0;2,795097334215;0;0;0;1,41315841674805;0,5;0;0;0;0;0;0;4,67221423688913;0;3,86905958124858;5;0;0;2,74330186843872;0;1,15688466846798;3,77823837743059;1,452051731037;0;0;3,60374309150676;4,02085195156785;3,20169718107288
2,57289683729079;0;0;2,99488450539991;0;0;0;2,83320493848678;3,92740034122365;0;0;0;2,04426513893728;0;4,70932297721008;0;0,967121125416421;1,98317780065498;0;4,12442683899981;0;0;2,85209986677025;0;0;0,828382272891878;1,09499252615263;3,62121923669298;1,87499941018177;2,11232299223185;0;0;0;0;1,59881847659071;0;0;0;3,31846984770078;4,51575071761187
0;0,803019212001478;0;0;3,23287630081177;2,24244099214787;0;0;0;4,04605504220634;0;0;3,23630065668202;0,5;0;4,74218072963049;0;0;0,5;1,77572121414157;1,95220375061035;1,07392965446875;4,79957500649596;0;0;1,12589162221453;4,13513828960021;0;2,78161591327824;0;0,61367006139535;0;0;0;2,97238304185326;0;0;0;4,47831414522525;0
0;0;2,56129271609769;2,92788389647747;2,39664890682169;3,33669733597743;0;0;2,63244997087514;4,31197276586293;0;0;2,65095663070679;0;4,2197270548063;0;0;0;0;0;0;0;1,06159189928397;0;0;1,40943161324106;0;2,11942221043605;0;1,51621072577136;0;3,69297217516833;2,25359964370728;2,82497849493519;0;1,1671830467727;1,78584194522623;2,42938340102759;2,389936487372;0
3,7330882426971;0;0;4,02366668499246;0;0;4,19365823371041;0;0;3,08234181445201;0;0,5;0;0;0;2,01468267199336;0;0;4,21555499137172;0;0,544205182019717;0,927425676224486;0;0;0;0;0;0;2,40178601415911;0;0,884760677814484;0;2,73861475788924;2,16423671048332;2,7531250029584;0;0;0;0;0
3,1388991741179;0,710978746414185;0;4,85048966009658;0;4,54689076056093;4,30298734097881;0;0;2,43109226340013;0,902398625576123;0,5;0;0,5;0;2,02647900908556;0;0;0;0;0,791206863378737;0,743037007629423;2,3460772467526;0;0;0,935517978358789;0;4,19861942492361;1,43101314941003;3,98238587379456;0,831740856170654;2,69524587164412;3,96620433869129;3,43399429574329;0;0;0;0;0;0
2,57818697373298;0;0;2,1041211048626;0;4,31744863433645;0;4,84220224192469;4,4602138243896;0,986979745555194;2,35144771908012;0;2,43561689249967;0;0;0;0;0;0;3,31698021493712;0;0;0;0;0,630527749485582;0;1,05710006601042;0;0;1,31905528685034;0;2,7528992487364;0,867144223473568;0;0;0,5;2,57406008223726;1,16940107111326;0;2,60084317280019
2,67287576881837;0;2,48257490456224;4,35106119576425;0;4,3866229057312;0;0;0;2,38260885019908;0;0,5;0;0;0;0;1,07819906812077;4,31457674238578;4,13315051939951;0;0;0,646223611964948;0;4,73115170361993;0;0;0;2,33083111994473;1,65411216423573;3,22261273265938;0;3,39708590805395;3,68339044213453;0;0;2,81037409687898;0;0;3,76542512968435;0,751850957866689
0;0;1,94275948821695;4,96568227092069;2,84865045547485;0;4,32342072265382;4,4480898191445;0;3,37406615231841;0;0;0;1,87334906373795;0,5;0;1,67716024614738;4,09297250867494;4,47040582470149;0;0;0,5;1,70277785286437;3,82604944092503;0;0;1,27416969150033;0;0;0;0;0;0;0;1,54322437594795;0;0;2,67703083631444;0;0,5
3,50343567528922;0;0;0;0;0;0,5;3,974461734283;0;0;0;1,26749920764356;1,08489080336173;2,38952847937566;0;0;1,66255236308209;0,5;0,5;0;0;0,5;0;0;4,65606894793737;0;1,04417302205422;0;2,02262470499735;2,05207992021557;0;4,68244163584078;0;0;0;3,91918240064717;1,75783109664917;1,80841327333283;0;0
4,66965038407112;0;0;0;4,33288126873452;3,62294909340467;0;3,80566709619279;0;0;0;1,63909556560176;3,6780903505525;0;0;0;1,78239542468563;0,5;0;3,27587829543086;3,42282675785144;0;0;0;0;0;0;0;3,69584290110313;1,17428815233255;0;0;0;0;2,92704272270203;0;0;0;0;0
0;0;0;0;1,74422783811774;1,98496898123295;1,5;0;2,79081313861106;0;0,5;0;0;3,33190850230488;1,12809016398531;1,62923390726989;0;0,5;0,5;0;0;3,37367116863545;1,97380149364471;0;0;0,5;0;0;0,903278805037625;0,974067263758773;0;0;0;0,745420869088462;0;0;0;1,90352202109225;0;4,46131759950021
0;0;3,84765529632568;0;3,73053283371522;0;0,5;2,43508113475287;2,71072074338362;4,07814231192607;0;2,359716742467;1,70795948021485;0,987178279080977;0,5;3,79099274742929;0;0,5;0;0;0,5;0,5;3,91757089757247;2,82770872116089;0;0;1,99747929721953;4,12828570563732;1,77969706058502;1,9440304054618;0;3,93274687925947;0;0;2,36759912193175;0;1,21532389508343;0;3,13104052661501;0
0;1,35292473940781;2,86924716265371;0;0;3,31554029291288;3,87375070986978;3,85742339950866;3,80286803087353;0;0;2,85027847944306;2,78623583553649;2,38875751960499;0;0;0;0;1,78709784838702;4,45674007267539;4,88361144805495;4,92333251234299;1,2233182856456;1,82934891703974;0;1,19523673932778;1,52470250382307;2,39570470498675;0,607304573059082;2,7674026581307;2,37065666861397;0;0;2,21758596283271;0;0,920174670368514;2,95274133978074;1,8264988299117;4,95093682173218;0
1,82097800114238;0;0;0,5;1,54994177727492;0;0;0;0;1,82636978445871;0,5;0;0;0;0;0;0;0;0;0;3,33223092757735;3,1413454404759;1,60707891434761;2,97534043759822;1,44630595317404;0,5;0;1,51340059936671;0;0;0;0;0,995845040071683;0;0;1,87600292445906;0,900300443172455;0;0;3,55433521724974
1,42016485772103;0,5;1,67843110099362;0,5;0,80064303278953;1,21533638342066;0,5;1,85584725200005;2,58381987716249;2,05777430534363;0;0;0;0;1,9513843413216;0,946733308232731;0;0,5;0;0;3,10961640817561;0;0;3,93136182144813;1,98836184758151;0,5;0;0;0;0,537636300799267;0;0;0;0,898520086379033;0;0;1,38538356376131;0;2,36372900009155;4,05532256376712
0;0,822004616260529;4,0413740216947;0;0;0;0;0;4,87058105313712;3,5784221662108;0,5;1,35169020730615;0;0;0;2,51980273822313;2,90757820518109;0;4,81791219944968;1,5;0;0,5;0;3,60817409055688;0;0;0;3,34986906002735;2,94062876605458;3,77246063331722;1,61553173564166;3,16200689001102;0,625904023647308;3,85549555060244;0;1,22751950855717;2,97990270260717;2,00689776707762;0;0
1,78865440040298;0;0;0;1,3259361001318;0;0;0;0;0;0,5;0;0;3,856857418016;4,43024884789728;0;0,5;0;2,18688588737831;0,989211559295654;1,4415380193114;0;0;2,17422479678608;0,88284775190188;0,5;1,17041603204348;0;0;0,582620853363825;0,5;0,946563923939394;0;0;1,89206767082214;0,5;0;1,57187765863346;1,22154291869213;0,809307170011712
3,62157742312251;0;0;0;4,2253789059936;3,42093658140904;0,5;0;0;4,66611051559448;0;0;0;0;0;0;0;0,5;0;0,5;0;0;0;5;4,83950363185234;0;2,041387688155;0;1,31636150475422;0;0,80649758726661;3,38636549859604;2,97096991539001;0;0;1,07411503283033;0;3,96025415694353;4,90759951244462;0
4,58016762490392;2,08571161287171;0,645128548145294;0,5;3,38709033391769;0;0;3,91532072793474;0;3,90642905235291;0;2,90684229689969;0;0;0;4,86596327455061;0;0;0;0;0;0;0;0;0;2,84230421709004;0;3,79829051196496;1,56893999668255;1,30490206056503;0;2,99115920066833;0;3,29117045984192;1,94729466361333;0;3,1516782739906;0;4,55113355142583;0
1,71756802812105;0;0,997815142850305;0;1,13061207538965;2,7708789779669;3,72780400641626;0;0;1,90202087788005;0,5;0;0;2,03734687717508;3,4478661187216;0;0;2,09600769639761;0;0,940755052697265;1,29032992003035;0,648294977214325;0;2,95959995545428;1,33485349585994;0,5;1,42808863773387;0,687210155272489;0;0;0;1,60190535038798;1,98163696633728;0,668770951064663;0,957009275656663;0,5;1,42363488041965;0;0;1,92200076809246
2,82526836303308;0;0;0,5;4,8429982298254;0;0,5;2,31189061063895;0;0;0;0;2,95410161416703;0;0,5;3,37544220517177;1,78198661970998;0,5;0;0,5;0,5;0;0,51051789522171;3,62133457819993;4,27069312952025;0,945479711957965;3,8485575513209;0;0;1,91034972710086;0;4,09169516483866;1,6754903489144;0;0;1,32661431018571;0;0;0;0,5
0;1,4379734627148;3,93860705519962;0;2,75397204084041;0,2630954682827;0;2,48401704127156;0;2,2396781007944;0,5;1,98002763743514;2,42368566497401;0;0,5;2,86687332245841;3,69931966564586;0;4,45759018718153;0;0;0,5;2,90193892149345;3,90585054033708;0;0,5;2,1295612343259;3,9522859751956;0;0;1,63697522978158;2,58932712608451;3,56024373069417;0;0;1,45307817284627;1,50948074646736;2,84421181678772;3,26658287796498;0
0;0;0;0;0;4,66809558868408;0;3,72531548781568;3,96668437587409;4,88392096892182;0,574584112537365;3,71565074087849;0;0;0;2,39019038918903;0;2,26570145192822;2,20733183957978;0;4,65497407533926;0;0;1,9692503120607;4,01595334802566;1,65747363057801;1,40083769564556;0;1,36638605594635;2,91891716137478;2,4278808750342;4,01465483476159;0;2,58741060345779;0;0;0;0;0;0
0;0;2,38346236263563;0;0;0;0,5;0;0;4,33850173062575;0,645230727803535;1,53489000282012;0;0;0,5;0;0;0;0,5;0;0;0,5;0;3,9125046706351;0;0,658727297866124;3,57285659903328;1,63652801513672;1,87729729240634;0;0;3,1498777271015;2,90281244921629;2,27804183959961;0;0;0;0;0;0,5
0;0,5;0;3,52452252969356;1,05051154715499;1,43938952239202;4,67355088874397;2,4641114945822;0;0;0;3,01934429771236;0;0;0;1,22029288565754;0,5;0;2,18967898059156;0;0;0,432710945606232;0;0;0,931602531313711;0;1,31808144241482;0,589165119262955;0;0,519917375883049;0;0,648001676261426;0,949350568675134;0,760441616298837;1,16877361767403;0;0;1,12837865349295;0;0
0;0;2,39905541548461;0,5;4,02755585919486;0;0,5;2,04844336213937;2,32969904426937;3,11502782447032;0;1,53257336119775;0;2,70094945034988;0,5;3,8564778868372;0;0;0,5;0;0;0;0;0;0;0;2,94559018497616;3,53257739475583;2,09412771048682;0;0,660065280813754;4,02713625832793;0;0;0;0;1,36522423935366;0;4,71331380573721;0,5
0,716141151132128;0;0;3,67283988821918;4,7804051925337;3,98485134913812;2,09879231452942;3,80052744960437;2,26004627545366;3,14761764702742;1,93371128078257;2,26519460802208;0;0;0;0;0,747035558217687;0;0;4,16809884699439;4,32377516260546;0;1,85914293530357;1,67146437972387;4,86929996817806;3,88218489470062;0;0;0;0;1,23214920621;0;2,56986790037242;2,3710076331026;0,647475481033325;0,588146079605513;1,96476418430208;1,59856785209783;3,29091283645989;4,01380943041938
0;0,302586376667023;0;0;3,20956352316288;0;0;0;2,7409169458509;2,21837734720594;0,5;0,522750096639036;0;1,86825290851679;0;2,75455114466816;2,6429948134548;3,97600817680359;4,63867412304444;0,5;0;0,5;0;3,32389627877804;0;0,5;0,684580518484386;2,26488499262598;0;3,35493840014326;0;0;0;0;0;0;0;1,52526165243483;0;0,5
4,929516291213;0;0;0;3,47413431502606;0;0,5;2,22191709290348;0;0;0;0;2,79269242090764;0;3,55254667836826;0;0;0;0;3,15204010910915;0;0;3,03184633098163;1,23551785211801;3,65214050498425;0;0;3,87582564353943;1,00565957138578;1,71227462343512;1,24986779689789;4,72890620014114;1,17282847416253;0;0;0;0;3,77621939209114;0;0
0;3,72672870183677;1,34030699256822;0,5;2,44194276791156;0;0,5;4,37880924827364;4,72646909566897;1,60252242330579;4,58884103437366;1,16964051600995;0;0;0;0;0,5;0;0;0;0,414884299039841;1,84746934326713;3,41502593104496;1,11347115039825;0;0;1,08136472086486;1,42858371670758;0;0,600621086824975;0;0;0;0;0,800096348300621;0;3,07164985200933;2,99046884197298;3,10905785654162;1,51096635778014
1,06693611227299;2,74465654103302;1,13581643725551;0;0;0;0;2,72228188939499;3,39325079759269;0;2,97169622125649;0;0;0;0;3,55959359442796;0;3,07837532836868;1,23153258638062;0;4,03333240562739;0;1,10328208170984;0;4,96032658869416;0;0;0;0;0;0,516228694010632;0;1,88664187345963;2,09608737430353;0;0;0;1,62860007147705;0;4,45623224622395
0;0,969441230860279;0;0;0;0;4,53402626818699;3,64444961708246;4,11250018566498;3,96220049353419;0;0,5;2,55728751074396;0,5;0;0;0;4,88274153875315;4,42923813053837;0;0;0;2,3042326245011;4,92347721472544;2,42241282920465;0;3,57413446324604;4,27614593006491;1,11851384123718;0;0,884908949669874;0;3,59556196052374;0;0;1,31112726047222;3,78202725098563;2,40239846725129;0;0
0;0,5;0;0;0;0;0;1,65886939068272;1,94257140855425;1,77540344548198;0;2,81501600463643;0;0;0;0,991274104682391;0;0;0;4,59890446234443;0;0;1,15648607311607;0;0;0;1,89942608117099;0,73120639763363;0;1,02639540495649;0;0;0,843336894336779;1,81946686041517;1,85544257906985;1,38881020801552;1,52776308801387;0;0;4,64900028689252
0;0;0;0;3,72036051750183;0;0,5;4,67066425302562;4,9374557896226;2,29714074418747;4,0277961911763;0;0;0,920357243586498;0;1,48788415407198;0,5;0,5;0,5;0,607559682851452;1,98133932984496;0;0;0;0;4,1586217880249;0;0;0;0;0;2,04204365263788;0;3,21709502125955;0;0;3,25580184988482;0;0;0
3,70293360236237;0;0;0;0;0;0,5;3,55037855242862;0;3,40541103128596;0;2,62305880949044;0;0;0,5;4,60097294002817;0;0,5;0;0;0,5;0,5;0;0;3,47878140419665;0,843823243325494;0;0;0;0;0;0;2,00833230698869;0;2,03526258468628;0;0;0;3,11832605680373;0,5
0;0,980090985298199;2,16297071062167;0,5;0;3,17215711398616;0,5;0;0;0;0;0,5;4,56976637503587;0,5;0;0;1,49883556365967;0;0;1,67487386505812;1,11515176487861;1,64537324227643;0;4,80522697596123;0;2,5300121307373;0;3,43368935585022;3,55065654569802;0;0,61655005748223;0;0;4,01424482046358;0;0;0;0;0;1,12433714658224
0;0;0;0,5;0;0;0;3,80420715725245;0;3,23035832132695;4,24590948980577;0;0;0;0;4,73212813759787;0;0,5;0;0;3,92600090239476;3,39995318809522;3,04991667068094;1,21762057497055;4,48660456924075;2,52246365673955;4,38756829145717;0;0;0;0;0;1,90038741887565;3,52256691340477;0;1,18139589446662;0;0;0;0
0;0;0;0;4,29438137090503;0;0,5;2,73097022936259;0;4,75827031617904;0;0,5;0;0;0,964031100273132;4,39599314071051;0;0;0,5;1,01467338577596;1,7408604434416;1,23330801782818;3,06901051386679;4,18541303332216;4,04852413854027;0;0;4,25199807726406;2,69475615895109;2,38538122893562;0;0;2,94752518457711;0;2,37289644096647;0,294660240411758;0;2,787113904953;0;0
0;0,692474386744422;0;0;4,58250174698536;0;0;0;3,87059409910375;0;0;0;4,22205715403988;0,5;0;4,20685301963559;2,85693977533697;0;0;1,71753607071821;0;1,95173407436895;4,58078938796222;3,20069702165234;4,10984800807659;1,75750741514261;3,86067811253512;4,23829446604396;3,30221272413722;0;0,563660264015198;0;0;0;2,10742506110455;0;4,29065853417416;0;0;0
0;0;0;0;3,32546037962914;3,7753219170381;4,06330867859689;0;0;0;0;1,42558806921616;0;0;0,5;0;0;4,78500978918048;4,08675995007472;0;0;0;0;0;2,50296275154825;0;0;0;1,13234914752298;0;0,729169943010979;0;3,32607980367079;3,20491798231607;1,91763176998013;0;0;0;0;0,5
0;0;1,31573949023883;4,26899233240122;3,76256787113965;2,07870438745185;4,90576832224884;3,19757540626338;4,86427611478804;0;0;1,43990463574412;2,67841480843649;0;0;0;0;0;4,31078631305638;0,5;0,5;0,5;0;0;0;0;0;2,14587091661332;0;0;1,14545752045021;0;0;3,02141495562224;0;0;2,07383364116486;1,45846420198607;2,37001319619362;0
2,72184841973793;1,30229663257594;3,91488192738727;0;0;2,8329010483962;3,75914216041565;3,63228796545057;1,08242593895757;2,55105516153903;0,5;1,61021418083003;0;0;0,5;3,95076282413246;2,3757806231155;0;4,71792215468265;0,5;0,5;0,5;0;3,25933684094778;2,07616749130011;0;0;0;0;0;0;0;0;3,71352630467784;1,62117206334191;3,61502686218127;1,1207460924614;0;0;0,5
2,57057407059268;0;0;4,48499917984009;3,88129733311073;0;0;1,97135031223297;0;4,43079117891881;0;0,5;0;0;0;0;2,09216350367859;0;4,96254023628428;0;0,736164658207523;0;3,90124118323496;3,95229456711202;0;0,59776097536087;0;0;2,94009523370308;3,85424336970516;0;3,26521323121396;0;3,96499848365784;0;0;0;2,81374770906463;0;0
3,15221360239769;0;0;1,5;0,434803426265717;4,62536033644591;0;0;0;1,07245702672399;0;1,02374817292381;1,97659100940292;1,75404947914837;1,64458380716135;0;0,5;0;0,5;0;0;0,908594911176988;2,54800544215739;0;3,50576392724447;0;0;3,50819267030256;0;0;0;0;1,53706765525838;0;1,18402094984614;0;2,966656666932;0;1,25959353766385;1,07484940675779
0;0;1,88537071057845;0;0;4,89914242732299;0;0;4,03097322770905;0;4,34329795837402;0;0;0;0;0;0;0;0,5;0;0;0;3,44302294493794;0;2,74148656508955;4,55079485920761;2,94195627558136;3,99892044509711;0,5;0;0;0;0;0;0;0,5;3,50341499457295;3,83647605745889;0;0
0;4,10861999825976;0;0,5;3,18084292890543;0;0;0;0;2,85925847052562;0;1,18853261609959;0;0;0;0,924367010593414;1,5;0,5;0,5;0,643968911442891;0,970024049500946;0;0,213760048151016;0;2,34633417047855;0;2,6171707376452;0;0;0;0;1,73806567617602;1,08881363509633;0;0;0,5;0;2,99862509220775;0;0,733059127923594
