hightec;hightec;sport_stuff;movies;movies;sport_stuff;music_rap;hightec;sport_stuff;girl_toy
0;1,70039570331573;0;2,13578579627713;2,95237266270089;0;1,12906968436626;1,88357629249039;0;0
2,78629230860914;0;0;0;0;0;0;0;1,02156686713992;0
0;0;0;0;0;3,778038716306;2,22016288303778;0;4,78904711538416;0
0,720624629976519;0;1,98288202261686;0;1,04109406471252;0,925150821183413;0;2,9324713973014;0;3,17179781066803
0;0;0;1,93632014605045;0;1,0659353393437;0;0,708724104896525;0;1,74658687028409
0;3,27076540434303;1,00464320648678;3,50071358424645;2,2158671138882;2,04192649435342;1,41908444995949;0;2,03031640920337;3,59357724599241
0;4,23121339233183;0;0;1,81375694274902;0;1,77627050726501;4,39981225011862;4,87096556922;0
4,01654127753179;0;0;0,696312347052764;0;0;0;0;0;0,5
0;0;3,89120715106428;0;0;3,34658946019904;0;0;3,78444160091898;0
0;0;4,67094314362432;2,87008593271956;0;0;0;0;0;0
4,71152627268412;4,78970074643833;0;2,70149520770716;0;1,31341687138817;0;3,27720934817438;0;0
1,11062019113946;0;0;0;0;1,74981941760044;0;2,73239907516744;1,82621694185129;3,62999136449303
4,33987533922301;0;4,33414238660324;0,526837948489393;0;4,52025303874177;1,84775337243814;0;0;0,5
0;0;0;0;1,64490451926594;2,85715037531087;0;0;0;0
0;0;0;2,59476756145934;0;0;0;0;0;0
0;0;0;2,79549523922405;0;3,38325963094051;0;4,93765007235932;0;0
0;4,26085653447586;3,77356037999203;0;0;3,37654070573698;0;4,57508105066376;0;0,912798871711269
0;0;3,45887985288113;2,83671198172342;2,52703626827665;0;0;3,21755602127759;0;0
2,09668677211585;3,43691562555587;3,85907419484997;1,75282035966069;0,7440315136891;3,56644084377514;3,86062259919039;3,25029656814891;3,36703190783366;0
4,81957733948695;0;0;0;0,990220210277578;1,19852908709949;2,81685145935828;2,47954061230623;1,34982910675454;0
0;1,26019383583227;0;1,72999066730495;3,55089616775513;0;0;3,16239417025931;0;1,02184564341877
0;2,98568754409705;3,97758812223449;1,06380065649925;1,98915241891013;0;0;0;0;0,5
2,8239704537317;4,24777380947386;0;2,69612415283738;1,99753451417085;0;2,76792046789449;0;1,24321035539881;4,87218747049206
0;3,12353456165806;1,49049866222334;0;2,3654335776183;1,77611484181886;0;0;0;0
0,949831153475601;1,2801610474848;2,31501839697129;1,92414167938947;0;3,47066604507652;0;0;0;0
0;0;4,42432875159398;0;0;3,21780292793075;0;0,22320768237114;0;1,10166010544713
3,50628668791907;0;1,1523387791367;1,47541344165802;0;1,42188638095832;0;4,42382896757863;0;0
0;2,54116099050323;1,29732313952284;0;0;0;0;0;1,27157022956366;1,91358168093189
2,37481982976888;0;0;0,879656489416797;0;0;2,51891992777536;0;0;4,87938015436725
0;0;0;0,706252740559286;0;1,82432067394257;0,852181519080038;2,11072270600625;1,37091058975594;1,62055155896607
0;0;1,19231021404266;0;1,38135334471304;1,51119852881469;0;0;1,77263883863233;4,57120284464732
4,14690693241866;3,05441226440222;4,24451616930054;0;0;0;2,45272887658921;4,68099003456579;0;0
0;4,87464806897317;0;1,08150196917425;2,75185499189042;0;0;0;0;0
3,32152506840486;0;0;0;2,73382116445984;1,08507173419235;0;0;1,83625672424038;0
3,5993389783424;0;0;0;0;0;0;0;0;0
4,00472337706234;0;0;0;0;2,17860404922562;1,08107168557172;0;0;0
0;3,72466710709253;3,83561516592075;0;0;0;2,34873245346767;0;0;0,5
0;4,66676177720854;0;1,23628612595437;0;0;0;0;0;0
2,04483127223553;0;0;2,69448624979448;0;3,26457242679995;0;0;0;0,5
0;0;3,03160771822166;0;0,857150506860181;0;2,43097223780629;3,69608225892115;3,36040153743718;0,5
0;0;0;0;0;1,61689142981399;0;0;0;0
0;4,52634840529708;4,95733778176705;0;0;2,72501993179321;2,62404868920522;4,16013947369537;3,0930432957099;0
0;3,66691119767116;0;0;0;0;1,4001253589057;0;0;0
0;0;0;2,11080851993096;1,22862901409558;3,53558622698094;0;0;0;0
1,70948219299316;4,12818100635343;0;0;0;1,06309420245844;1,76496783772715;0;2,96090893352447;3,89374650404497
3,41512054177705;2,21236583507264;0;0;0;3,05731523644985;4,01597250020875;0;3,3753996088055;0
4,82696299339969;4,74585179972735;0;2,65911583027761;0,598772693937073;0;0;0;0;0
0;1,92583901827495;0,976693890279482;0;0;0;0;0;0;2,70695132143188
2,63778732327641;0;0;0;3,92556649443021;3,58707234011361;0;2,16874390894954;4,28272604256995;0
0;0;0;0;2,04047428818442;3,10099869691813;0;0;0;0
0;3,16750899104751;3,83570603692704;0;0;0;0;0;3,27387360170198;0
0;4,81986503527493;4,51779571432518;0;0;3,37310975155472;2,39009752515242;4,7620481218966;4,0917848865929;0
2,6138667909493;0;0;0;0;3,13496005448278;0;0;0;0
3,64971327672234;2,77134022897637;0;0;0;0;0;0;0;0
2,16940190092167;4,98983970842782;4,75757629319913;0;2,23814969707194;3,47567071880944;0;4,34002906891519;0;0
0;0,988037306576985;0,775196788727863;1,56363410342654;0;0;0;1,06577030828491;0;0
3,60069028968024;0;0;0;4,28472723173198;2,4840491923895;1,41205774872194;3,19533669678277;2,38899435726413;0
0;4,52701057378529;0;0;0;0;2,46293132913435;0;3,49529886245728;0
0;0;0;0;0;2,32848657822632;0;0;0;0
0;2,86272689996414;1,74077740904911;0;1,58901171902614;0;0;0;1,35001895732713;1,60544137358919
0;0;0;0;0;0;0;0;1,93729988575787;1,27333503322365
0;0;0;0;0;0;0,842969375123721;0,742270514714658;0;0,878149884463358
0,718033191383832;1,01730833808766;0;0,624810054025059;0;0;0;0;1,92510087458654;0
0;0;0;0;3,61871138523273;4,84106982585093;0;4,04805037195238;0;0
0;0;0;2,17059638359146;0;4,70959986080863;0;4,12083867710123;0;1,76045412372819
4,52752968088143;0;3,68489058254514;0,557336051276576;3,47207488071736;4,1726946081839;0;0;0;0,5
4,95821223452604;0;0;4,74771657201821;3,1793133393765;0;0;0;4,78633078270887;0,797236557722667
4,60399619657732;0;1,57979784280984;0;0;0;0;3,1185382544615;1,12885660404752;4,14252344292706
4,40476562334447;0;4,18285645692742;0;0;0;0;0;3,43055540157042;0
0;0;1,39343807771496;0;0;0;0,957519547761194;2,21781499111923;1,46323310884798;0
2,00101510155993;0;0;0;1,56000356774777;3,86276867001446;1,50245683104846;0;0;0,5
0;2,56419669420654;0,612457077304114;0;0,473452180624008;0;0;0;0;3,51448041923087
0;0;3,44224436182633;1,41297518853702;0,719031397820931;0;2,55325471309631;0;0;0
0;0;0;1,88410556316376;0;0;0;0;0;0
0;0;0;0;0;1,7097813094546;0;0;0;0
0;0;4,52439260482788;0;0;0;3,23255542397152;0;0;0
3,27055645653538;0;0;0;0;0;0;3,63691365469103;3,89148941584466;0
4,50497157429576;0;3,04734008295803;4,31492976719277;0;4,53992732499723;0;4,64600714186486;3,68484977385255;0
0;0;0;0;3,23941081261235;0;0;0;4,52891400900153;0
0;4,34933725527922;0;1,73641358699483;0;4,71743727648511;0;3,06483420173863;0;0
3,17183965126604;0;3,03775947729021;2,10499647916527;2,18973931539326;0;0;3,40718277795575;3,70947957630711;0
0;0;0;0;0;0;3,70230597010921;0;0;0
0;3,98121273982395;0,711262404918671;0;0;1,39267886075782;0;2,60018497407445;0;4,72761000354197
2,34646598498638;0;0;1,00028615607893;0;1,94448997962498;0;1,21113200402406;1,37855526030928;0
3,88167421421114;3,3130325271343;3,57198863782547;0;0;0;0;0;0;0
0;0;0;2,20130953295217;0;0;0;3,34130686537423;0;1,60422384813625
3,35350849914994;0;1,19126868247986;0;0;0;0;0;0;0
2,23597948077879;0;0;0;0;4,08181179644624;0;2,4387559534231;4,90978353000702;0
3,6532365198495;4,54473630876501;1,9688109187264;0;0;1,37131996935761;0;0;0;4,48962578852178
0;2,56637095453514;0;0;3,47216656313844;4,65207560251098;0;4,47656751679097;0;0
0;0;0;2,10418139915177;0;1,2540407971265;0;0;0,802076894232108;0
0;0;0;0,749192040762488;0;1,1005052482246;0;2,84608246891111;0;4,7596953980437
2,72844866510874;0;0;0;3,77500676399796;1,51058387081632;0;0;1,30672702207543;1,42416049094133
0;0;0;2,38222896977432;0;1,2754379838125;0;4,94822434147272;2,33471569387927;3,73323657863458
0;0;0;3,00452478765721;3,36619675036808;0;0;0;0;0
0;0;0;1,05650158741348;1,94779122338993;0;0;0;2,05511272235546;4,77433404502195
0;0;1,51708132564886;3,62240808579252;0;0;1,87690705171642;2,76473618194681;1,58746271607814;0
0;3,4670422233022;0;0;1,07365204001481;0;2,78748080683289;4,18648877422627;1,77457740426742;0
0;0;0;1,18869411945343;0;0;1,74007554293614;3,28781548994026;0;0,5
3,38698775455681;0;0;3,90081443563142;0;1,11930024256897;1,39619897650378;0;0;1,53562013084796
0;0;0;0;1,53149846826284;0;1,90460320185153;1,96886710821133;0;1,44083195083813
0;0,735026717528248;0;1,31442747466007;0;3,97435998729167;0;0;2,80961458981485;4,57131106852149
4,38479379535876;0;0;3,85466373658491;0;0;0;3,66957347591853;0;0
5;4,69078634012993;0;1,39340883837706;0;4,6831316947937;0;0;0;0,5
4,99319905601125;4,01375372103125;0;0,995058984027737;0;0;0;0;0;0,5
0;0;0;1,78923641298396;3,14008188417185;3,44176189342596;0;4,95918314902074;3,71508523203204;0
3,45664734135226;4,54968731736284;0;0;0;3,2840798256379;1,66648930342239;0;0;0
0;0;4,84112895458989;1,45499068030854;0;0;0;0;0;0
2,68663165843423;0;0;2,06214295726369;0;0;1,13269735133867;2,04666564941717;0;4,4281466158238
0;0;0;0;2,88042984385063;3,55678487269058;0;0;3,02931327606985;0
2,95001508060378;0;0;0;1,40309174424181;0;2,00566315511505;3,51652089670139;3,92111802609689;0
0,740911950702272;1,88910673087887;0;0;1,6792945776504;3,25254122412416;1,32613667488384;0;0;0
3,19282186971643;4,17807372341774;0;0,77048812493239;2,47176906837699;1,18592844027371;0;0;1,00045439926929;0
0;2,73532749839841;0;0;0;3,96304655911543;4,52895232268095;0;3,20004657944667;0,5
3,81432767110613;3,9655009824622;0;0,85074520111084;0;0;0;0;3,09378880359875;0
0;3,99977328139347;0;0;3,60285726450517;0;0;0;0;0
0;0;3,34616750681129;0;0;3,76591143280543;0;0;3,84168575417329;0,5
0;2,55916815742812;3,60847234055794;0;0;3,31752824783325;0;2,29042482110226;0;0
0,589827196015896;0,671427762215691;2,08968978565637;0;0;0;0;0;3,10654260269671;0
0;4,09149099797546;3,63941620226922;3,88764968509211;0;4,34063662930421;0;0;4,25354722573121;0
0;4,83473111401998;3,86780651792316;0;0;3,01261601783923;1,50259840488434;0;4,5891541473517;0
0;4,31525535430538;4,0151830227185;4,30048775174678;0;0;0;0;3,46530802942128;0,672558046259246
0;0;3,22574590157054;1,71924221013637;0;0;1,16085425958077;0;0;0
0;3,92904626155693;4,96827968767298;3,59286361192021;0;4,81754446300564;2,00356963602992;0;3,11943444242675;0
0;1,99265595944256;2,06609330143132;0;1,63267591299148;0;1,31560566291008;0;0;0
0;0;1,57864231177542;1,93471528726384;0;0;0;3,47424762578413;0;4,60477879997565
0;3,53202320427262;0;0;2,00094539462633;3,10293859527583;2,102210140369;0;3,91487261136755;0
0;4,95540502385954;0;0;0,618527705836356;0;2,6812060725322;0;4,29013491388882;0
0;0;0;0;4,17705814967726;0;0;0;1,30074894428253;0,871194456876812
0;0;0;0;4,09735367963899;0;2,24019989987845;4,56867174597861;0;0
3,83116597953772;0;0;2,8041030006968;0;3,84153667876568;0;3,71351673347574;0;0
4,49028156115221;4,59754057070126;0;0;0;4,14186027512972;3,64411640167236;4,43222435025136;3,23276734456083;0,551149062137655
0,948525957739226;0;0;1,18753066178762;2,16941950082286;0;0;0,946538281602104;1,37732531101318;1,06923303616663
3,47897522965398;0;0;0;1,74804597056845;0;2,1556354393976;0;0;0,5
0;4,57318547534439;3,98589663532837;1,7476525270602;2,0653632146145;4,99466258287181;1,33574360159028;0;4,44098580136941;0,5
2,13633381209165;0;0;0;0,783204699067028;0;2,86583682050269;0;0;0
1,0760405715909;0;1,51161281136405;2,13147292059449;1,26683734649179;0;0;0,88726757997054;0;0
0;0;0;2,80145459054106;0;1,34061215321562;0;0;0;0
2,82542449926279;1,06252124233289;0;0;1,47525259618426;1,08898440240369;0;0;0;0
0;0;0;0;0;0;0;4,72785358118259;0;0
0;2,88972624106786;0;0;0;4,44084222495595;3,11801718972531;2,69448964795772;0;1,51688166592125
2,58180329510095;2,00334387994527;0;0;0;0;0;0;0;0
0;0;3,64471222210895;0;0;0;0;2,69336916538578;0;0,5
0,506372034549713;0;0;0;2,32087639408227;0;0;0;1,29044191692511;0
4,71128223636713;0;1,18780779195382;0;0;0;1,58857531826411;0;0;0
0;0;0;0;2,37034408183319;1,86352860083037;0;4,45916991422846;0;0
1,61562609072571;0;3,7332762022192;1,62290204531648;1,50881287525818;2,94923116869723;1,87672996724803;0;0;0
0;1,76304040931307;0;0;0;0;0;1,22099124766932;3,01613327535621;0,997083828084675
0;3,30448791492008;0;0;0;3,45005886836446;1,94695466148991;4,39111380995769;0;0,5
3,79441527314224;0;0;4,12628277490208;0;0;0;0;1,65310928628459;3,66022319330844
3,85722157399041;0;0;3,72783912216678;1,91798723461944;3,19405541857428;1,51945693628837;4,78826963425999;0;0,5
0;0;0;0;0;0;0;0;1,17811397052282;0
2,78614859738674;0;0;0;0;0;0;0,667065437495273;0;3,07243889713308
2,46490617956263;0;0;0;0;0;4,95804337410165;0;3,56987699753133;0,5
2,74774834362219;0;0;0;1,43115704643128;0;0;0;0;0,5
0;0;0;2,83299191381456;0;0;0;0;0;0
0;4,06234864148421;0;0;0;0;0;0;3,14864070906706;0,86414310096956
0;0;0;2,80415749549866;1,98242729622052;0;0;0,990922574648132;0;0
2,83847500050369;0;0;1,07448870692145;2,71745696091906;1,6015592937365;0;0;0;0
2,28376544280153;0;0;3,79431522162366;0;0;0;0;0;0
0;0;3,23719880554695;4,54179101788522;0;0;0;4,99239811999369;0;0
0;0;4,71123330188507;0;1,50091828755146;0;0;0;3,61621932993467;0,5
0;0;0;0;2,11947250441624;0;0;4,3239391857404;0;0
0;0;0;0;1,11779591400074;3,94696012090284;1,6958373369164;4,23007488250732;0;0,5
4,99075727723108;4,28849242501356;4,2416532902241;1,51207555761192;0;0;2,44992839146868;0;0;0
2,59974066661659;0;3,90861092969245;1,63965589955433;1,98384827723906;0;1,41511317175585;3,84354410033838;3,9856055364877;0,5
0;0;1,35360069868788;2,67263891928486;0;0;0;0;1,68046294789783;0
0;0,844200849533081;0;0;1,10279027470517;0;0;3,66209038983196;3,45497838987735;0,5
3,43083491475826;3,34438093488309;0;0;2,80064411591768;1,23285697597678;0;3,29417510251243;1,30645636017735;0
0;0;3,28796173366157;0;3,18779877349166;0;0;0;0;0
0;0;3,09612078037864;0;3,00115847424658;0;2,73247545293182;0;0;0
0;0;0,984159071689546;1,10512375831604;0;1,36951871862147;1,19329797462248;0;0;2,74374031310144
0;0;0;0;0;0;1,9493276718768;0;0;4,84038496017456
3,22077068510501;4,64852304460878;0;0;0;0;0;3,99819857207974;0;0
0;0;0;0;0;0;1,32441679007579;0;0;0,650075778900681
0;0;0,89222722099732;0;0;0;0,624293995380539;0;0,798312270687107;2,13194590719973
3,62278455990496;4,68757281158472;0;0;2,84739569777036;0;2,32346958728669;0;0;0,5
0;0;0;0;0;0;0;3,3564304967208;3,32548106197523;0,5
0;0;2,69954062984304;3,9674436016788;0;0;1,35030144050266;3,61465412034404;0;0
0;0;1,87623740121547;1,54480872514882;0;0;1,88637347188144;0;0;0
0;4,85892918373408;0;0;0;0;2,32791380785774;3,01815390586853;0;0
0;0;3,90373401432472;0;1,01581054135031;0;0;0;3,76159087464287;0
0;0;4,11831356264572;0;2,6634287245867;3,01523385570163;2,58025459180598;0;0;0
4,40646363953429;4,46067224464411;0;0;0;0;0;3,33146071915117;1,21201222586074;0
0,664145139820941;3,01331505692253;0;0;0;0;1,05418728899871;0;0;0
0;0;0;0;2,54047901744045;3,36330829950204;2,31508145915115;0;3,56071226138655;0,5
3,71988778734574;2,61263418784953;0;1,51891601622054;1,83475961924287;0;0;3,93011513442272;0;0
0;0;0;0;0;0;2,43172744588541;0;3,12376842374158;0
3,19301131562936;3,73298670106241;0;3,83950730545423;0;0;2,27872542072028;0;3,30640255487822;0
4,97969362976947;0;0;4,13124167366477;0;0;0;4,89757775603681;2,40796061391382;0
2,14107155806435;2,28300289264089;3,63224033156049;0;2,77854293760776;0;0;0;0;0,5
0;0;3,32999911454041;0,659748310763272;0;3,12283364363147;0;0;0;0,5
0;0;2,12667340278936;0;0;0;0;0;1,26613293134893;0
0,669448206745762;1,99245454440473;0;1,94926451377071;1,16498185655334;0;0,930993956947231;0,501901926473669;0;0
0;2,50216184486736;3,58965220795462;2,97151802059799;0;0;3,79423078605637;0;4,46299721741257;1,8027771831503
0;0;0;0;0;0;3,13868547935909;0;4,42142298138767;1,01555228001231
0;2,19805711563586;0;1,90965634067993;0;1,72548689517448;0;0;0;0
0;0;1,250106154359;2,56637258621229;2,79497425714274;0;0;2,62518903991449;1,92562852144503;0
3,65886305815487;2,94051580640511;3,35637198917399;0;1,97457142778419;3,28418922424316;0;3,8971688122941;3,55734104176859;0
2,44517490986976;0;3,25581281457833;0;2,81214016248106;0;3,83326577387437;0;0;0
0;4,13177270960611;0;3,35316382737512;0;1,54418097461768;0;0;1,02767937724836;3,02701608325681
0;4,03277411732486;2,64169201424424;0;0;0;0;4,92761795033124;0;0
3,40101248882758;3,73385786113043;0;0;0;0;1,1354609118474;0;0;0
0,673247536492184;0;0;0;0;0;0;0;0;0
0;3,66063166254229;0;3,5028269395711;0;0;0;4,29435251340938;0;0
0;4,57004434595352;0;0;0;4,72324114838766;0;3,77856135683999;3,71854973245345;0
0;4,33518130860067;4,08735956022859;0;0;0;0;0;0;0
0;0;0;0;0;0;0;4,88137818308611;1,44754175396987;4,86579148278841
0;3,66700188334426;3,17964628300613;0;2,39350199042517;0;1,07089952196502;0;0;0
0;3,89311294438928;0;1,53260930093592;0;0;2,24468488304163;0;0;0
0;0;4,69945285641563;0;0;0;0;0;4,48991946479768;0
3,19651990602562;1,07022470728039;1,37480281403978;3,33876189209463;0;0;0;0;0;1,61190743167508
0;1,51229116949825;0;0;0;0;0;0;0,909950687508076;0
0;0;3,54378195411702;0;0;0;0;0;0;0
0;0;0;2,72472873503562;1,12796250736712;1,85883522033691;1,62174677848816;0;0,792352891197592;1,50381255149841
3,60378072206107;0;3,8433951930345;2,98786993324192;1,86530412541018;3,53614038952447;2,50703573110841;0;0;0,5
0;0;0;0;3,53125761241245;2,88675610529573;1,21472990895376;0;0;0
0;0;0;0,904791471271213;0;0;1,38771271705627;0;0;0,5
4,26379630494108;0;0;0;3,11033495567289;1,35472575312235;0;0;1,60690229228088;3,54178690889002
0;0;1,81656286065307;0;2,86630001727785;0;1,81944763302777;0;0;1,18879512473419
0;0;0;0;3,35647827729419;1,23690737096449;0;0;1,30465253875808;1,35826875053266
0,68374745975423;1,74117330356556;0,835307343320599;2,2766082357972;0;1,94599127115029;1,69184197913475;0;1,30654243673503;0
0,854816947530404;1,91577491020587;0;2,34573201245895;0;0;1,97389814163274;1,99955078097971;0;0
2,45388018128177;2,60753930481502;0;0;1,62580672028745;0;1,60341256535771;0;0;2,07590835824418
0;4,29140156940157;4,47239555766452;0;0,907981971701599;4,74538082338189;0;0;3,38822696096647;0
0;3,78038373532723;0;0;0;0;0;0;0;0
0;0;0;2,58807277916375;2,404632478908;0;1,79437694782129;0;1,90537929949601;1,54230122293453
0;0;3,56497217415132;2,25447681534778;2,63888193347439;3,84021226635213;0;0;0;0
4,57344623262689;0;1,38407241896916;0;0;0;0;0;0;0
4,93126217552054;0;0;0;4,05753791567755;0;0;4,0103639806669;1,80294418186086;0
0;0,385029137134552;4,16257074901954;0;0;0;0;2,53833001830537;0;0
0;0;1,9420585902138;0,661324126022553;0;1,81949603875144;0;0;1,83520251691118;0
0;0;3,91851371942019;0;0;0;0;2,48119623422678;3,1458761818455;0
0;0;0;3,59063961919893;2,01336889016133;1,29472293811605;1,28037877230923;1,15378880764069;1,24270576529331;0
4,90525304894208;0;4,71302719866532;3,07121715744548;0;0;0;0;0;0,5
0;2,23505737992705;0;0;0;0;1,05753748540652;2,09928329945509;0,580706734713496;0
2,14957880973816;4,16352720054031;0;2,38229441567431;0;0;0;2,01153063774109;0;0
0;0;0;4,75093269348145;0;0;0;0;0;3,51616002969265
4,57307912203161;0;1,29145956565228;0;0;0;2,50473218946938;2,25173044204712;0;4,8683604192307
3,92124641962407;0;0;2,45166121560692;0;0;3,89907550201708;2,53663921474323;3,14616299613666;0
0;0;3,24959392484724;0;3,95567879125275;4,46493053436279;0;0;0;0
0;3,85356730867809;3,00563029945159;2,24587291164597;0;0;0;3,29138148170495;3,24635130318177;0,5
0;0;0;0;1,9141387124146;0;1,26766930370017;0;0;1,15749060369911
0;1,90568378120925;0;0;0;0;1,31398870438057;0;0;1,06302942617937
0;0;0;0;2,46052613060946;0;0;0;0;0
3,53057078250245;0;3,93554429939741;0;0;0;3,61295126267381;2,30985423098777;4,11174340877298;0
1,19932228918156;0;0,688298013148968;1,30251380442759;0;0;0;0;1,50095300236761;0
2,05622627169649;0;0;0;0;0;0;2,52118335874806;0;0
0;0;0;0;0;0;0;2,06726341790858;0;0,5
0;0;0;0;0;0;2,63831584604379;0;4,76345075469625;0,700489784218599
3,94578523791665;0;0;0;3,4630564097143;0;2,3467665125368;4,24861548247217;3,72766796067714;0,5
2,63054024178094;0;0;0;2,08163035129273;0;0;4,78111448175326;1,12548003211873;4,72115577045882
0;0;0;0;0;0;0;1,25599003734812;0;0
0;2,16829893326773;0;0;0;1,69726958065167;0,857530922329766;0;0;0
4,9908101167487;0;3,83878284359294;0;0;0;0;4,56662592923577;4,0011167121125;0
2,12557264842352;0,917629842840894;1,11879501916412;3,80827525318986;1,79866943708559;0;0;0;0;0
0;2,39013905562001;0;1,73925981332513;0,989721119403839;1,89250593767152;1,74468640296007;0;0;3,59342982507936
4,59592251553942;3,85720488096457;2,31948203748068;4,18308470592978;0;2,67616209093303;0;3,12199209543038;1,22955174196025;0
0;2,39584141243056;1,31992967907336;0;1,70820127251009;0;1,55039634488076;0;1,84959458878711;4,65060487373295
3,0656898021698;0;0;5;0;0;0;0;0;0
0;0;1,70960107292496;4,61792027979061;4,10571226016884;0;0;0;1,54683593592925;0
0;0;3,25021501688762;0;2,40221933736569;0;2,39192291413989;3,67603364199215;0;0
0;0;1,42779446692569;0;0;1,67289849658166;1,78847396666579;1,04320044025928;0;0
0,956988428699313;0,788671985170186;1,17329955900707;0;1,46983962621067;1,63754473609735;1,21708209357089;0,950311426748667;0,864662429254811;3,20406648945253
3,21737242919271;0;0;0;3,95161849677172;0;1,60957126301228;0;1,53688860895899;0,41774320602417
0;0;3,88380598504274;0;3,45053163704021;0;0;3,43960641158726;0;1,60510671353205
0;3,45314087367297;0;0;0;3,58734333076856;0;3,19964997759073;0;0
0;0;1,23506528243193;0;0;0;0;3,40843772348409;1,27427593538271;0
2,02144022706032;0;0;0;1,324848789873;0;0;2,54332199857725;0;0
0;0;1,98976790718258;1,99585262988501;1,10654920460961;0;1,25226571748604;0;0;0
0;4,84040263287742;1,05606779272485;0;3,1078983266409;2,73556184290702;2,14936327934265;4,39887443995051;0;0
2,1927468842793;2,77526605328325;0;2,68257360145569;0;1,61321497271453;1,94260101623023;0;0;0
4,70717068002893;0;0;0;0;3,58506023538535;0;0;0;0
3,3840496397503;0;0;0;0;0;3,14459316718606;0;3,35496578382094;0
0;2,27832275828269;0;2,58502695410746;1,53101297329693;3,24642327346207;0;2,96422254432189;3,50129095395156;0,5
4,61073972080403;0;0;0;2,81867107228314;2,59765163790325;0;0;0;0
1,62566063768494;0;0;1,96930482283668;1,07265117674724;0;1,50279172510039;0,61792182392344;3,08451909436123;0
0;3,57157294013145;0;0;0;0;0;0;0;3,16982690765049
0;0;1,65698854702385;0;2,98131804795997;1,13801697042678;1,04524817715643;0;0;1,77532641951708
0;4,24375077115547;1,1379625090109;0;0;0;2,91131195142461;0;0;0
0;0;0;0;4,96974151533551;0;0;4,83843898113744;0;0
0;4,61884894018008;2,36096113797322;2,2881828342975;3,79561981130187;2,40213990369911;0;3,83268666585567;0;0
3,80307694142828;0;0;2,38334243459783;0;0;4,57403007688654;0;3,76233282161985;0,5
0;0;0;0;0;3,74390372342612;0,642257372914933;0;2,61630521370857;0
0;0;3,11872358299732;0;0;2,02530354635106;0;0,838708107750261;0;0
0;2,14600148524437;1,88138511212607;0;0;0;0;0;1,63534723344974;0
0;1,68751922444791;0;0;1,47526409312862;1,95230734881587;0;0;0;0
0;0;0;3,84515741274001;0;1,7747641647117;0;2,58209429359161;1,88163961790578;1,32170313984235
0;0;4,493580423991;0;3,40945323529162;0;0;2,42549225661228;0;1,99081808747296
3,71097544846636;0;1,07106539051564;2,10160776767955;0;0;2,27634047124364;4,03395665624829;1,71609469303679;0
0;0;0;0;0;0;0;4,97840949519463;0;0,5
2,57848432174813;0;1,54955851172542;0;0;1,27103880200118;0;0;0;4,85258152329017
0;3,18756625763493;0;0;1,06640636085831;0;4,58513918685966;2,36596603988016;3,75621260691258;0
4,89046737127493;4,81170514496588;4,783559673365;0;0;0;0;4,72032785402626;0;0
3,44766912886299;0;0;0;0;1,94912722611294;0,644553374566395;3,38058801245903;0;1,83299204466538
0;3,1952172020428;3,34136670191836;0;2,52456509555903;0;0;0;0;0,5
2,31038723178692;0;0;1,85904653224118;2,31079651569519;0;1,65936247033969;0;1,15399069113377;0
0;0;3,21382035324994;1,61698572971718;1,22822617005009;0;2,93367671218406;0;0;0
3,21350118434685;0;0;4,25696701102749;4,29307571346549;2,82234719107968;1,23768283251565;0;2,43239215921256;3,68774375444639
4,13511790900264;4,49024727590859;0;3,30084859873208;0;3,69763226094545;2,17612160051992;4,15365300334694;0;0
0;0;0;0;0;0;0;0;0;0
4,89250475908281;0;0;0;0;3,02978804243253;0;0;3,55939930424066;0
0;4,53576861533139;0;0;3,28154174717215;0;0;4,69062018147233;0;0
0;0;0;0;1,27119135077633;3,53912564624992;0;1,73208543529365;0;0
3,29105610181161;0;0;0;0;3,84994845970066;2,29709535897574;0;0;0,5
0,952990770339966;1,20967444973517;0;0;1,41352609983344;3,36701509792684;1,28298711999459;1,62933924823503;0;4,70476025701722
1,27748481010901;2,65768231645119;0;0;3,09690010528867;1,87462144991132;0,590741146165291;0;0;0
0;2,07339446436306;0;0;2,00181721011261;0;2,82436370849609;1,07726148659236;0,95605791497792;0
0;1,70486164093018;0;1,53989442160348;2,64628415864254;3,24990075419187;0;2,10436684922519;3,63653997547763;0,5
3,63022895046986;2,7907219821544;0;1,7207928969156;1,95420703755422;0;0;3,69947267309738;0;0
3,18071239450048;0;1,63236924662831;0;0;0;0;0;1,13233820820802;4,35970399312661
0;0;0;0;0;3,20086254235397;1,62757510139028;0,132315516471863;3,20182589776899;0
0;4,05948269044025;3,33286645465198;3,69523845761793;2,21333353254634;0;0;0;0;0
0;0;0;0;0;0;2,59125211070816;0;0;0
3,54474015652423;3,12105868436445;0;0;2,14347849862812;1,15009433457167;0;2,68653666213459;0;0
2,23691229579826;0;0;0;0;0;0;0;0;1,13031422678862
0;0;1,46591174344807;0;2,67703022396985;0;1,23048806190491;0;1,71552412804008;0
0;0;0;4,34551784086298;2,93277210692538;0;0;0;0;0
0;4,99264107271686;0;0;3,54059410095215;3,31474039066338;2,70778119643581;4,99628744926131;3,08978082988867;0,5
0;0;0;0;0;0;1,30346751087507;3,40913016554393;0;3,61361702047923
4,27860915627266;0;1,38595143677013;0;1,88982279989394;1,89417221857895;1,24437878944184;0;1,68680702694077;0
